Order,Welcome__Mouse.x,Welcome__Mouse.y,Welcome__Mouse.leftButton,Welcome__Mouse.midButton,Welcome__Mouse.rightButton,Welcome__Mouse.time,Welcome__Mouse.clicked_name,GenIns__Mouse.x,GenIns__Mouse.y,GenIns__Mouse.leftButton,GenIns__Mouse.midButton,GenIns__Mouse.rightButton,GenIns__Mouse.time,GenIns__Mouse.clicked_name,date,expName,psychopyVersion,frameRate,B1__DoYouUnderstand,B1VCCD__Mouse.x,B1VCCD__Mouse.y,B1VCCD__Mouse.leftButton,B1VCCD__Mouse.midButton,B1VCCD__Mouse.rightButton,B1VCCD__Mouse.time,B1VCCD__Mouse.clicked_name,B1VCCD__Mouse2.x,B1VCCD__Mouse2.y,B1VCCD__Mouse2.leftButton,B1VCCD__Mouse2.midButton,B1VCCD__Mouse2.rightButton,B1VCCD__Mouse2.time,B1VCCD__Mouse2.clicked_name,VisualComplexity,VisCom__Mouse.x,VisCom__Mouse.y,VisCom__Mouse.leftButton,VisCom__Mouse.midButton,VisCom__Mouse.rightButton,VisCom__Mouse.time,VisCom__Mouse.clicked_name,ColourDiagnosticity,ColDia__Mouse.x,ColDia__Mouse.y,ColDia__Mouse.leftButton,ColDia__Mouse.midButton,ColDia__Mouse.rightButton,ColDia__Mouse.time,ColDia__Mouse.clicked_name
B,[0.7064322916666667],[0.43521205357142856],[1],[0],[0],[1.5959999561309814],"[""Welcome__Next""]",[0.7064322916666667],[0.43521205357142856],[1],[0],[0],[0.5329999923706055],"[""GenIns__Next""]",2019-09-27_12h40.35.211,Subjective Judgments for Photographic Stimuli --- 06,3.1.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2019-09-27_12h40.35.211,Subjective Judgments for Photographic Stimuli --- 06,3.1.5,60,Yes,[-0.10263020833333333],[-0.4342075892857143],[1],[0],[0],[1.9459998607635498],"[""B1VCCD__Yes""]",[0.7358854166666666],[0.4264806547619048],[1],[0],[0],[3.062999963760376],"[""B1VCCD__Begin""]",VisCom_1,[-0.12296502976190476],[-0.16616071428571427],[1],[0],[0],[0.9530000686645508],"[""VisCom__1""]",,,,,,,,
,,,,,,,,,,,,,,,2019-09-27_12h40.35.211,Subjective Judgments for Photographic Stimuli --- 06,3.1.5,60,,,,,,,,,,,,,,,,VisCom_2,[0.04369047619047619],[-0.17353794642857143],[1],[0],[0],[0.75],"[""VisCom__2""]",,,,,,,,
,,,,,,,,,,,,,,,2019-09-27_12h40.35.211,Subjective Judgments for Photographic Stimuli --- 06,3.1.5,60,,,,,,,,,,,,,,,,VisCom_3,[0.17133928571428572],[-0.16075520833333334],[1],[0],[0],[0.3989999294281006],"[""VisCom__3""]",ColDia_3,[0.17454613095238095],[-0.31187872023809526],[1],[0],[0],[0.6440000534057617],"[""ColDia__3""]"
,,,,,,,,,,,,,,,2019-09-27_12h40.35.211,Subjective Judgments for Photographic Stimuli --- 06,3.1.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2019-09-27_12h40.35.211,Subjective Judgments for Photographic Stimuli --- 06,3.1.5,60,,,,,,,,,,,,,,,,VisCom_4,[0.3185119047619048],[-0.17085193452380953],[1],[0],[0],[0.34800004959106445],"[""VisCom__4""]",ColDia_4,[0.31855282738095236],[-0.3377938988095238],[1],[0],[0],[0.312999963760376],"[""ColDia__4""]"
,,,,,,,,,,,,,,,2019-09-27_12h40.35.211,Subjective Judgments for Photographic Stimuli --- 06,3.1.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
