Order,Welcome__Mouse.x,Welcome__Mouse.y,Welcome__Mouse.leftButton,Welcome__Mouse.midButton,Welcome__Mouse.rightButton,Welcome__Mouse.time,Welcome__Mouse.clicked_name,GenIns__Mouse.x,GenIns__Mouse.y,GenIns__Mouse.leftButton,GenIns__Mouse.midButton,GenIns__Mouse.rightButton,GenIns__Mouse.time,GenIns__Mouse.clicked_name,Welcome__Repeat__Loop.thisRepN,Welcome__Repeat__Loop.thisTrialN,Welcome__Repeat__Loop.thisN,Welcome__Repeat__Loop.thisIndex,Welcome__Repeat__Loop.ran,Welcome__Repeat__Loop.order,date,expName,psychopyVersion,OS,frameRate,Prolific_ID,Age,Gender,EnglishFirstLang,Ethnicity,EthnicityOther,UsingMac,RetinaScreen,B1__DoYouUnderstand,B1NamFam__Mouse.x,B1NamFam__Mouse.y,B1NamFam__Mouse.leftButton,B1NamFam__Mouse.midButton,B1NamFam__Mouse.rightButton,B1NamFam__Mouse.time,B1NamFam__Mouse.clicked_name,B1NamFam__Mouse2.x,B1NamFam__Mouse2.y,B1NamFam__Mouse2.leftButton,B1NamFam__Mouse2.midButton,B1NamFam__Mouse2.rightButton,B1NamFam__Mouse2.time,B1NamFam__Mouse2.clicked_name,Naming_RT,Naming_Response,NamResp__Mouse.x,NamResp__Mouse.y,NamResp__Mouse.leftButton,NamResp__Mouse.midButton,NamResp__Mouse.rightButton,NamResp__Mouse.time,NamResp__Mouse.clicked_name,Familiarity,FamResp__Mouse.x,FamResp__Mouse.y,FamResp__Mouse.leftButton,FamResp__Mouse.midButton,FamResp__Mouse.rightButton,FamResp__Mouse.time,FamResp__Mouse.clicked_name,Block1__Nam__Fam__Loop.thisRepN,Block1__Nam__Fam__Loop.thisTrialN,Block1__Nam__Fam__Loop.thisN,Block1__Nam__Fam__Loop.thisIndex,Block1__Nam__Fam__Loop.ran,Block1__Nam__Fam__Loop.order,B1NamFam.thisRepN,B1NamFam.thisTrialN,B1NamFam.thisN,B1NamFam.thisIndex,B1NamFam.ran,B1NamFam.order,images2,words,colourorgreyscale,vccdbackground,CompleteB1__Mouse.x,CompleteB1__Mouse.y,CompleteB1__Mouse.leftButton,CompleteB1__Mouse.midButton,CompleteB1__Mouse.rightButton,CompleteB1__Mouse.time,CompleteB1__Mouse.clicked_name,B2__DoYouUnderstand,B2VCCD__Mouse.x,B2VCCD__Mouse.y,B2VCCD__Mouse.leftButton,B2VCCD__Mouse.midButton,B2VCCD__Mouse.rightButton,B2VCCD__Mouse.time,B2VCCD__Mouse.clicked_name,B2VCCD__Mouse2.x,B2VCCD__Mouse2.y,B2VCCD__Mouse2.leftButton,B2VCCD__Mouse2.midButton,B2VCCD__Mouse2.rightButton,B2VCCD__Mouse2.time,B2VCCD__Mouse2.clicked_name,VisualComplexity,VisCom__Mouse.x,VisCom__Mouse.y,VisCom__Mouse.leftButton,VisCom__Mouse.midButton,VisCom__Mouse.rightButton,VisCom__Mouse.time,VisCom__Mouse.clicked_name,Block2__VisCom__ColDia__Loop.thisRepN,Block2__VisCom__ColDia__Loop.thisTrialN,Block2__VisCom__ColDia__Loop.thisN,Block2__VisCom__ColDia__Loop.thisIndex,Block2__VisCom__ColDia__Loop.ran,Block2__VisCom__ColDia__Loop.order,B2VCCD.thisRepN,B2VCCD.thisTrialN,B2VCCD.thisN,B2VCCD.thisIndex,B2VCCD.ran,B2VCCD.order,ColourDiagnosticity,ColDia__Mouse.x,ColDia__Mouse.y,ColDia__Mouse.leftButton,ColDia__Mouse.midButton,ColDia__Mouse.rightButton,ColDia__Mouse.time,ColDia__Mouse.clicked_name,B2__ColDiaLoop.thisRepN,B2__ColDiaLoop.thisTrialN,B2__ColDiaLoop.thisN,B2__ColDiaLoop.thisIndex,B2__ColDiaLoop.ran,B2__ColDiaLoop.order,CompleteB2__Mouse.x,CompleteB2__Mouse.y,CompleteB2__Mouse.leftButton,CompleteB2__Mouse.midButton,CompleteB2__Mouse.rightButton,CompleteB2__Mouse.time,CompleteB2__Mouse.clicked_name,B3__DoYouUnderstand,B3MenIma__Mouse.x,B3MenIma__Mouse.y,B3MenIma__Mouse.leftButton,B3MenIma__Mouse.midButton,B3MenIma__Mouse.rightButton,B3MenIma__Mouse.time,B3MenIma__Mouse.clicked_name,B3MenIma__Mouse2.x,B3MenIma__Mouse2.y,B3MenIma__Mouse2.leftButton,B3MenIma__Mouse2.midButton,B3MenIma__Mouse2.rightButton,B3MenIma__Mouse2.time,B3MenIma__Mouse2.clicked_name,MentalImageryAgreement,MenIma__Mouse.x,MenIma__Mouse.y,MenIma__Mouse.leftButton,MenIma__Mouse.midButton,MenIma__Mouse.rightButton,MenIma__Mouse.time,MenIma__Mouse.clicked_name,Block3__Mental__Imagery__Loop.thisRepN,Block3__Mental__Imagery__Loop.thisTrialN,Block3__Mental__Imagery__Loop.thisN,Block3__Mental__Imagery__Loop.thisIndex,Block3__Mental__Imagery__Loop.ran,Block3__Mental__Imagery__Loop.order,Block3__MenIma__RespLoop.thisRepN,Block3__MenIma__RespLoop.thisTrialN,Block3__MenIma__RespLoop.thisN,Block3__MenIma__RespLoop.thisIndex,Block3__MenIma__RespLoop.ran,Block3__MenIma__RespLoop.order,DidYouHearBeep,Debrief_Comments,Debrief__Mouse.x,Debrief__Mouse.y,Debrief__Mouse.leftButton,Debrief__Mouse.midButton,Debrief__Mouse.rightButton,Debrief__Mouse.time,Debrief__Mouse.clicked_name,Debrief__Mouse2.x,Debrief__Mouse2.y,Debrief__Mouse2.leftButton,Debrief__Mouse2.midButton,Debrief__Mouse2.rightButton,Debrief__Mouse2.time,Debrief__Mouse2.clicked_name
A,[0.6745008680555555],[0.4361762152777778],[1],[0],[0],[5.549999952316284],"[""Welcome__Next""]",[0.7213020833333333],[0.4251432291666667],[1],[0],[0],[9.681999921798706],"[""GenIns__Next""]",20,0,20,0,1,19,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,Yes,[-0.09072482638888889],[-0.42367621527777777],[1],[0],[0],[25.412999868392944],"[""B1NamFam__Yes""]",[0.6886067708333333],[0.41660590277777776],[1],[0],[0],[28.59599995613098],"[""B1NamFam__Begin""]",4.875999928,ostrich,[0.6793272569444444],[-0.26764756944444446],[1],[0],[0],[6.227999925613403],"[""NamResp__Next""]",Fam_4,[0.34857204861111113],[-0.34046875],[1],[0],[0],[2.5320000648498535],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,28,1,43,images/stimuli/photos/ostrich1-photo-colour.png,images/stimuli/words/ostrich.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,1.996999979,cannon,[0.6686848958333333],[-0.2631467013888889],[1],[0],[0],[2.9650001525878906],"[""NamResp__Next""]",Fam_4,[0.33024305555555555],[-0.3326605902777778],[1],[0],[0],[0.5150001049041748],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,8,1,43,images/stimuli/photos/cannon1-photo-grey.png,images/stimuli/words/cannon.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,1.815000057,spider,[0.6900347222222222],[-0.2689930555555556],[1],[0],[0],[2.2990000247955322],"[""NamResp__Next""]",Fam_5,[0.47813802083333334],[-0.3257378472222222],[1],[0],[0],[1.0169999599456787],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,41,1,43,images/stimuli/photos/spider1-photo-colour.png,images/stimuli/words/spider.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,4.430999994,waistcoat,[0.6935329861111111],[-0.2615798611111111],[1],[0],[0],[5.013999938964844],"[""NamResp__Next""]",Fam_2,[0.04296875],[-0.32440538194444446],[1],[0],[0],[0.4500000476837158],"[""Fam__2""]",1,0,1,0,1,0,1,0,44,43,1,43,images/stimuli/photos/vest1-photo-grey.png,images/stimuli/words/vest.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,3.016000032,screw,[0.7012109375],[-0.2554123263888889],[1],[0],[0],[3.684000015258789],"[""NamResp__Next""]",Fam_4,[0.3387630208333333],[-0.33238715277777775],[1],[0],[0],[0.30100011825561523],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,34,1,43,images/stimuli/photos/screw1-photo-grey.png,images/stimuli/words/screw.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,1.833999872,belt,[0.6698914930555555],[-0.2565798611111111],[1],[0],[0],[2.798999786376953],"[""NamResp__Next""]",Fam_5,[0.48203125],[-0.3259505208333333],[1],[0],[0],[0.3489999771118164],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,5,1,43,images/stimuli/photos/belt1-photo-grey.png,images/stimuli/words/belt.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,3.700000048,basket,[0.6846223958333333],[-0.2647265625],[1],[0],[0],[4.4670000076293945],"[""NamResp__Next""]",Fam_4,[0.29399739583333334],[-0.3371223958333333],[1],[0],[0],[0.3989999294281006],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,4,1,43,images/stimuli/photos/basket1-photo-colour.png,images/stimuli/words/basket.png,colour,images/backgrounds/vccd1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,2.766000032,snake,[0.6799522569444445],[-0.26797743055555556],[1],[0],[0],[3.881999969482422],"[""NamResp__Next""]",Fam_4,[0.37157986111111113],[-0.3409765625],[1],[0],[0],[0.4330000877380371],"[""Fam__4""]",1,0,1,0,1,0,1,0,44,38,1,43,images/stimuli/photos/snake1-photo-grey.png,images/stimuli/words/snake.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2019-11-28_13h07.27.705,Subjective Judgments for Photographic Stimuli --- 02,3.2.3,MacIntel,60,"<br><br><span style=""font-size:16px;"">13164</span><div><span style=""font-size:16px;""><br></span></div><div><span style=""font-size:16px;"">13164<br></span></div>",20,Male,Yes,"<span style=""font-size:16px;""><strong>White</strong></span><br /><span style=""font-size:13px;"">For example: English / Welsh / Scottish / Northern Irish / British, Irish, Gypsy or Irish Traveller.<br />Or, any other White background - please state:</span>",British,Yes - I am currently using a Mac computer.,Yes - I am using a Retina display.,,,,,,,,,,,,,,,,1.248000145,clock,"[0.688984375,0.6656684027777777]","[-0.24119791666666668,-0.26856336805555553]","[1,1]","[0,0]","[0,0]","[1.9500000476837158,2.38100004196167]","[""NamResp__Next""]",Fam_5,[0.48660590277777777],[-0.32717447916666664],[1],[0],[0],[0.43200016021728516],"[""Fam__5""]",1,0,1,0,1,0,1,0,44,10,1,43,images/stimuli/photos/clock1-photo-grey.png,images/stimuli/words/clock.png,grey,images/backgrounds/vconly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
