Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
16,1619087344128,22/04/2021 10:29:04,1619087345761,1,22/04/2021 11:29:05,47727,10,questionnaire-z6yh,,12101611,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,response-9,
17,1619087344128,22/04/2021 10:29:04,1619087345761,1,22/04/2021 11:29:05,47727,10,questionnaire-z6yh,,12101611,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,response-15,
18,1619087344128,22/04/2021 10:29:04,1619087345761,1,22/04/2021 11:29:05,47727,10,questionnaire-z6yh,,12101611,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,49631
1,1619094007140,22/04/2021 12:20:07,1619094006045,1,22/04/2021 13:20:06,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1240x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619094034161,22/04/2021 12:20:34,1619094033009,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,age,19
3,1619094034243,22/04/2021 12:20:34,1619094033012,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,age-quantised,2
4,1619094034243,22/04/2021 12:20:34,1619094033012,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,gender,Male
5,1619094034243,22/04/2021 12:20:34,1619094033013,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang,Yes
6,1619094034243,22/04/2021 12:20:34,1619094033013,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang-quantised,1
7,1619094034243,22/04/2021 12:20:34,1619094033013,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity,
8,1619094034243,22/04/2021 12:20:34,1619094033013,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,white_other,English
9,1619094034243,22/04/2021 12:20:34,1619094033013,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity2,
10,1619094034243,22/04/2021 12:20:34,1619094033014,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-4,
11,1619094034243,22/04/2021 12:20:34,1619094033014,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity3,
12,1619094034243,22/04/2021 12:20:34,1619094033014,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,mixed_other,
13,1619094034243,22/04/2021 12:20:34,1619094033014,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-6,
14,1619094034243,22/04/2021 12:20:34,1619094033015,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-7,
15,1619094034243,22/04/2021 12:20:34,1619094033015,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-9,
16,1619094034243,22/04/2021 12:20:34,1619094033015,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-15,
17,1619094034243,22/04/2021 12:20:34,1619094033015,1,22/04/2021 13:20:33,47727,10,questionnaire-z6yh,,12104942,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,26971
1,1619107983875,22/04/2021 16:13:03,1619107982754,1,22/04/2021 17:13:02,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619108031297,22/04/2021 16:13:51,1619108030153,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,age,19
3,1619108031416,22/04/2021 16:13:51,1619108030159,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,age-quantised,2
4,1619108031416,22/04/2021 16:13:51,1619108030161,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,gender,Male
5,1619108031416,22/04/2021 16:13:51,1619108030163,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang,Yes
6,1619108031416,22/04/2021 16:13:51,1619108030164,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang-quantised,1
7,1619108031416,22/04/2021 16:13:51,1619108030165,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity,White
8,1619108031416,22/04/2021 16:13:51,1619108030167,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity-quantised,1
9,1619108031416,22/04/2021 16:13:51,1619108030169,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,white_other,English
10,1619108031416,22/04/2021 16:13:51,1619108030171,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity2,
11,1619108031416,22/04/2021 16:13:51,1619108030172,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-4,
12,1619108031416,22/04/2021 16:13:51,1619108030173,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity3,
13,1619108031416,22/04/2021 16:13:51,1619108030173,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,mixed_other,
14,1619108031416,22/04/2021 16:13:51,1619108030174,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-6,
15,1619108031416,22/04/2021 16:13:51,1619108030174,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-7,
16,1619108031416,22/04/2021 16:13:51,1619108030175,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-9,
17,1619108031416,22/04/2021 16:13:51,1619108030176,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,response-15,
18,1619108031416,22/04/2021 16:13:51,1619108030176,1,22/04/2021 17:13:50,47727,10,questionnaire-z6yh,,12112146,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,47422
1,1619170908747,23/04/2021 09:41:48,1619170904195,1,23/04/2021 10:41:44,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,BEGIN QUESTIONNAIRE,
2,1619170972704,23/04/2021 09:42:52,1619170968065,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,age,20
3,1619170972892,23/04/2021 09:42:52,1619170968069,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,age-quantised,3
4,1619170972892,23/04/2021 09:42:52,1619170968069,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,gender,Male
5,1619170972892,23/04/2021 09:42:52,1619170968070,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,EngFirstLang,Yes
6,1619170972892,23/04/2021 09:42:52,1619170968070,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,EngFirstLang-quantised,1
7,1619170972892,23/04/2021 09:42:52,1619170968071,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,ethnicity,White
8,1619170972892,23/04/2021 09:42:52,1619170968071,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,ethnicity-quantised,1
9,1619170972892,23/04/2021 09:42:52,1619170968072,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,white_other,English
10,1619170972892,23/04/2021 09:42:52,1619170968072,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,ethnicity2,
11,1619170972892,23/04/2021 09:42:52,1619170968074,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,response-4,
12,1619170972892,23/04/2021 09:42:52,1619170968075,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,ethnicity3,
13,1619170972892,23/04/2021 09:42:52,1619170968076,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,mixed_other,
14,1619170972892,23/04/2021 09:42:52,1619170968076,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,response-6,
15,1619170972892,23/04/2021 09:42:52,1619170968077,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,response-7,
16,1619170972892,23/04/2021 09:42:52,1619170968077,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,response-9,
17,1619170972892,23/04/2021 09:42:52,1619170968078,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,response-15,
18,1619170972892,23/04/2021 09:42:52,1619170968079,1,23/04/2021 10:42:48,47727,10,questionnaire-z6yh,,12130056,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,END QUESTIONNAIRE,63884
1,1619455436767,26/04/2021 16:43:56,1619455437887,1,26/04/2021 17:43:57,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1619455475059,26/04/2021 16:44:35,1619455476224,1,26/04/2021 17:44:36,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,age,19
3,1619455475137,26/04/2021 16:44:35,1619455476226,1,26/04/2021 17:44:36,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,age-quantised,2
4,1619455475137,26/04/2021 16:44:35,1619455476226,1,26/04/2021 17:44:36,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,gender,Female
5,1619455475137,26/04/2021 16:44:35,1619455476226,1,26/04/2021 17:44:36,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,EngFirstLang,Yes
6,1619455475137,26/04/2021 16:44:35,1619455476226,1,26/04/2021 17:44:36,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,EngFirstLang-quantised,1
7,1619455475137,26/04/2021 16:44:35,1619455476227,1,26/04/2021 17:44:36,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,ethnicity,
8,1619455475137,26/04/2021 16:44:35,1619455476227,1,26/04/2021 17:44:36,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,white_other,
9,1619455475137,26/04/2021 16:44:35,1619455476227,1,26/04/2021 17:44:36,47727,10,questionnaire-z6yh,,12207581,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,ethnicity2,
