Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
11,1617279113630,01/04/2021 12:11:53,1617279113459,1,01/04/2021 13:11:53,47727,6,questionnaire-h32i,,11572279,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,830x674,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,89998
1,1617671768123,06/04/2021 01:16:08,1617671774313,1,06/04/2021 02:16:14,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1280x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617671919626,06/04/2021 01:18:39,1617671925844,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,rec_justification,"This was when I knew I had seen something for sure, i.e I selected this for the cartoon giraffe as I knew I had seen it before."
3,1617671919687,06/04/2021 01:18:39,1617671925845,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,fam_justification,This was when I was almost certain I had seen something but not entirely. 
4,1617671919687,06/04/2021 01:18:39,1617671925845,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,guess_justification,This was when I was 50/50 between old or knew but was leaning more towards old. 
5,1617671919687,06/04/2021 01:18:39,1617671925846,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,mem_skills_1,a little better
6,1617671919687,06/04/2021 01:18:39,1617671925846,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,mem_skills_1-quantised,2
7,1617671919687,06/04/2021 01:18:39,1617671925846,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,mem_skills_2,the same
8,1617671919687,06/04/2021 01:18:39,1617671925846,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,mem_skills_2-quantised,3
9,1617671919687,06/04/2021 01:18:39,1617671925846,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,attention_check,a lot better
10,1617671919687,06/04/2021 01:18:39,1617671925846,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,attention_check-quantised,1
11,1617671919687,06/04/2021 01:18:39,1617671925846,1,06/04/2021 02:18:45,47727,6,questionnaire-h32i,,11656513,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,END QUESTIONNAIRE,151533
1,1617883765178,08/04/2021 12:09:25,1617883764976,1,08/04/2021 13:09:24,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617883890596,08/04/2021 12:11:30,1617883890425,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,rec_justification,"I used recollection when I had particular rememberence of the item, this was related to the way it looked, was something that just stood out to me. "
3,1617883890691,08/04/2021 12:11:30,1617883890428,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,fam_justification,I used this when I was certain I had seen an image
4,1617883890691,08/04/2021 12:11:30,1617883890428,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,guess_justification,I used when I couldn't be certain if I had previously seen the image. 
5,1617883890691,08/04/2021 12:11:30,1617883890429,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,mem_skills_1,the same
6,1617883890691,08/04/2021 12:11:30,1617883890429,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,mem_skills_1-quantised,3
7,1617883890691,08/04/2021 12:11:30,1617883890429,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,mem_skills_2,a little worse
8,1617883890691,08/04/2021 12:11:30,1617883890429,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,mem_skills_2-quantised,4
9,1617883890691,08/04/2021 12:11:30,1617883890430,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,attention_check,a lot better
10,1617883890691,08/04/2021 12:11:30,1617883890430,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,attention_check-quantised,1
11,1617883890691,08/04/2021 12:11:30,1617883890430,1,08/04/2021 13:11:30,47727,6,questionnaire-h32i,,11723176,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,125454
1,1617895176894,08/04/2021 15:19:36,1617895176794,1,08/04/2021 16:19:36,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,BEGIN QUESTIONNAIRE,
2,1617895389154,08/04/2021 15:23:09,1617895388961,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,rec_justification,i remember for sure seeing them because it reminded me of something for example when i saw the racoon i smiled becasue me and my friend have made a joke about it recentley 
3,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,fam_justification,i sense that i have seen it i dont remember if it was now during the test or or have just seen it in life in general and i am relating it to the new images 
4,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,guess_justification,i am not quite sure if i saw it on the test but i'm guessing i have
5,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,mem_skills_1,a lot worse
6,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,mem_skills_1-quantised,5
7,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,mem_skills_2,a lot worse
8,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,mem_skills_2-quantised,5
9,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,attention_check,a lot better
10,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,attention_check-quantised,1
11,1617895389310,08/04/2021 15:23:09,1617895388963,1,08/04/2021 16:23:08,47727,6,questionnaire-h32i,,11729700,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,END QUESTIONNAIRE,212169
1,1618072903494,10/04/2021 16:41:43,1618072927958,1,10/04/2021 17:42:07,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,BEGIN QUESTIONNAIRE,
2,1618073044577,10/04/2021 16:44:04,1618073069090,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,rec_justification,i clicked recollection when i recognised the item in my sementic memories
3,1618073044746,10/04/2021 16:44:04,1618073069091,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,fam_justification,i clicked familiarity when i knew i studied the item in previous learning sessions
4,1618073044746,10/04/2021 16:44:04,1618073069091,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,guess_justification,i clicked guessing when im not sure whether did i learn it from previous sessions
5,1618073044746,10/04/2021 16:44:04,1618073069092,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,mem_skills_1,a little better
6,1618073044746,10/04/2021 16:44:04,1618073069092,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,mem_skills_1-quantised,2
7,1618073044746,10/04/2021 16:44:04,1618073069092,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,mem_skills_2,a little worse
8,1618073044746,10/04/2021 16:44:04,1618073069092,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,mem_skills_2-quantised,4
9,1618073044746,10/04/2021 16:44:04,1618073069092,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,attention_check,a little better
10,1618073044746,10/04/2021 16:44:04,1618073069092,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,attention_check-quantised,2
11,1618073044746,10/04/2021 16:44:04,1618073069092,1,10/04/2021 17:44:29,47727,6,questionnaire-h32i,,11778701,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,END QUESTIONNAIRE,141135
1,1618188952860,12/04/2021 00:55:52,1618188952801,1,12/04/2021 01:55:52,47727,6,questionnaire-h32i,,11801917,14675,3581852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x657,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1618189069254,12/04/2021 00:57:49,1618189069155,1,12/04/2021 01:57:49,47727,6,questionnaire-h32i,,11801917,14675,3581852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1349x657,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,No,rec_justification,"i said recolection when i was practically certain that the object was previously shown, i noticed this tended to be with animals"
3,1618189069347,12/04/2021 00:57:49,1618189069157,1,12/04/2021 01:57:49,47727,6,questionnaire-h32i,,11801917,14675,3581852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1349x657,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,No,fam_justification,"i used familiarity when i was pretty sure it was shown before but not certain, for example on the nails "
