Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1617273995358,01/04/2021 10:46:35,1617273996884,1,01/04/2021 11:46:36,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x604,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1617273997218,01/04/2021 10:46:37,1617273998771,1,01/04/2021 11:46:38,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1215x604,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,1,1,1,check,script,force_advance,1867.1970000000001,,,,,0,1,0,,,,,,fullscreen_check,,
3,1617273997678,01/04/2021 10:46:37,1617273999239,1,01/04/2021 11:46:39,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x691,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,2,1,1,filler_start_fixation,fixation,fixation,483.41499999999996,,,,,0,1,0,,,,,1,pink.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
4,1617273999586,01/04/2021 10:46:39,1617274001127,1,01/04/2021 11:46:41,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x691,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,2,1,2,filler_start_stim,Zone2,response_button_image,1865.0400000624359,,,drawing.png,1,1,0,0,,,,,1,pink.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
5,1617274000422,01/04/2021 10:46:40,1617274001989,1,01/04/2021 11:46:41,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x691,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,3,2,1,filler_start_fixation,fixation,fixation,450.6850000000004,,,,,0,1,0,,,,,1,pink.study__pics.only__filler.start,photo.png,hand--photo.png
6,1617274002076,01/04/2021 10:46:42,1617274003639,1,01/04/2021 11:46:43,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x691,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,3,2,2,filler_start_stim,Zone1,response_button_image,1622.8700000792742,,,photo.png,1,1,0,0,,,,,1,pink.study__pics.only__filler.start,photo.png,hand--photo.png
7,1617274002983,01/04/2021 10:46:42,1617274004555,1,01/04/2021 11:46:44,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x691,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,5,1,1,fixation,fixation,fixation,500.0570000000007,,,,,0,1,0,,,,,2,pink.study__pics.only,drawing.png,mitten--drawing-word.png
8,1617274004828,01/04/2021 10:46:44,1617274006313,1,01/04/2021 11:46:46,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x691,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,5,1,2,study_stim,Zone2,response_button_image,1734.385000076145,,,drawing.png,1,1,0,0,,,,,2,pink.study__pics.only,drawing.png,mitten--drawing-word.png
9,1617274005672,01/04/2021 10:46:45,1617274007216,1,01/04/2021 11:46:47,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x691,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,22,2,1,fixation,fixation,fixation,500.4930000000004,,,,,0,1,0,,,,,2,pink.study__pics.only,photo.png,glasses--photo-word.png
10,1617274007141,01/04/2021 10:46:47,1617274008710,1,01/04/2021 11:46:48,47727,6,task-2j1b,,11569272,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x691,Test finished,pink.study__pics.only,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,pink.study__pics.only,pink.study__pics.only,22,2,2,study_stim,Zone1,response_button_image,1471.320000011474,,,photo.png,1,1,0,0,,,,,2,pink.study__pics.only,photo.png,glasses--photo-word.png
