Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1617996185836,09/04/2021 19:23:05,1617996182993,1,09/04/2021 20:23:02,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x625,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1617996187991,09/04/2021 19:23:07,1617996185061,1,09/04/2021 20:23:05,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x625,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,1,1,1,check,script,force_advance,2066.243,,,,,0,1,0,,,,,,fullscreen_check,,
3,1617996190555,09/04/2021 19:23:10,1617996187770,1,09/04/2021 20:23:07,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x768,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,3,1,1,filler_start_fixation,fixation,fixation,450.1279999999997,,,,,0,1,0,,,,,1,orange.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
4,1617996192789,09/04/2021 19:23:12,1617996189896,1,09/04/2021 20:23:09,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x768,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,3,1,2,filler_start_stim,Zone1,response_button_image,2079.8249999061227,,,photoplusword.png,1,1,0,0,,,,,1,orange.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
5,1617996193566,09/04/2021 19:23:13,1617996190755,1,09/04/2021 20:23:10,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x768,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,2,2,1,filler_start_fixation,fixation,fixation,450.4390000000003,,,,,0,1,0,,,,,1,orange.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
6,1617996194820,09/04/2021 19:23:14,1617996192006,1,09/04/2021 20:23:12,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x768,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,2,2,2,filler_start_stim,Zone2,response_button_image,1176.499999826774,,,drawingplusword.png,1,1,0,0,,,,,1,orange.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
7,1617996195773,09/04/2021 19:23:15,1617996192920,1,09/04/2021 20:23:12,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x768,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,21,1,1,fixation,fixation,fixation,499.83300000000054,,,,,0,1,0,,,,,2,orange.study__pics.word,photoplusword.png,watch--photo-word.png
8,1617996197290,09/04/2021 19:23:17,1617996194483,1,09/04/2021 20:23:14,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x768,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,21,1,2,study_stim,Zone1,response_button_image,1516.5999999735504,,,photoplusword.png,1,1,0,0,,,,,2,orange.study__pics.word,photoplusword.png,watch--photo-word.png
9,1617996198186,09/04/2021 19:23:18,1617996195403,1,09/04/2021 20:23:15,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x768,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,16,2,1,fixation,fixation,fixation,499.8099999999995,,,,,0,1,0,,,,,2,orange.study__pics.word,drawingplusword.png,thimble--drawing-word.png
10,1617996199527,09/04/2021 19:23:19,1617996196661,1,09/04/2021 20:23:16,47727,6,task-3n1f,,11765331,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x768,Test finished,orange.study__pics.word,4,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.word,orange.study__pics.word,16,2,2,study_stim,Zone2,response_button_image,1211.0999999567866,,,drawingplusword.png,1,1,0,0,,,,,2,orange.study__pics.word,drawingplusword.png,thimble--drawing-word.png
