Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1617996151536,09/04/2021 19:22:31,1617996152812,1,09/04/2021 20:22:32,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1617996152619,09/04/2021 19:22:32,1617996153936,1,09/04/2021 20:22:33,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,1,1,1,check,script,force_advance,1100,,,,,0,1,0,,,,,,fullscreen_check,,
3,1617996153066,09/04/2021 19:22:33,1617996154383,1,09/04/2021 20:22:34,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,3,1,1,filler_start_fixation,fixation,fixation,450,,,,,0,1,0,,,,,1,teal.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
4,1617996156738,09/04/2021 19:22:36,1617996158077,1,09/04/2021 20:22:38,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,3,1,2,filler_start_stim,Zone1,response_button_image,3687,,,photoplusword.png,1,1,0,0,,,,,1,teal.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
5,1617996157600,09/04/2021 19:22:37,1617996158950,1,09/04/2021 20:22:38,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,2,2,1,filler_start_fixation,fixation,fixation,450,,,,,0,1,0,,,,,1,teal.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
6,1617996159028,09/04/2021 19:22:39,1617996160372,1,09/04/2021 20:22:40,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,2,2,2,filler_start_stim,Zone2,response_button_image,1413,,,drawingplusword.png,1,1,0,0,,,,,1,teal.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
7,1617996159975,09/04/2021 19:22:39,1617996161299,1,09/04/2021 20:22:41,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,27,1,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,teal.study__pics.word,photoplusword.png,tomato--photo-word.png
8,1617996161133,09/04/2021 19:22:41,1617996162458,1,09/04/2021 20:22:42,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,27,1,2,study_stim,Zone1,response_button_image,1146,,,photoplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,photoplusword.png,tomato--photo-word.png
9,1617996162037,09/04/2021 19:22:42,1617996163382,1,09/04/2021 20:22:43,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,34,2,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,teal.study__pics.word,photoplusword.png,pencil--photo-word.png
10,1617996163226,09/04/2021 19:22:43,1617996164553,1,09/04/2021 20:22:44,47727,6,task-7wwc,,11765317,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,34,2,2,study_stim,Zone1,response_button_image,1164,,,photoplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,photoplusword.png,pencil--photo-word.png
