Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
1,1619455603692,26/04/2021 16:46:43,1619455604864,1,26/04/2021 17:46:44,47727,10,questionnaire-4wcg,,12207646,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,B2 - Pics only: Study Instructions,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1619455656316,26/04/2021 16:47:36,1619455657492,1,26/04/2021 17:47:37,47727,10,questionnaire-4wcg,,12207646,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,B2 - Pics only: Study Instructions,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,52628
1,1618931093187,20/04/2021 15:04:53,1618931093074,1,20/04/2021 16:04:53,47727,10,questionnaire-4wcg,,12043101,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,B2 - Pics only: Study Instructions,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1618931108932,20/04/2021 15:05:08,1618931108847,1,20/04/2021 16:05:08,47727,10,questionnaire-4wcg,,12043101,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Test finished,B2 - Pics only: Study Instructions,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,15773
END OF FILE
