Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
1,1618523393241,15/04/2021 21:49:53,1618523393693,1,15/04/2021 22:49:53,47727,6,questionnaire-qqmw,,11953483,13960,3617990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1618523410608,15/04/2021 21:50:10,1618523411104,1,15/04/2021 22:50:11,47727,6,questionnaire-qqmw,,11953483,13960,3617990,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,17411
1,1618393563318,14/04/2021 09:46:03,1618393563155,1,14/04/2021 10:46:03,47727,6,questionnaire-qqmw,,11892968,14587,3603574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1366x768,1366x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,red,Red,red.order1,,,,red.order1__finished,,,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1618393569995,14/04/2021 09:46:09,1618393569691,1,14/04/2021 10:46:09,47727,6,questionnaire-qqmw,,11892968,14587,3603574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1366x768,1349x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,red,Red,red.order1,,,,red.order1__finished,,,,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,6536
1,1618226045596,12/04/2021 11:14:05,1618226045589,1,12/04/2021 12:14:05,47727,6,questionnaire-qqmw,,11810696,13919,3584226,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1200,1920x1057,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1618226071333,12/04/2021 11:14:31,1618226071367,1,12/04/2021 12:14:31,47727,6,questionnaire-qqmw,,11810696,13919,3584226,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1200,1903x1057,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,END QUESTIONNAIRE,25778
1,1618225734443,12/04/2021 11:08:54,1618225734382,1,12/04/2021 12:08:54,47727,6,questionnaire-qqmw,,11810549,14134,3584116,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.3,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1618225853070,12/04/2021 11:10:53,1618225852929,1,12/04/2021 12:10:52,47727,6,questionnaire-qqmw,,11810549,14134,3584116,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.3,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,END QUESTIONNAIRE,118547
1,1618188381709,12/04/2021 00:46:21,1618188381643,1,12/04/2021 01:46:21,47727,6,questionnaire-qqmw,,11801882,14675,3581852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1618188408626,12/04/2021 00:46:48,1618188408501,1,12/04/2021 01:46:48,47727,6,questionnaire-qqmw,,11801882,14675,3581852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1349x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,26859
1,1618160967734,11/04/2021 17:09:27,1618160966702,1,11/04/2021 18:09:26,47727,6,questionnaire-qqmw,,11795119,14674,3580404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1280x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1618160990238,11/04/2021 17:09:50,1618160988504,1,11/04/2021 18:09:48,47727,6,questionnaire-qqmw,,11795119,14674,3580404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,21802
1,1618072375936,10/04/2021 16:32:55,1618072400435,1,10/04/2021 17:33:20,47727,6,questionnaire-qqmw,,11778519,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,BEGIN QUESTIONNAIRE,
2,1618072390019,10/04/2021 16:33:10,1618072414544,1,10/04/2021 17:33:34,47727,6,questionnaire-qqmw,,11778519,14020,3576481,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order1,,,pink.order1__finished,,No,END QUESTIONNAIRE,14109
1,1617996298313,09/04/2021 19:24:58,1617996299595,1,09/04/2021 20:24:59,47727,6,questionnaire-qqmw,,11765384,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617996324696,09/04/2021 19:25:24,1617996325617,1,09/04/2021 20:25:25,47727,6,questionnaire-qqmw,,11765384,13898,3573126,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x938,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,END QUESTIONNAIRE,26022
1,1617996286060,09/04/2021 19:24:46,1617996283195,1,09/04/2021 20:24:43,47727,6,questionnaire-qqmw,,11765375,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1366x625,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617996317295,09/04/2021 19:25:17,1617996314468,1,09/04/2021 20:25:14,47727,6,questionnaire-qqmw,,11765375,14659,3573118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,1349x625,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,31274
1,1617984762854,09/04/2021 16:12:42,1617984762735,1,09/04/2021 17:12:42,47727,6,questionnaire-qqmw,,11761319,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617984776644,09/04/2021 16:12:56,1617984776569,1,09/04/2021 17:12:56,47727,6,questionnaire-qqmw,,11761319,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,13834
1,1617894492364,08/04/2021 15:08:12,1617894492193,1,08/04/2021 16:08:12,47727,6,questionnaire-qqmw,,11729248,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,BEGIN QUESTIONNAIRE,
2,1617894515012,08/04/2021 15:08:35,1617894514937,1,08/04/2021 16:08:34,47727,6,questionnaire-qqmw,,11729248,14597,3563575,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.114,1440x900,1440x741,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,No,END QUESTIONNAIRE,22744
1,1617885235877,08/04/2021 12:33:55,1617885234086,1,08/04/2021 13:33:54,47727,6,questionnaire-qqmw,,11723953,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617885251907,08/04/2021 12:34:11,1617885250016,1,08/04/2021 13:34:10,47727,6,questionnaire-qqmw,,11723953,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,15931
1,1617883225869,08/04/2021 12:00:25,1617883225636,1,08/04/2021 13:00:25,47727,6,questionnaire-qqmw,,11722913,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617883241218,08/04/2021 12:00:41,1617883241057,1,08/04/2021 13:00:41,47727,6,questionnaire-qqmw,,11722913,14123,3561807,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.56.0,Chrome 89.0.4389.95,1366x768,1366x649,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green,Green,,,,green.order2,,,,,,,,green.order2__finished,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,15421
1,1617835260044,07/04/2021 22:41:00,1617835259787,1,07/04/2021 23:40:59,47727,6,questionnaire-qqmw,,11712433,14936,3558563,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 89.0.4389.114,1440x900,1440x789,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617835290844,07/04/2021 22:41:30,1617835290603,1,07/04/2021 23:41:30,47727,6,questionnaire-qqmw,,11712433,14936,3558563,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 89.0.4389.114,1440x900,1425x789,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,No,END QUESTIONNAIRE,30816
1,1617805689527,07/04/2021 14:28:09,1617805689448,1,07/04/2021 15:28:09,47727,6,questionnaire-qqmw,,11699541,14071,3555028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,781x357,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617805704343,07/04/2021 14:28:24,1617805704178,1,07/04/2021 15:28:24,47727,6,questionnaire-qqmw,,11699541,14071,3555028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1366x768,771x357,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,14730
1,1617465169777,03/04/2021 15:52:49,1617465169945,1,03/04/2021 16:52:49,47727,6,questionnaire-qqmw,,11625462,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x969,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617465180633,03/04/2021 15:53:00,1617465180758,1,03/04/2021 16:53:00,47727,6,questionnaire-qqmw,,11625462,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1903x969,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,No,END QUESTIONNAIRE,10813
1,1617279884260,01/04/2021 12:24:44,1617279886032,1,01/04/2021 13:24:46,47727,6,questionnaire-qqmw,,11573084,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1280x610,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617279892227,01/04/2021 12:24:52,1617279894052,1,01/04/2021 13:24:54,47727,6,questionnaire-qqmw,,11573084,14525,3520063,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.63,1280x720,1263x610,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order2,,,,,,,yellow.order2__finished,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,8020
1,1617278351167,01/04/2021 11:59:11,1617278351074,1,01/04/2021 12:59:11,47727,6,questionnaire-qqmw,,11571778,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617278537240,01/04/2021 12:02:17,1617278537045,1,01/04/2021 13:02:17,47727,6,questionnaire-qqmw,,11571778,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,185971
1,1617277634395,01/04/2021 11:47:14,1617277634709,1,01/04/2021 12:47:14,47727,6,questionnaire-qqmw,,11571218,13939,3519368,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1920x975,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617277655842,01/04/2021 11:47:35,1617277656193,1,01/04/2021 12:47:36,47727,6,questionnaire-qqmw,,11571218,13939,3519368,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1903x975,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,21484
1,1617274102039,01/04/2021 10:48:22,1617274103542,1,01/04/2021 11:48:23,47727,6,questionnaire-qqmw,,11569340,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1229x604,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1617274126915,01/04/2021 10:48:46,1617274127959,1,01/04/2021 11:48:47,47727,6,questionnaire-qqmw,,11569340,14637,3518798,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.57,1536x864,1215x604,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,24417
END OF FILE
