Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
293,1618845565293,19/04/2021 15:19:25,1618845565276,1,19/04/2021 16:19:25,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,41,100,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,corn--photo-word.png,new.png
294,1618845566461,19/04/2021 15:19:26,1618845566432,1,19/04/2021 16:19:26,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,51,101,1,OldNew,new,response_button_image,1125.4199999966659,,,new.png,1,1,0,0,,,,,2,orange.blue.test,zebra--drawing.png,new.png
295,1618845567168,19/04/2021 15:19:27,1618845567143,1,19/04/2021 16:19:27,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,51,101,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,zebra--drawing.png,new.png
296,1618845568213,19/04/2021 15:19:28,1618845568136,1,19/04/2021 16:19:28,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,113,102,1,OldNew,old,response_button_image,961.0450000036508,,,old.png,1,0,1,0,,,,,2,orange.blue.test,ashtray--photo-word.png,new.png
297,1618845568950,19/04/2021 15:19:28,1618845568923,1,19/04/2021 16:19:28,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,113,102,2,RFG,old,response_button_image,555.5500000482425,,,recollection.png,1,0,1,0,,,,,2,orange.blue.test,ashtray--photo-word.png,new.png
298,1618845569698,19/04/2021 15:19:29,1618845569628,1,19/04/2021 16:19:29,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,113,102,3,Fixation,fixation,fixation,500.21999999997206,,,,,0,1,0,,,,,2,orange.blue.test,ashtray--photo-word.png,new.png
299,1618845571386,19/04/2021 15:19:31,1618845571370,1,19/04/2021 16:19:31,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,99,103,1,OldNew,new,response_button_image,1718.6699999729171,,,new.png,1,1,0,0,,,,,2,orange.blue.test,flower--photo-word.png,new.png
300,1618845572137,19/04/2021 15:19:32,1618845572078,1,19/04/2021 16:19:32,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,99,103,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,flower--photo-word.png,new.png
301,1618845572859,19/04/2021 15:19:32,1618845572839,1,19/04/2021 16:19:32,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,42,104,1,OldNew,new,response_button_image,729.5249999733642,,,new.png,1,1,0,0,,,,,2,orange.blue.test,toaster--photo-word.png,new.png
302,1618845573578,19/04/2021 15:19:33,1618845573546,1,19/04/2021 16:19:33,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,42,104,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,toaster--photo-word.png,new.png
303,1618845574562,19/04/2021 15:19:34,1618845574515,1,19/04/2021 16:19:34,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,122,105,1,OldNew,old,response_button_image,940.7250000513159,,,old.png,1,0,1,0,,,,,2,orange.blue.test,banana--drawing.png,new.png
304,1618845575778,19/04/2021 15:19:35,1618845575743,1,19/04/2021 16:19:35,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,122,105,2,RFG,Zone1,response_button_image,1007.7550000278279,,,familiarity.png,1,0,1,0,,,,,2,orange.blue.test,banana--drawing.png,new.png
305,1618845576488,19/04/2021 15:19:36,1618845576448,1,19/04/2021 16:19:36,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,122,105,3,Fixation,fixation,fixation,500.53000000002794,,,,,0,1,0,,,,,2,orange.blue.test,banana--drawing.png,new.png
306,1618845577465,19/04/2021 15:19:37,1618845577418,1,19/04/2021 16:19:37,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,64,106,1,OldNew,new,response_button_image,941.164999967441,,,new.png,1,1,0,0,,,,,2,orange.blue.test,shirt--drawing.png,new.png
307,1618845578161,19/04/2021 15:19:38,1618845578115,1,19/04/2021 16:19:38,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,64,106,3,Fixation,fixation,fixation,500.21999999997206,,,,,0,1,0,,,,,2,orange.blue.test,shirt--drawing.png,new.png
308,1618845580232,19/04/2021 15:19:40,1618845580202,1,19/04/2021 16:19:40,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,20,107,1,OldNew,new,response_button_image,2057.555000006687,,,new.png,1,1,0,0,,,,,2,orange.blue.test,fish--drawing-word.png,new.png
309,1618845580930,19/04/2021 15:19:40,1618845580900,1,19/04/2021 16:19:40,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,20,107,3,Fixation,fixation,fixation,500.21999999997206,,,,,0,1,0,,,,,2,orange.blue.test,fish--drawing-word.png,new.png
310,1618845583121,19/04/2021 15:19:43,1618845583089,1,19/04/2021 16:19:43,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,47,108,1,OldNew,new,response_button_image,2160.520000034012,,,new.png,1,1,0,0,,,,,2,orange.blue.test,flute--photo-word.png,new.png
311,1618845583827,19/04/2021 15:19:43,1618845583784,1,19/04/2021 16:19:43,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,47,108,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,flute--photo-word.png,new.png
312,1618845584719,19/04/2021 15:19:44,1618845584691,1,19/04/2021 16:19:44,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,97,109,1,OldNew,new,response_button_image,881.749999942258,,,new.png,1,1,0,0,,,,,2,orange.blue.test,deer--drawing-word.png,new.png
313,1618845585438,19/04/2021 15:19:45,1618845585402,1,19/04/2021 16:19:45,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,97,109,3,Fixation,fixation,fixation,500.21999999997206,,,,,0,1,0,,,,,2,orange.blue.test,deer--drawing-word.png,new.png
314,1618845586685,19/04/2021 15:19:46,1618845586661,1,19/04/2021 16:19:46,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,73,110,1,OldNew,new,response_button_image,1234.1099999612197,,,new.png,1,1,0,0,,,,,2,orange.blue.test,cloud--photo.png,new.png
315,1618845587422,19/04/2021 15:19:47,1618845587366,1,19/04/2021 16:19:47,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,73,110,3,Fixation,fixation,fixation,496.3209999999963,,,,,0,1,0,,,,,2,orange.blue.test,cloud--photo.png,new.png
316,1618845588535,19/04/2021 15:19:48,1618845588510,1,19/04/2021 16:19:48,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,116,111,1,OldNew,old,response_button_image,1113.4550000424497,,,old.png,1,0,1,0,,,,,2,orange.blue.test,snake--drawing.png,new.png
317,1618845589167,19/04/2021 15:19:49,1618845589146,1,19/04/2021 16:19:49,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,116,111,2,RFG,old,response_button_image,414.8799999966286,,,recollection.png,1,0,1,0,,,,,2,orange.blue.test,snake--drawing.png,new.png
318,1618845589898,19/04/2021 15:19:49,1618845589851,1,19/04/2021 16:19:49,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,116,111,3,Fixation,fixation,fixation,500.21999999997206,,,,,0,1,0,,,,,2,orange.blue.test,snake--drawing.png,new.png
319,1618845591448,19/04/2021 15:19:51,1618845591415,1,19/04/2021 16:19:51,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,131,112,1,OldNew,old,response_button_image,1538.620000006631,,,old.png,1,0,1,0,,,,,2,orange.blue.test,flag--photo.png,new.png
320,1618845592261,19/04/2021 15:19:52,1618845592234,1,19/04/2021 16:19:52,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,131,112,2,RFG,Zone1,response_button_image,601.0200000018813,,,familiarity.png,1,0,1,0,,,,,2,orange.blue.test,flag--photo.png,new.png
321,1618845592980,19/04/2021 15:19:52,1618845592935,1,19/04/2021 16:19:52,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,131,112,3,Fixation,fixation,fixation,500.21999999997206,,,,,0,1,0,,,,,2,orange.blue.test,flag--photo.png,new.png
322,1618845593937,19/04/2021 15:19:53,1618845593908,1,19/04/2021 16:19:53,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,26,113,1,OldNew,new,response_button_image,950.5649999482557,,,new.png,1,1,0,0,,,,,2,orange.blue.test,broom--drawing-word.png,new.png
323,1618845594643,19/04/2021 15:19:54,1618845594619,1,19/04/2021 16:19:54,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,26,113,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,broom--drawing-word.png,new.png
324,1618845595575,19/04/2021 15:19:55,1618845595498,1,19/04/2021 16:19:55,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,92,114,1,OldNew,old,response_button_image,854.3200000422075,,,old.png,1,0,1,0,,,,,2,orange.blue.test,fence--drawing-word.png,new.png
325,1618845596150,19/04/2021 15:19:56,1618845596118,1,19/04/2021 16:19:56,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,92,114,2,RFG,old,response_button_image,396.9599999836646,,,recollection.png,1,0,1,0,,,,,2,orange.blue.test,fence--drawing-word.png,new.png
326,1618845596971,19/04/2021 15:19:56,1618845596820,1,19/04/2021 16:19:56,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,92,114,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,fence--drawing-word.png,new.png
327,1618845597863,19/04/2021 15:19:57,1618845597832,1,19/04/2021 16:19:57,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,21,115,1,OldNew,new,response_button_image,991.9549999758601,,,new.png,1,1,0,0,,,,,2,orange.blue.test,ring--drawing-word.png,new.png
328,1618845598570,19/04/2021 15:19:58,1618845598534,1,19/04/2021 16:19:58,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,21,115,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,ring--drawing-word.png,new.png
329,1618845599525,19/04/2021 15:19:59,1618845599501,1,19/04/2021 16:19:59,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,128,116,1,OldNew,new,response_button_image,944.2299999645911,,,new.png,1,1,0,0,,,,,2,orange.blue.test,jacket--drawing.png,new.png
330,1618845600244,19/04/2021 15:20:00,1618845600202,1,19/04/2021 16:20:00,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,128,116,3,Fixation,fixation,fixation,500.21999999997206,,,,,0,1,0,,,,,2,orange.blue.test,jacket--drawing.png,new.png
331,1618845601497,19/04/2021 15:20:01,1618845601461,1,19/04/2021 16:20:01,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,125,117,1,OldNew,old,response_button_image,1234.790000016801,,,old.png,1,0,1,0,,,,,2,orange.blue.test,ruler--drawing.png,new.png
332,1618845602060,19/04/2021 15:20:02,1618845602034,1,19/04/2021 16:20:02,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,125,117,2,RFG,old,response_button_image,347.0550000201911,,,recollection.png,1,0,1,0,,,,,2,orange.blue.test,ruler--drawing.png,new.png
333,1618845602760,19/04/2021 15:20:02,1618845602737,1,19/04/2021 16:20:02,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,125,117,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,ruler--drawing.png,new.png
334,1618845604013,19/04/2021 15:20:04,1618845603988,1,19/04/2021 16:20:03,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,62,118,1,OldNew,new,response_button_image,1228.8699999917299,,,new.png,1,1,0,0,,,,,2,orange.blue.test,drum--drawing.png,new.png
335,1618845604716,19/04/2021 15:20:04,1618845604687,1,19/04/2021 16:20:04,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,62,118,3,Fixation,fixation,fixation,500.22000000003027,,,,,0,1,0,,,,,2,orange.blue.test,drum--drawing.png,new.png
336,1618845605642,19/04/2021 15:20:05,1618845605603,1,19/04/2021 16:20:05,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,32,119,1,OldNew,new,response_button_image,893.2999999960884,,,new.png,1,1,0,0,,,,,2,orange.blue.test,bottle--drawing-word.png,new.png
337,1618845606342,19/04/2021 15:20:06,1618845606305,1,19/04/2021 16:20:06,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,32,119,3,Fixation,fixation,fixation,500.21999999997206,,,,,0,1,0,,,,,2,orange.blue.test,bottle--drawing-word.png,new.png
338,1618845607139,19/04/2021 15:20:07,1618845607119,1,19/04/2021 16:20:07,47727,7,task-hnun,,12017049,14710,3635360,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1280x800,1280x800,Test finished,Orange.Blue Test,3,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,orange.blue__test,orange.blue__test,107,120,1,OldNew,old,response_button_image,790.7899999991059,,,old.png,1,0,1,0,,,,,2,orange.blue.test,carrot--photo-word.png,new.png
