Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
11,1617671044567,06/04/2021 01:04:04,1617671050605,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,response-4,
12,1617671044567,06/04/2021 01:04:04,1617671050605,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,ethnicity3,Asian / Asian British
13,1617671044567,06/04/2021 01:04:04,1617671050605,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,ethnicity3-quantised,1
14,1617671044567,06/04/2021 01:04:04,1617671050605,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,mixed_other,Pakistani
15,1617671044567,06/04/2021 01:04:04,1617671050605,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,response-6,
16,1617671044567,06/04/2021 01:04:04,1617671050605,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,response-7,
17,1617671044567,06/04/2021 01:04:04,1617671050606,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,response-9,
18,1617671044567,06/04/2021 01:04:04,1617671050606,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,response-15,
19,1617671044567,06/04/2021 01:04:04,1617671050606,1,06/04/2021 02:04:10,47727,6,questionnaire-z6yh,,11656456,14590,3543354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1280x720,1263x610,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,END QUESTIONNAIRE,50918
1,1617884641924,08/04/2021 12:24:01,1617884640153,1,08/04/2021 13:24:00,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617884688808,08/04/2021 12:24:48,1617884685516,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,age,19
3,1617884689026,08/04/2021 12:24:49,1617884685520,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,age-quantised,2
4,1617884689026,08/04/2021 12:24:49,1617884685520,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,gender,female
5,1617884689026,08/04/2021 12:24:49,1617884685521,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang,Yes
6,1617884689026,08/04/2021 12:24:49,1617884685521,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang-quantised,1
7,1617884689026,08/04/2021 12:24:49,1617884685522,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,ethnicity,
8,1617884689026,08/04/2021 12:24:49,1617884685522,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,white_other,english
9,1617884689026,08/04/2021 12:24:49,1617884685522,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,ethnicity2,
10,1617884689026,08/04/2021 12:24:49,1617884685523,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,response-4,
11,1617884689026,08/04/2021 12:24:49,1617884685523,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,ethnicity3,
12,1617884689026,08/04/2021 12:24:49,1617884685524,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,mixed_other,
13,1617884689026,08/04/2021 12:24:49,1617884685524,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,response-6,
14,1617884689026,08/04/2021 12:24:49,1617884685524,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,response-7,
15,1617884689026,08/04/2021 12:24:49,1617884685525,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,response-9,
16,1617884689026,08/04/2021 12:24:49,1617884685525,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,response-15,
17,1617884689026,08/04/2021 12:24:49,1617884685525,1,08/04/2021 13:24:45,47727,6,questionnaire-z6yh,,11723656,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1519x754,Test finished,Demographics,1,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,45372
1,1617984489717,09/04/2021 16:08:09,1617984489542,1,09/04/2021 17:08:09,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1617984531764,09/04/2021 16:08:51,1617984531662,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,age,20
3,1617984531829,09/04/2021 16:08:51,1617984531663,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,age-quantised,3
4,1617984531829,09/04/2021 16:08:51,1617984531663,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,gender,female
5,1617984531829,09/04/2021 16:08:51,1617984531663,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang,No
6,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,EngFirstLang-quantised,2
7,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity,White
8,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity-quantised,1
9,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,white_other,
10,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity2,
11,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,response-4,
12,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity3,Asian / Asian British
13,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,ethnicity3-quantised,1
14,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,mixed_other,Pakistani
15,1617984531829,09/04/2021 16:08:51,1617984531664,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,response-6,
16,1617984531829,09/04/2021 16:08:51,1617984531665,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,response-7,
17,1617984531829,09/04/2021 16:08:51,1617984531665,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,response-9,
18,1617984531829,09/04/2021 16:08:51,1617984531665,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,response-15,
19,1617984531829,09/04/2021 16:08:51,1617984531665,1,09/04/2021 17:08:51,47727,6,questionnaire-z6yh,,11761196,14053,3571913,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 89.0.4389.90,1440x900,1440x789,Test finished,Demographics,1,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,42123
1,1618082044124,10/04/2021 19:14:04,1618082043795,1,10/04/2021 20:14:03,47727,6,questionnaire-z6yh,,11781274,14103,3577077,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 89.0.4389.114,1440x900,1440x821,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1618082064832,10/04/2021 19:14:24,1618082064488,1,10/04/2021 20:14:24,47727,6,questionnaire-z6yh,,11781274,14103,3577077,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 89.0.4389.114,1440x900,1425x821,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,age,20
3,1618082065044,10/04/2021 19:14:25,1618082064490,1,10/04/2021 20:14:24,47727,6,questionnaire-z6yh,,11781274,14103,3577077,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 89.0.4389.114,1440x900,1425x821,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,age-quantised,3
4,1618082065044,10/04/2021 19:14:25,1618082064491,1,10/04/2021 20:14:24,47727,6,questionnaire-z6yh,,11781274,14103,3577077,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 89.0.4389.114,1440x900,1425x821,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,gender,Female
5,1618082065044,10/04/2021 19:14:25,1618082064491,1,10/04/2021 20:14:24,47727,6,questionnaire-z6yh,,11781274,14103,3577077,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 89.0.4389.114,1440x900,1425x821,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,EngFirstLang,Yes
6,1618082065044,10/04/2021 19:14:25,1618082064491,1,10/04/2021 20:14:24,47727,6,questionnaire-z6yh,,11781274,14103,3577077,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 89.0.4389.114,1440x900,1425x821,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,EngFirstLang-quantised,1
7,1618082065044,10/04/2021 19:14:25,1618082064491,1,10/04/2021 20:14:24,47727,6,questionnaire-z6yh,,11781274,14103,3577077,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 89.0.4389.114,1440x900,1425x821,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,blue.order1__finished,,,blue.order1,,,,,,,No,ethnicity,
