Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1617278105347,01/04/2021 11:55:05,1617278105272,1,01/04/2021 12:55:05,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,830x674,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1617278107238,01/04/2021 11:55:07,1617278107185,1,01/04/2021 12:55:07,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,830x674,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,1,1,1,check,script,force_advance,1836,,,,,0,1,0,,,,,,fullscreen_check,,
3,1617278107660,01/04/2021 11:55:07,1617278107614,1,01/04/2021 12:55:07,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,2,1,1,filler_start_fixation,fixation,fixation,450,,,,,0,1,0,,,,,1,yellow.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
4,1617278110043,01/04/2021 11:55:10,1617278109981,1,01/04/2021 12:55:09,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,2,1,2,filler_start_stim,Zone2,response_button_image,2350,,,drawing.png,1,1,0,0,,,,,1,yellow.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
5,1617278110872,01/04/2021 11:55:10,1617278110838,1,01/04/2021 12:55:10,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,3,2,1,filler_start_fixation,fixation,fixation,450,,,,,0,1,0,,,,,1,yellow.study__pics.only__filler.start,photo.png,hand--photo.png
6,1617278112132,01/04/2021 11:55:12,1617278112078,1,01/04/2021 12:55:12,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,3,2,2,filler_start_stim,Zone1,response_button_image,1224.999999999999,,,photo.png,1,1,0,0,,,,,1,yellow.study__pics.only__filler.start,photo.png,hand--photo.png
7,1617278113040,01/04/2021 11:55:13,1617278113007,1,01/04/2021 12:55:13,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,30,1,1,fixation,fixation,fixation,502,,,,,0,1,0,,,,,2,yellow.study__pics.only,photo.png,snail--photo.png
8,1617278117528,01/04/2021 11:55:17,1617278117376,1,01/04/2021 12:55:17,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,30,1,2,study_stim,Zone1,response_button_image,4354.000000000002,,,photo.png,1,1,0,0,,,,,2,yellow.study__pics.only,photo.png,snail--photo.png
9,1617278118342,01/04/2021 11:55:18,1617278118295,1,01/04/2021 12:55:18,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,17,2,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,yellow.study__pics.only,drawing.png,candle--drawing.png
10,1617278119623,01/04/2021 11:55:19,1617278119575,1,01/04/2021 12:55:19,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,17,2,2,study_stim,Zone2,response_button_image,1268,,,drawing.png,1,1,0,0,,,,,2,yellow.study__pics.only,drawing.png,candle--drawing.png
11,1617278120551,01/04/2021 11:55:20,1617278120495,1,01/04/2021 12:55:20,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,32,3,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,yellow.study__pics.only,photo.png,thimble--photo.png
12,1617278125005,01/04/2021 11:55:25,1617278124960,1,01/04/2021 12:55:24,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,32,3,2,study_stim,Zone1,response_button_image,4449.999999999998,,,photo.png,1,1,0,0,,,,,2,yellow.study__pics.only,photo.png,thimble--photo.png
13,1617278125919,01/04/2021 11:55:25,1617278125881,1,01/04/2021 12:55:25,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,8,4,1,fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,yellow.study__pics.only,drawing.png,table--drawing.png
14,1617278127142,01/04/2021 11:55:27,1617278127054,1,01/04/2021 12:55:27,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,8,4,2,study_stim,Zone2,response_button_image,1159.0000000000036,,,drawing.png,1,1,0,0,,,,,2,yellow.study__pics.only,drawing.png,table--drawing.png
15,1617278128035,01/04/2021 11:55:28,1617278127984,1,01/04/2021 12:55:27,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,33,5,1,fixation,fixation,fixation,502,,,,,0,1,0,,,,,2,yellow.study__pics.only,photo.png,bottle--photo.png
16,1617278129730,01/04/2021 11:55:29,1617278129688,1,01/04/2021 12:55:29,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,33,5,2,study_stim,Zone2,response_button_image,1689,,,drawing.png,1,0,1,0,,,,,2,yellow.study__pics.only,photo.png,bottle--photo.png
17,1617278130637,01/04/2021 11:55:30,1617278130600,1,01/04/2021 12:55:30,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,29,6,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,yellow.study__pics.only,photo.png,trumpet--photo.png
18,1617278136225,01/04/2021 11:55:36,1617278136184,1,01/04/2021 12:55:36,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,29,6,2,study_stim,Zone2,response_button_image,5570,,,drawing.png,1,0,1,0,,,,,2,yellow.study__pics.only,photo.png,trumpet--photo.png
19,1617278137147,01/04/2021 11:55:37,1617278137102,1,01/04/2021 12:55:37,47727,6,task-a9z8,,11571610,14049,3519643,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.0,1440x900,1253x783,Test finished,yellow.study__pics.only,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,yellow.study__pics.only,yellow.study__pics.only,21,7,1,fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,yellow.study__pics.only,photo.png,fish--photo.png
