Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1618861343044,19/04/2021 19:42:23,1618861342937,1,19/04/2021 20:42:22,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x732,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1618861344643,19/04/2021 19:42:24,1618861344538,1,19/04/2021 20:42:24,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x732,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,1,1,1,check,script,force_advance,1583.3649999999998,,,,,0,1,0,,,,,,fullscreen_check,,
3,1618861345110,19/04/2021 19:42:25,1618861345056,1,19/04/2021 20:42:25,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x900,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,3,1,1,filler_start_fixation,fixation,fixation,533.344,,,,,0,1,0,,,,,1,orange.study__pics.only__filler.start,photo.png,hand--photo.png
4,1618861347016,19/04/2021 19:42:27,1618861346973,1,19/04/2021 20:42:26,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x900,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,3,1,2,filler_start_stim,Zone1,response_button_image,1899.0950000006706,,,photo.png,1,1,0,0,,,,,1,orange.study__pics.only__filler.start,photo.png,hand--photo.png
5,1618861347891,19/04/2021 19:42:27,1618861347840,1,19/04/2021 20:42:27,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x900,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,2,2,1,filler_start_fixation,fixation,fixation,450.009,,,,,0,1,0,,,,,1,orange.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
6,1618861348896,19/04/2021 19:42:28,1618861348853,1,19/04/2021 20:42:28,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x900,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,2,2,2,filler_start_stim,Zone2,response_button_image,998.2350000063889,,,drawing.png,1,1,0,0,,,,,1,orange.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
7,1618861349824,19/04/2021 19:42:29,1618861349775,1,19/04/2021 20:42:29,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x900,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,11,1,1,fixation,fixation,fixation,500.0100000000002,,,,,0,1,0,,,,,2,orange.study__pics.only,drawing.png,socks--drawing.png
8,1618861350822,19/04/2021 19:42:30,1618861350784,1,19/04/2021 20:42:30,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x900,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,11,1,2,study_stim,Zone2,response_button_image,995.4299999953946,,,drawing.png,1,1,0,0,,,,,2,orange.study__pics.only,drawing.png,socks--drawing.png
9,1618861351762,19/04/2021 19:42:31,1618861351707,1,19/04/2021 20:42:31,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x900,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,33,2,1,fixation,fixation,fixation,500.0100000000002,,,,,0,1,0,,,,,2,orange.study__pics.only,photo.png,button--photo.png
10,1618861353527,19/04/2021 19:42:33,1618861353492,1,19/04/2021 20:42:33,47727,7,task-1u76,,12023364,14084,3636970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 89.0.4389.128,1440x900,1440x900,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,33,2,2,study_stim,Zone1,response_button_image,1771.5099999913946,,,photo.png,1,1,0,0,,,,,2,orange.study__pics.only,photo.png,button--photo.png
