Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1619139225904,23/04/2021 00:53:45,1619139225769,1,23/04/2021 01:53:45,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1619139227452,23/04/2021 00:53:47,1619139227328,1,23/04/2021 01:53:47,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,1,1,1,check,script,force_advance,1519,,,,,0,1,0,,,,,,fullscreen_check,,
3,1619139228374,23/04/2021 00:53:48,1619139228272,1,23/04/2021 01:53:48,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,3,1,1,filler_start_fixation,fixation,fixation,452,,,,,0,1,0,,,,,1,green.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
4,1619139231762,23/04/2021 00:53:51,1619139231645,1,23/04/2021 01:53:51,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,3,1,2,filler_start_stim,Zone1,response_button_image,3360,,,photoplusword.png,1,1,0,0,,,,,1,green.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
5,1619139232640,23/04/2021 00:53:52,1619139232525,1,23/04/2021 01:53:52,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,2,2,1,filler_start_fixation,fixation,fixation,449,,,,,0,1,0,,,,,1,green.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
6,1619139235139,23/04/2021 00:53:55,1619139235024,1,23/04/2021 01:53:55,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,2,2,2,filler_start_stim,Zone2,response_button_image,2487,,,drawingplusword.png,1,1,0,0,,,,,1,green.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
7,1619139236054,23/04/2021 00:53:56,1619139235942,1,23/04/2021 01:53:55,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,27,1,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,green.study__pics.word,photoplusword.png,broom--photo-word.png
8,1619139239073,23/04/2021 00:53:59,1619139238954,1,23/04/2021 01:53:58,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,27,1,2,study_stim,Zone1,response_button_image,2999,,,photoplusword.png,1,1,0,0,,,,,2,green.study__pics.word,photoplusword.png,broom--photo-word.png
9,1619139239973,23/04/2021 00:53:59,1619139239879,1,23/04/2021 01:53:59,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,28,2,1,fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,green.study__pics.word,photoplusword.png,tree--photo-word.png
10,1619139242307,23/04/2021 00:54:02,1619139242205,1,23/04/2021 01:54:02,47727,10,task-jlur,,12124727,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.word,4,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.word,green.study__pics.word,28,2,2,study_stim,Zone1,response_button_image,2316,,,photoplusword.png,1,1,0,0,,,,,2,green.study__pics.word,photoplusword.png,tree--photo-word.png
