Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1618496071153,15/04/2021 14:14:31,1618496071094,1,15/04/2021 15:14:31,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1143x753,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1618496072346,15/04/2021 14:14:32,1618496072318,1,15/04/2021 15:14:32,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1143x753,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,1,1,1,check,script,force_advance,1134,,,,,0,1,0,,,,,,fullscreen_check,,
3,1618496072791,15/04/2021 14:14:32,1618496072754,1,15/04/2021 15:14:32,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,2,1,1,filler_start_fixation,fixation,fixation,457,,,,,0,1,0,,,,,1,purple.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
4,1618496076036,15/04/2021 14:14:36,1618496075987,1,15/04/2021 15:14:35,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,2,1,2,filler_start_stim,Zone2,response_button_image,3212,,,drawingplusword.png,1,1,0,0,,,,,1,purple.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
5,1618496076886,15/04/2021 14:14:36,1618496076853,1,15/04/2021 15:14:36,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,3,2,1,filler_start_fixation,fixation,fixation,450,,,,,0,1,0,,,,,1,purple.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
6,1618496078543,15/04/2021 14:14:38,1618496078499,1,15/04/2021 15:14:38,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,3,2,2,filler_start_stim,Zone1,response_button_image,1631.999999999999,,,photoplusword.png,1,1,0,0,,,,,1,purple.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
7,1618496079465,15/04/2021 14:14:39,1618496079420,1,15/04/2021 15:14:39,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,34,1,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,purple.study__pics.word,photoplusword.png,cherry--photo-word.png
8,1618496081253,15/04/2021 14:14:41,1618496081226,1,15/04/2021 15:14:41,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,34,1,2,study_stim,Zone1,response_button_image,1789,,,photoplusword.png,1,1,0,0,,,,,2,purple.study__pics.word,photoplusword.png,cherry--photo-word.png
9,1618496082250,15/04/2021 14:14:42,1618496082153,1,15/04/2021 15:14:42,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,10,2,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,purple.study__pics.word,drawingplusword.png,harp--drawing-word.png
10,1618496083745,15/04/2021 14:14:43,1618496083718,1,15/04/2021 15:14:43,47727,6,task-1nqy,,11941191,14143,3614712,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,purple.study__pics.word,4,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,purple.study__pics.word,purple.study__pics.word,10,2,2,study_stim,Zone2,response_button_image,1551,,,drawingplusword.png,1,1,0,0,,,,,2,purple.study__pics.word,drawingplusword.png,harp--drawing-word.png
