Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1618908858376,20/04/2021 08:54:18,1618908859757,1,20/04/2021 09:54:19,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x722,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1618908861405,20/04/2021 08:54:21,1618908862794,1,20/04/2021 09:54:22,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x722,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,1,1,1,check,script,force_advance,3028.4530000000004,,,,,0,1,0,,,,,,fullscreen_check,,
3,1618908861780,20/04/2021 08:54:21,1618908863229,1,20/04/2021 09:54:23,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,3,1,1,filler_start_fixation,fixation,fixation,449.27899999999954,,,,,0,1,0,,,,,1,teal.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
4,1618908866603,20/04/2021 08:54:26,1618908868031,1,20/04/2021 09:54:28,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,3,1,2,filler_start_stim,Zone1,response_button_image,4776.104999997187,,,photoplusword.png,1,1,0,0,,,,,1,teal.study__pics.word__filler.start,photoplusword.png,dresser--photo-word.png
5,1618908867442,20/04/2021 08:54:27,1618908868886,1,20/04/2021 09:54:28,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,2,2,1,filler_start_fixation,fixation,fixation,449.3240000000005,,,,,0,1,0,,,,,1,teal.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
6,1618908869459,20/04/2021 08:54:29,1618908870913,1,20/04/2021 09:54:30,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,2,2,2,filler_start_stim,Zone2,response_button_image,2001.1050000030082,,,drawingplusword.png,1,1,0,0,,,,,1,teal.study__pics.word__filler.start,drawingplusword.png,lightbulb--drawing-word.png
7,1618908870393,20/04/2021 08:54:30,1618908871831,1,20/04/2021 09:54:31,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,4,1,1,fixation,fixation,fixation,499.1909999999989,,,,,0,1,0,,,,,2,teal.study__pics.word,drawingplusword.png,shoe--drawing-word.png
8,1618908871580,20/04/2021 08:54:31,1618908873019,1,20/04/2021 09:54:33,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,4,1,2,study_stim,Zone2,response_button_image,1169.6400000073481,,,drawingplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,drawingplusword.png,shoe--drawing-word.png
9,1618908872502,20/04/2021 08:54:32,1618908873944,1,20/04/2021 09:54:33,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,24,2,1,fixation,fixation,fixation,499.20800000000054,,,,,0,1,0,,,,,2,teal.study__pics.word,photoplusword.png,chair--photo-word.png
10,1618908874064,20/04/2021 08:54:34,1618908875516,1,20/04/2021 09:54:35,47727,7,task-7wwc,,12029738,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.word,teal.study__pics.word,24,2,2,study_stim,Zone1,response_button_image,1553.0450000078417,,,photoplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,photoplusword.png,chair--photo-word.png
