Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
49,1617884827745,08/04/2021 12:27:07,1617884825253,1,08/04/2021 13:27:05,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,17,21,1,fixation,fixation,fixation,499.1009999999951,,,,,0,1,0,,,,,2,green.study__pics.only,drawing.png,button--drawing.png
50,1617884829971,08/04/2021 12:27:09,1617884826329,1,08/04/2021 13:27:06,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,17,21,2,study_stim,Zone2,response_button_image,1031.939999666065,,,drawing.png,1,1,0,0,,,,,2,green.study__pics.only,drawing.png,button--drawing.png
51,1617884831651,08/04/2021 12:27:11,1617884829912,1,08/04/2021 13:27:09,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,32,22,1,fixation,fixation,fixation,499.2699999999895,,,,,0,1,0,,,,,2,green.study__pics.only,photo.png,balloon--photo.png
52,1617884832840,08/04/2021 12:27:12,1617884831072,1,08/04/2021 13:27:11,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,32,22,2,study_stim,Zone1,response_button_image,1108.8099996559322,,,photo.png,1,1,0,0,,,,,2,green.study__pics.only,photo.png,balloon--photo.png
53,1617884833723,08/04/2021 12:27:13,1617884831975,1,08/04/2021 13:27:11,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,6,23,1,fixation,fixation,fixation,499.3289999999979,,,,,0,1,0,,,,,2,green.study__pics.only,drawing.png,hammer--drawing.png
54,1617884834999,08/04/2021 12:27:14,1617884833265,1,08/04/2021 13:27:13,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,6,23,2,study_stim,Zone2,response_button_image,1232.9299999400973,,,drawing.png,1,1,0,0,,,,,2,green.study__pics.only,drawing.png,hammer--drawing.png
55,1617884849753,08/04/2021 12:27:29,1617884843687,1,08/04/2021 13:27:23,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,0,1,0,,,,,,,,
56,1617884849847,08/04/2021 12:27:29,1617884847805,1,08/04/2021 13:27:27,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,35,24,1,fixation,fixation,fixation,499.20299999999406,,,,,0,1,0,,,,,2,green.study__pics.only,photo.png,horse--photo.png
57,1617884851866,08/04/2021 12:27:31,1617884850121,1,08/04/2021 13:27:30,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,35,24,2,study_stim,Zone1,response_button_image,2286.645000334829,,,photo.png,1,1,0,0,,,,,2,green.study__pics.only,photo.png,horse--photo.png
58,1617884852796,08/04/2021 12:27:32,1617884851029,1,08/04/2021 13:27:31,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,27,25,1,fixation,fixation,fixation,499.1949999999779,,,,,0,1,0,,,,,2,green.study__pics.only,photo.png,socks--photo.png
