Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1619139127066,23/04/2021 00:52:07,1619139126926,1,23/04/2021 01:52:06,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x837,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1619139129481,23/04/2021 00:52:09,1619139129361,1,23/04/2021 01:52:09,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x837,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,1,1,1,check,script,force_advance,2387,,,,,0,1,0,,,,,,fullscreen_check,,
3,1619139129881,23/04/2021 00:52:09,1619139129799,1,23/04/2021 01:52:09,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,3,1,1,filler_start_fixation,fixation,fixation,448,,,,,0,1,0,,,,,1,green.study__pics.only__filler.start,photo.png,hand--photo.png
4,1619139132772,23/04/2021 00:52:12,1619139132656,1,23/04/2021 01:52:12,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,3,1,2,filler_start_stim,Zone1,response_button_image,2843.9999999999995,,,photo.png,1,1,0,0,,,,,1,green.study__pics.only__filler.start,photo.png,hand--photo.png
5,1619139133696,23/04/2021 00:52:13,1619139133526,1,23/04/2021 01:52:13,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,2,2,1,filler_start_fixation,fixation,fixation,449,,,,,0,1,0,,,,,1,green.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
6,1619139135745,23/04/2021 00:52:15,1619139135262,1,23/04/2021 01:52:15,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,2,2,2,filler_start_stim,Zone2,response_button_image,1723,,,drawing.png,1,1,0,0,,,,,1,green.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
7,1619139136276,23/04/2021 00:52:16,1619139136177,1,23/04/2021 01:52:16,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,10,1,1,fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,green.study__pics.only,drawing.png,cloud--drawing.png
8,1619139137636,23/04/2021 00:52:17,1619139137527,1,23/04/2021 01:52:17,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,10,1,2,study_stim,Zone2,response_button_image,1337,,,drawing.png,1,1,0,0,,,,,2,green.study__pics.only,drawing.png,cloud--drawing.png
9,1619139138698,23/04/2021 00:52:18,1619139138447,1,23/04/2021 01:52:18,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,16,2,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,green.study__pics.only,drawing.png,rabbit--drawing.png
10,1619139140016,23/04/2021 00:52:20,1619139139912,1,23/04/2021 01:52:19,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,16,2,2,study_stim,Zone2,response_button_image,1452.0000000000018,,,drawing.png,1,1,0,0,,,,,2,green.study__pics.only,drawing.png,rabbit--drawing.png
11,1619139140923,23/04/2021 00:52:20,1619139140831,1,23/04/2021 01:52:20,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,33,3,1,fixation,fixation,fixation,501,,,,,0,1,0,,,,,2,green.study__pics.only,photo.png,shirt--photo.png
12,1619139142688,23/04/2021 00:52:22,1619139142574,1,23/04/2021 01:52:22,47727,10,task-okc7,,12124719,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,33,3,2,study_stim,Zone1,response_button_image,1731.0000000000018,,,photo.png,1,1,0,0,,,,,2,green.study__pics.only,photo.png,shirt--photo.png
