Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
29,1617465120500,03/04/2021 15:52:00,1617465120752,1,03/04/2021 16:52:00,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,7,12,1,fixation,fixation,fixation,499.9190000000017,,,,,0,1,0,,,,,2,teal.study__pics.word,drawingplusword.png,lion--drawing-word.png
30,1617465121703,03/04/2021 15:52:01,1617465121967,1,03/04/2021 16:52:01,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,7,12,2,study_stim,Zone2,response_button_image,1187.8099999739788,,,drawingplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,drawingplusword.png,lion--drawing-word.png
31,1617465122628,03/04/2021 15:52:02,1617465122885,1,03/04/2021 16:52:02,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,17,13,1,fixation,fixation,fixation,499.97899999999936,,,,,0,1,0,,,,,2,teal.study__pics.word,drawingplusword.png,jacket--drawing-word.png
32,1617465123485,03/04/2021 15:52:03,1617465123752,1,03/04/2021 16:52:03,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,17,13,2,study_stim,Zone2,response_button_image,842.7849999861792,,,drawingplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,drawingplusword.png,jacket--drawing-word.png
33,1617465124424,03/04/2021 15:52:04,1617465124669,1,03/04/2021 16:52:04,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,22,14,1,fixation,fixation,fixation,499.8839999999982,,,,,0,1,0,,,,,2,teal.study__pics.word,photoplusword.png,pumpkin--photo-word.png
34,1617465125700,03/04/2021 15:52:05,1617465125951,1,03/04/2021 16:52:05,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,22,14,2,study_stim,Zone1,response_button_image,1261.3349999883212,,,photoplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,photoplusword.png,pumpkin--photo-word.png
35,1617465126611,03/04/2021 15:52:06,1617465126868,1,03/04/2021 16:52:06,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,15,15,1,fixation,fixation,fixation,499.9650000000038,,,,,0,1,0,,,,,2,teal.study__pics.word,drawingplusword.png,foot--drawing-word.png
36,1617465127955,03/04/2021 15:52:07,1617465128199,1,03/04/2021 16:52:08,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,15,15,2,study_stim,Zone2,response_button_image,1301.9900000072084,,,drawingplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,drawingplusword.png,foot--drawing-word.png
37,1617465128868,03/04/2021 15:52:08,1617465129118,1,03/04/2021 16:52:09,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,16,16,1,fixation,fixation,fixation,499.94200000000274,,,,,0,1,0,,,,,2,teal.study__pics.word,drawingplusword.png,skirt--drawing-word.png
38,1617465129597,03/04/2021 15:52:09,1617465129758,1,03/04/2021 16:52:09,47727,6,task-eia6,,11625442,14458,3534044,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1920x1080,1920x1080,Test finished,teal.study__pics.word,4,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,teal.order1__finished,,,,teal.order1,,,,,,,,teal.study__pics.word,teal.study__pics.word,16,16,2,study_stim,Zone2,response_button_image,612.6500000245869,,,drawingplusword.png,1,1,0,0,,,,,2,teal.study__pics.word,drawingplusword.png,skirt--drawing-word.png
