Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1618908971695,20/04/2021 08:56:11,1618908973077,1,20/04/2021 09:56:13,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x722,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1618908973071,20/04/2021 08:56:13,1618908974428,1,20/04/2021 09:56:14,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x722,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,1,1,1,check,script,force_advance,1347.62,,,,,0,1,0,,,,,,fullscreen_check,,
3,1618908973880,20/04/2021 08:56:13,1618908975318,1,20/04/2021 09:56:15,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,3,1,1,filler_start_fixation,fixation,fixation,449.2840000000001,,,,,0,1,0,,,,,1,teal.study__pics.only__filler.start,photo.png,hand--photo.png
4,1618908976052,20/04/2021 08:56:16,1618908977478,1,20/04/2021 09:56:17,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,3,1,2,filler_start_stim,Zone1,response_button_image,2120.1449999934994,,,photo.png,1,1,0,0,,,,,1,teal.study__pics.only__filler.start,photo.png,hand--photo.png
5,1618908976909,20/04/2021 08:56:16,1618908978346,1,20/04/2021 09:56:18,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,2,2,1,filler_start_fixation,fixation,fixation,449.14300000000003,,,,,0,1,0,,,,,1,teal.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
6,1618908978313,20/04/2021 08:56:18,1618908979748,1,20/04/2021 09:56:19,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,2,2,2,filler_start_stim,Zone2,response_button_image,1339.269999996759,,,drawing.png,1,1,0,0,,,,,1,teal.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
7,1618908979236,20/04/2021 08:56:19,1618908980675,1,20/04/2021 09:56:20,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,23,1,1,fixation,fixation,fixation,499.009,,,,,0,1,0,,,,,2,teal.study__pics.only,photo.png,plug--photo.png
8,1618908980423,20/04/2021 08:56:20,1618908981855,1,20/04/2021 09:56:21,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,23,1,2,study_stim,Zone1,response_button_image,1148.4550000168383,,,photo.png,1,1,0,0,,,,,2,teal.study__pics.only,photo.png,plug--photo.png
9,1618908981331,20/04/2021 08:56:21,1618908982781,1,20/04/2021 09:56:22,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,33,2,1,fixation,fixation,fixation,499.0410000000011,,,,,0,1,0,,,,,2,teal.study__pics.only,photo.png,chicken--photo.png
10,1618908982683,20/04/2021 08:56:22,1618908984126,1,20/04/2021 09:56:24,47727,7,task-qza1,,12029768,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,teal.study__pics.only,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,teal.study__pics.only,teal.study__pics.only,33,2,2,study_stim,Zone1,response_button_image,1314.220000000205,,,photo.png,1,1,0,0,,,,,2,teal.study__pics.only,photo.png,chicken--photo.png
