Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1617632372867,05/04/2021 14:19:32,1617632371025,1,05/04/2021 15:19:31,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x800,1280x664,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1617632375153,05/04/2021 14:19:35,1617632373365,1,05/04/2021 15:19:33,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x800,1280x664,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,1,1,1,check,script,force_advance,2324.018,,,,,0,1,0,,,,,,fullscreen_check,,
3,1617632375659,05/04/2021 14:19:35,1617632373837,1,05/04/2021 15:19:33,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,3,1,1,filler_start_fixation,fixation,fixation,514.5820000000003,,,,,0,1,0,,,,,1,orange.study__pics.only__filler.start,photo.png,hand--photo.png
4,1617632377662,05/04/2021 14:19:37,1617632375869,1,05/04/2021 15:19:35,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,3,1,2,filler_start_stim,Zone1,response_button_image,1898.6000000004424,,,photo.png,1,1,0,0,,,,,1,orange.study__pics.only__filler.start,photo.png,hand--photo.png
5,1617632378504,05/04/2021 14:19:38,1617632376703,1,05/04/2021 15:19:36,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,2,2,1,filler_start_fixation,fixation,fixation,448.1840000000002,,,,,0,1,0,,,,,1,orange.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
6,1617632381380,05/04/2021 14:19:41,1617632379602,1,05/04/2021 15:19:39,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,2,2,2,filler_start_stim,Zone2,response_button_image,2721.4999999996508,,,drawing.png,1,1,0,0,,,,,1,orange.study__pics.only__filler.start,drawing.png,butterfly--drawing.png
7,1617632382297,05/04/2021 14:19:42,1617632380471,1,05/04/2021 15:19:40,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,26,1,1,fixation,fixation,fixation,498.03600000000006,,,,,0,1,0,,,,,2,orange.study__pics.only,photo.png,cloud--photo.png
8,1617632384365,05/04/2021 14:19:44,1617632382567,1,05/04/2021 15:19:42,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,26,1,2,study_stim,Zone1,response_button_image,1991.3999999989755,,,photo.png,1,1,0,0,,,,,2,orange.study__pics.only,photo.png,cloud--photo.png
9,1617632385349,05/04/2021 14:19:45,1617632383459,1,05/04/2021 15:19:43,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,28,2,1,fixation,fixation,fixation,497.98699999999917,,,,,0,1,0,,,,,2,orange.study__pics.only,photo.png,lamp--photo.png
10,1617632387352,05/04/2021 14:19:47,1617632385570,1,05/04/2021 15:19:45,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,28,2,2,study_stim,Zone1,response_button_image,1985.500000000684,,,photo.png,1,1,0,0,,,,,2,orange.study__pics.only,photo.png,lamp--photo.png
11,1617632388216,05/04/2021 14:19:48,1617632386447,1,05/04/2021 15:19:46,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,31,3,1,fixation,fixation,fixation,497.9730000000018,,,,,0,1,0,,,,,2,orange.study__pics.only,photo.png,nail--photo.png
12,1617632389352,05/04/2021 14:19:49,1617632387556,1,05/04/2021 15:19:47,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,31,3,2,study_stim,Zone1,response_button_image,1006.1999999998079,,,photo.png,1,1,0,0,,,,,2,orange.study__pics.only,photo.png,nail--photo.png
13,1617632390233,05/04/2021 14:19:50,1617632388442,1,05/04/2021 15:19:48,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,32,4,1,fixation,fixation,fixation,498.01300000000265,,,,,0,1,0,,,,,2,orange.study__pics.only,photo.png,rabbit--photo.png
14,1617632392353,05/04/2021 14:19:52,1617632390569,1,05/04/2021 15:19:50,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,32,4,2,study_stim,Zone1,response_button_image,1981.8999999988591,,,photo.png,1,1,0,0,,,,,2,orange.study__pics.only,photo.png,rabbit--photo.png
15,1617632393249,05/04/2021 14:19:53,1617632391462,1,05/04/2021 15:19:51,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,16,5,1,fixation,fixation,fixation,498.007999999998,,,,,0,1,0,,,,,2,orange.study__pics.only,drawing.png,balloon--drawing.png
16,1617632394457,05/04/2021 14:19:54,1617632392657,1,05/04/2021 15:19:52,47727,6,task-a3o7,,11647320,14701,3540505,,complete,,,computer,Desktop or Laptop,Android 7.0,Chrome 89.0.4389.105,1280x752,1280x752,Test finished,orange.study__pics.only,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,orange.study__pics.only,orange.study__pics.only,16,5,2,study_stim,Zone2,response_button_image,1045.2000000004773,,,drawing.png,1,1,0,0,,,,,2,orange.study__pics.only,drawing.png,balloon--drawing.png
