Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
33,1618847627352,19/04/2021 15:53:47,1618847624798,1,19/04/2021 16:53:44,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,11,1,Questions,buttonA,response_button_text,1545.7750000059605,,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
34,1618847628352,19/04/2021 15:53:48,1618847625788,1,19/04/2021 16:53:45,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,11,3,Correct,Zone7,timelimit_screen,999.0950000000012,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
35,1618847628418,19/04/2021 15:53:48,1618847625805,1,19/04/2021 16:53:45,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,11,4,Blank,Zone1,timelimit_screen,16.66599999999744,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
36,1618847629727,19/04/2021 15:53:49,1618847627184,1,19/04/2021 16:53:47,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,12,1,Questions,buttonB,response_button_text,1328.2550000585616,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
37,1618847630754,19/04/2021 15:53:50,1618847628169,1,19/04/2021 16:53:48,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,12,3,Correct,Zone7,timelimit_screen,999.0120000000024,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
38,1618847630836,19/04/2021 15:53:50,1618847628186,1,19/04/2021 16:53:48,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,12,4,Blank,Zone1,timelimit_screen,16.74199999999837,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
39,1618847632555,19/04/2021 15:53:52,1618847629998,1,19/04/2021 16:53:49,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,13,1,Questions,buttonA,response_button_text,1770.8499999716878,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
40,1618847633571,19/04/2021 15:53:53,1618847630984,1,19/04/2021 16:53:50,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,13,3,Correct,Zone7,timelimit_screen,999.0859999999957,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
41,1618847633622,19/04/2021 15:53:53,1618847631000,1,19/04/2021 16:53:51,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,13,4,Blank,Zone1,timelimit_screen,16.57600000000093,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
42,1618847635998,19/04/2021 15:53:55,1618847633373,1,19/04/2021 16:53:53,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,14,1,Questions,buttonC,response_button_text,2333.6850001942366,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
43,1618847636920,19/04/2021 15:53:56,1618847634363,1,19/04/2021 16:53:54,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,14,3,Correct,Zone7,timelimit_screen,999.0749999999971,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
44,1618847636983,19/04/2021 15:53:56,1618847634380,1,19/04/2021 16:53:54,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,14,4,Blank,Zone1,timelimit_screen,16.584999999999127,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
45,1618847639186,19/04/2021 15:53:59,1618847636631,1,19/04/2021 16:53:56,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,15,1,Questions,buttonB,response_button_text,2203.0350000131875,,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
46,1618847640186,19/04/2021 15:54:00,1618847637626,1,19/04/2021 16:53:57,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,15,3,Correct,Zone7,timelimit_screen,998.9830000000002,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
47,1618847640264,19/04/2021 15:54:00,1618847637644,1,19/04/2021 16:53:57,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,15,4,Blank,Zone1,timelimit_screen,16.698000000003958,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
48,1618847645302,19/04/2021 15:54:05,1618847642744,1,19/04/2021 16:54:02,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,16,1,Questions,buttonA,response_button_text,5053.155000088736,,,52,1,0,1,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
49,1618847646361,19/04/2021 15:54:06,1618847643738,1,19/04/2021 16:54:03,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,16,2,Incorrect,Zone7,timelimit_screen,999.0420000000013,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
50,1618847646411,19/04/2021 15:54:06,1618847643754,1,19/04/2021 16:54:03,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,16,4,Blank,Zone1,timelimit_screen,16.699000000000524,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
51,1618847647946,19/04/2021 15:54:07,1618847645389,1,19/04/2021 16:54:05,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,17,1,Questions,buttonB,response_button_text,1577.7600000146776,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
52,1618847648945,19/04/2021 15:54:08,1618847646384,1,19/04/2021 16:54:06,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,17,3,Correct,Zone7,timelimit_screen,999.025999999998,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
53,1618847649018,19/04/2021 15:54:09,1618847646401,1,19/04/2021 16:54:06,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,17,4,Blank,Zone1,timelimit_screen,16.73200000000361,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
54,1618847650205,19/04/2021 15:54:10,1618847647656,1,19/04/2021 16:54:07,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,18,1,Questions,buttonC,response_button_text,1218.095000134781,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
55,1618847651213,19/04/2021 15:54:11,1618847648649,1,19/04/2021 16:54:08,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,18,3,Correct,Zone7,timelimit_screen,999.0500000000029,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
56,1618847651275,19/04/2021 15:54:11,1618847648666,1,19/04/2021 16:54:08,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,18,4,Blank,Zone1,timelimit_screen,16.682999999997264,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
57,1618847652318,19/04/2021 15:54:12,1618847649752,1,19/04/2021 16:54:09,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,19,1,Questions,buttonC,response_button_text,1060.1850000675768,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
58,1618847653310,19/04/2021 15:54:13,1618847650747,1,19/04/2021 16:54:10,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,19,3,Correct,Zone7,timelimit_screen,998.9990000000034,,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
59,1618847653364,19/04/2021 15:54:13,1618847650763,1,19/04/2021 16:54:10,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,19,4,Blank,Zone1,timelimit_screen,16.807999999997264,,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
60,1618847655613,19/04/2021 15:54:15,1618847653051,1,19/04/2021 16:54:13,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,20,1,Questions,buttonA,response_button_text,2262.5150000676513,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
61,1618847656681,19/04/2021 15:54:16,1618847654044,1,19/04/2021 16:54:14,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,20,3,Correct,Zone7,timelimit_screen,999.0779999999941,,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
62,1618847656759,19/04/2021 15:54:16,1618847654061,1,19/04/2021 16:54:14,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,20,4,Blank,Zone1,timelimit_screen,16.5370000000039,,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
63,1618847656759,19/04/2021 15:54:16,1618847654065,1,19/04/2021 16:54:14,47727,7,task-y5ql,,12018198,14479,3635699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,,,END TASK,,,,,61525,,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1618852112038,19/04/2021 17:08:32,1618852111784,1,19/04/2021 18:08:31,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x746,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1618852114257,19/04/2021 17:08:34,1618852114047,1,19/04/2021 18:08:34,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x746,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,1,1,1,Check,script,force_advance,2264.803,,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1618852117219,19/04/2021 17:08:37,1618852117002,1,19/04/2021 18:08:37,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,1,1,Questions,buttonB,response_button_text,2426.739999998972,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
4,1618852118194,19/04/2021 17:08:38,1618852117986,1,19/04/2021 18:08:37,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,1,3,Correct,Zone7,timelimit_screen,999.1770000000006,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
5,1618852118319,19/04/2021 17:08:38,1618852118002,1,19/04/2021 18:08:38,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,1,4,Blank,Zone1,timelimit_screen,16.64599999999973,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
6,1618852122008,19/04/2021 17:08:42,1618852121801,1,19/04/2021 18:08:41,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,2,1,Questions,buttonB,response_button_text,3688.7299999998504,,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
7,1618852123024,19/04/2021 17:08:43,1618852122796,1,19/04/2021 18:08:42,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,2,3,Correct,Zone7,timelimit_screen,999.1770000000015,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
8,1618852123149,19/04/2021 17:08:43,1618852122813,1,19/04/2021 18:08:42,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,2,4,Blank,Zone1,timelimit_screen,16.652000000000044,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
9,1618852129645,19/04/2021 17:08:49,1618852129446,1,19/04/2021 18:08:49,47727,7,task-y5ql,,12020178,13900,3636236,,complete,,,computer,Desktop or Laptop,Chromium OS 13729.72.0,Chrome 89.0.4389.116,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order2,,,purple.order2__finished,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,3,1,Questions,buttonD,response_button_text,6501.749999999447,,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
