Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
11,1584279383764,15/03/2020 13:36:23,1584279385035,0,15/03/2020 13:36:25,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,6,3,3,Fixation,fixation,fixation,500.0040000000008,,,,0,1,0,,,,,1,filler,col_photo_bicycle1.png,new.png
12,1584279385094,15/03/2020 13:36:25,1584279386370,0,15/03/2020 13:36:26,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,4,4,1,OldNew,old,response_button_image,1311.8549999780953,,old.png,1,0,1,0,,,,,1,filler,col_line_ruler.png,new.png
13,1584279386157,15/03/2020 13:36:26,1584279387429,0,15/03/2020 13:36:27,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,4,4,2,RFG,Zone1,response_button_image,877.2249999456108,,familiarity.png,1,0,1,0,,,,,1,filler,col_line_ruler.png,new.png
14,1584279386828,15/03/2020 13:36:26,1584279388102,0,15/03/2020 13:36:28,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,4,4,3,Fixation,fixation,fixation,499.9830000000002,,,,0,1,0,,,,,1,filler,col_line_ruler.png,new.png
15,1584279388132,15/03/2020 13:36:28,1584279389407,0,15/03/2020 13:36:29,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,7,5,1,OldNew,old,response_button_image,1273.2799998484552,,old.png,1,0,1,0,,,,,1,filler,col_photo_donkey3.png,new.png
16,1584279388789,15/03/2020 13:36:28,1584279390047,0,15/03/2020 13:36:30,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,7,5,2,RFG,old,response_button_image,440.849999897182,,recollection.png,1,0,1,0,,,,,1,filler,col_photo_donkey3.png,new.png
17,1584279389461,15/03/2020 13:36:29,1584279390718,0,15/03/2020 13:36:30,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,7,5,3,Fixation,fixation,fixation,499.97999999999956,,,,0,1,0,,,,,1,filler,col_photo_donkey3.png,new.png
18,1584279390628,15/03/2020 13:36:30,1584279391902,0,15/03/2020 13:36:31,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,3,6,1,OldNew,old,response_button_image,1149.1550002247095,,old.png,1,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
19,1584279391262,15/03/2020 13:36:31,1584279392535,0,15/03/2020 13:36:32,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,3,6,2,RFG,old,response_button_image,451.43500017002225,,recollection.png,1,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
20,1584279391935,15/03/2020 13:36:31,1584279393201,0,15/03/2020 13:36:33,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,3,6,3,Fixation,fixation,fixation,499.98099999999977,,,,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
21,1584279394826,15/03/2020 13:36:34,1584279396095,0,15/03/2020 13:36:36,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,10,7,1,OldNew,new,response_button_image,2868.3549999259412,,new.png,1,1,0,0,,,,,1,filler,word_dress.png,new.png
22,1584279395498,15/03/2020 13:36:35,1584279396767,0,15/03/2020 13:36:36,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,10,7,3,Fixation,fixation,fixation,499.97599999999875,,,,0,1,0,,,,,1,filler,word_dress.png,new.png
23,1584279397489,15/03/2020 13:36:37,1584279398768,0,15/03/2020 13:36:38,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,8,8,1,OldNew,new,response_button_image,1948.604999575764,,new.png,1,1,0,0,,,,,1,filler,col_photo_dresser3.png,new.png
24,1584279398161,15/03/2020 13:36:38,1584279399433,0,15/03/2020 13:36:39,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,8,8,3,Fixation,fixation,fixation,499.96199999999953,,,,0,1,0,,,,,1,filler,col_photo_dresser3.png,new.png
25,1584279399087,15/03/2020 13:36:39,1584279400369,0,15/03/2020 13:36:40,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,85,1,1,OldNew,old,response_button_image,912.1449999511242,,old.png,1,0,1,0,,,,,2,test_B_col,col_photo_socks1.png,new.png
26,1584279399744,15/03/2020 13:36:39,1584279401023,0,15/03/2020 13:36:41,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,85,1,2,RFG,old,response_button_image,453.3399995416403,,recollection.png,1,0,1,0,,,,,2,test_B_col,col_photo_socks1.png,new.png
27,1584279400419,15/03/2020 13:36:40,1584279401683,0,15/03/2020 13:36:41,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,85,1,3,Fixation,fixation,fixation,499.9399999999987,,,,0,1,0,,,,,2,test_B_col,col_photo_socks1.png,new.png
28,1584279402969,15/03/2020 13:36:42,1584279404241,0,15/03/2020 13:36:44,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,130,2,1,OldNew,old,response_button_image,2531.345000024885,,old.png,1,0,1,0,,,,,2,test_B_col,word_raccoon.png,new.png
29,1584279404406,15/03/2020 13:36:44,1584279405677,0,15/03/2020 13:36:45,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,130,2,2,RFG,Zone1,response_button_image,1245.6399998627603,,familiarity.png,1,0,1,0,,,,,2,test_B_col,word_raccoon.png,new.png
30,1584279405078,15/03/2020 13:36:45,1584279406349,0,15/03/2020 13:36:46,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,130,2,3,Fixation,fixation,fixation,499.97000000000116,,,,0,1,0,,,,,2,test_B_col,word_raccoon.png,new.png
31,1584279406844,15/03/2020 13:36:46,1584279408126,0,15/03/2020 13:36:48,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,129,3,1,OldNew,old,response_button_image,1751.9800001755357,,old.png,1,0,1,0,,,,,2,test_B_col,word_rabbit.png,new.png
32,1584279409078,15/03/2020 13:36:49,1584279410356,0,15/03/2020 13:36:50,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,129,3,2,RFG,old,response_button_image,2035.7000003568828,,recollection.png,1,0,1,0,,,,,2,test_B_col,word_rabbit.png,new.png
33,1584279409750,15/03/2020 13:36:49,1584279411032,0,15/03/2020 13:36:51,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,129,3,3,Fixation,fixation,fixation,499.95300000000134,,,,0,1,0,,,,,2,test_B_col,word_rabbit.png,new.png
34,1584279412109,15/03/2020 13:36:52,1584279413373,0,15/03/2020 13:36:53,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,96,4,1,OldNew,new,response_button_image,2315.2600000612438,,new.png,1,1,0,0,,,,,2,test_B_col,word_apple.png,new.png
35,1584279412766,15/03/2020 13:36:52,1584279414047,0,15/03/2020 13:36:54,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,96,4,3,Fixation,fixation,fixation,499.97000000000116,,,,0,1,0,,,,,2,test_B_col,word_apple.png,new.png
36,1584279414172,15/03/2020 13:36:54,1584279415440,0,15/03/2020 13:36:55,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,83,5,1,OldNew,new,response_button_image,1368.375000078231,,new.png,1,1,0,0,,,,,2,test_B_col,col_photo_peanut3.png,new.png
37,1584279414844,15/03/2020 13:36:54,1584279416115,0,15/03/2020 13:36:56,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,83,5,3,Fixation,fixation,fixation,499.9979999999996,,,,0,1,0,,,,,2,test_B_col,col_photo_peanut3.png,new.png
38,1584279416260,15/03/2020 13:36:56,1584279417528,0,15/03/2020 13:36:57,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,25,6,1,OldNew,old,response_button_image,1381.9349999539554,,old.png,1,0,1,0,,,,,2,test_B_col,col_line_lips.png,new.png
39,1584279416885,15/03/2020 13:36:56,1584279418147,0,15/03/2020 13:36:58,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,25,6,2,RFG,old,response_button_image,417.5450000911951,,recollection.png,1,0,1,0,,,,,2,test_B_col,col_line_lips.png,new.png
40,1584279417572,15/03/2020 13:36:57,1584279418831,0,15/03/2020 13:36:58,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,25,6,3,Fixation,fixation,fixation,499.9650000000038,,,,0,1,0,,,,,2,test_B_col,col_line_lips.png,new.png
41,1584279418580,15/03/2020 13:36:58,1584279419847,0,15/03/2020 13:36:59,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,34,7,1,OldNew,old,response_button_image,990.8699998632073,,old.png,1,0,1,0,,,,,2,test_B_col,col_line_pipe.png,new.png
42,1584279419209,15/03/2020 13:36:59,1584279420475,0,15/03/2020 13:37:00,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,34,7,2,RFG,old,response_button_image,445.4400003887713,,recollection.png,1,0,1,0,,,,,2,test_B_col,col_line_pipe.png,new.png
43,1584279419866,15/03/2020 13:36:59,1584279421131,0,15/03/2020 13:37:01,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,34,7,3,Fixation,fixation,fixation,499.9670000000042,,,,0,1,0,,,,,2,test_B_col,col_line_pipe.png,new.png
44,1584279420975,15/03/2020 13:37:00,1584279422245,0,15/03/2020 13:37:02,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,71,8,1,OldNew,new,response_button_image,1084.7149998880923,,new.png,1,1,0,0,,,,,2,test_B_col,col_photo_grapes1.png,new.png
45,1584279421632,15/03/2020 13:37:01,1584279422913,0,15/03/2020 13:37:02,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,71,8,3,Fixation,fixation,fixation,499.9719999999943,,,,0,1,0,,,,,2,test_B_col,col_photo_grapes1.png,new.png
46,1584279422928,15/03/2020 13:37:02,1584279424195,0,15/03/2020 13:37:04,10169,123,task-xfoj,,4167975,14155,1179199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1280x720,1280x720,Test_Checkpoint,M-1. RFG_B_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,test_B_col_spreadsheet,12,9,1,OldNew,old,response_button_image,1254.7049997374415,,old.png,1,0,1,0,,,,,2,test_B_col,col_line_boot.png,new.png
