Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
11,1592320779011,16/06/2020 15:19:39,1592320778493,-4,16/06/2020 11:19:38,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,12,3,4,Blank,Zone1,timelimit_screen,16.71099999999933,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,27,21,30,28,correct_1,total_1,incorrect_1,<h4>27</h4>
12,1592320780824,16/06/2020 15:19:40,1592320780619,-4,16/06/2020 11:19:40,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,5,4,1,Questions,buttonA,response_button_text,2067.5100000808015,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
13,1592320781824,16/06/2020 15:19:41,1592320781617,-4,16/06/2020 11:19:41,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,5,4,3,Correct,Zone7,timelimit_screen,1002.6599999999999,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
14,1592320782121,16/06/2020 15:19:42,1592320781634,-4,16/06/2020 11:19:41,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,5,4,4,Blank,Zone1,timelimit_screen,16.71100000000297,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
15,1592320783714,16/06/2020 15:19:43,1592320783496,-4,16/06/2020 11:19:43,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,7,5,1,Questions,buttonA,response_button_text,1794.4450000068173,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
16,1592320784714,16/06/2020 15:19:44,1592320784493,-4,16/06/2020 11:19:44,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,7,5,3,Correct,Zone7,timelimit_screen,1002.8379999999997,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
17,1592320784980,16/06/2020 15:19:44,1592320784509,-4,16/06/2020 11:19:44,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,7,5,4,Blank,Zone1,timelimit_screen,16.71099999999933,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
18,1592320788599,16/06/2020 15:19:48,1592320788365,-4,16/06/2020 11:19:48,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,11,6,1,Questions,buttonA,response_button_text,3791.9300000648946,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
19,1592320789553,16/06/2020 15:19:49,1592320789355,-4,16/06/2020 11:19:49,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,11,6,3,Correct,Zone7,timelimit_screen,1002.6599999999999,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
20,1592320789803,16/06/2020 15:19:49,1592320789371,-4,16/06/2020 11:19:49,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,11,6,4,Blank,Zone1,timelimit_screen,16.71099999999933,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
21,1592320793226,16/06/2020 15:19:53,1592320793003,-4,16/06/2020 11:19:53,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,14,7,1,Questions,buttonA,response_button_text,3568.0099999299273,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,36,42,27,38,correct_1,total_1,incorrect_1,<h4>36</h4>
22,1592320794195,16/06/2020 15:19:54,1592320794000,-4,16/06/2020 11:19:54,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,14,7,3,Correct,Zone7,timelimit_screen,1002.6599999999999,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,36,42,27,38,correct_1,total_1,incorrect_1,<h4>36</h4>
23,1592320794461,16/06/2020 15:19:54,1592320794016,-4,16/06/2020 11:19:54,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,14,7,4,Blank,Zone1,timelimit_screen,16.71099999999933,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,36,42,27,38,correct_1,total_1,incorrect_1,<h4>36</h4>
24,1592320797185,16/06/2020 15:19:57,1592320796968,-4,16/06/2020 11:19:56,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,2,8,1,Questions,buttonA,response_button_text,2909.4800000311807,,18,1,1,0,0,,,,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
25,1592320798169,16/06/2020 15:19:58,1592320797960,-4,16/06/2020 11:19:57,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,2,8,3,Correct,Zone7,timelimit_screen,1002.6599999999962,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
26,1592320798466,16/06/2020 15:19:58,1592320797979,-4,16/06/2020 11:19:57,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,2,8,4,Blank,Zone1,timelimit_screen,16.71100000000297,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
27,1592320800046,16/06/2020 15:20:00,1592320799813,-4,16/06/2020 11:19:59,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,9,9,1,Questions,buttonA,response_button_text,1782.6200000708923,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
28,1592320801014,16/06/2020 15:20:01,1592320800800,-4,16/06/2020 11:20:00,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,9,9,3,Correct,Zone7,timelimit_screen,1002.6600000000035,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
29,1592320801280,16/06/2020 15:20:01,1592320800818,-4,16/06/2020 11:20:00,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,9,9,4,Blank,Zone1,timelimit_screen,16.710999999995693,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
30,1592320802374,16/06/2020 15:20:02,1592320802157,-4,16/06/2020 11:20:02,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,6,10,1,Questions,buttonA,response_button_text,1297.3250000504777,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
31,1592320803389,16/06/2020 15:20:03,1592320803157,-4,16/06/2020 11:20:03,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,6,10,3,Correct,Zone7,timelimit_screen,1002.6599999999962,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
32,1592320803655,16/06/2020 15:20:03,1592320803174,-4,16/06/2020 11:20:03,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,6,10,4,Blank,Zone1,timelimit_screen,16.71100000000297,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
33,1592320804686,16/06/2020 15:20:04,1592320804490,-4,16/06/2020 11:20:04,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,16,11,1,Questions,buttonA,response_button_text,1269.1150000318885,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
34,1592320805686,16/06/2020 15:20:05,1592320805480,-4,16/06/2020 11:20:05,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,16,11,3,Correct,Zone7,timelimit_screen,1002.8369999999995,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
35,1592320805967,16/06/2020 15:20:05,1592320805497,-4,16/06/2020 11:20:05,10169,127,task-1e3k,,5638090,5d10eaf23afd390019075267,1575658,,complete,,5ee8e1741c16ed0f3b7c6276,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 83.0.4103.97,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,16,11,4,Blank,Zone1,timelimit_screen,16.71100000000297,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
