Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Question Key,Response
1,1594825894805,15/07/2020 15:11:34,1594825894369,1,15/07/2020 16:11:34,10169,128,questionnaire-ljbb,,6073719,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1020,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,BEGIN QUESTIONNAIRE,
2,1594825933438,15/07/2020 15:12:13,1594825933035,1,15/07/2020 16:12:13,10169,128,questionnaire-ljbb,,6073719,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1020,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,END QUESTIONNAIRE,38667
1,1594826003843,15/07/2020 15:13:23,1594826005015,-5,15/07/2020 10:13:25,10169,128,questionnaire-ljbb,,6073813,5ec18c4c2f44695b38204649,1714614,,complete,,5f0f1b8ea168ea06692d4d2b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1366x657,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,BEGIN QUESTIONNAIRE,
2,1594826032091,15/07/2020 15:13:52,1594826033305,-5,15/07/2020 10:13:53,10169,128,questionnaire-ljbb,,6073813,5ec18c4c2f44695b38204649,1714614,,complete,,5f0f1b8ea168ea06692d4d2b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1366x657,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,END QUESTIONNAIRE,28289
1,1594826013785,15/07/2020 15:13:33,1594826013106,1,15/07/2020 16:13:33,10169,128,questionnaire-ljbb,,6073825,5dc6a4036a24b54b39a1474c,1714609,,complete,,5f0f1b930a7b4a0622e357e2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x969,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,BEGIN QUESTIONNAIRE,
2,1594826041748,15/07/2020 15:14:01,1594826041077,1,15/07/2020 16:14:01,10169,128,questionnaire-ljbb,,6073825,5dc6a4036a24b54b39a1474c,1714609,,complete,,5f0f1b930a7b4a0622e357e2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x969,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,END QUESTIONNAIRE,27971
1,1594826033716,15/07/2020 15:13:53,1594826016646,1,15/07/2020 16:13:36,10169,128,questionnaire-ljbb,,6073841,5d4847e13226ad0019412c56,1714612,,complete,,5f0f1b949fd17505d702e85b,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x657,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,BEGIN QUESTIONNAIRE,
2,1594826090680,15/07/2020 15:14:50,1594826073636,1,15/07/2020 16:14:33,10169,128,questionnaire-ljbb,,6073841,5d4847e13226ad0019412c56,1714612,,complete,,5f0f1b949fd17505d702e85b,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x657,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,END QUESTIONNAIRE,56990
1,1594826049123,15/07/2020 15:14:09,1594826049105,1,15/07/2020 16:14:09,10169,128,questionnaire-ljbb,,6073853,5a0c036857cee70001767a58,1714598,,complete,,5f0f1b8b1a166006878f240f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x762,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,BEGIN QUESTIONNAIRE,
2,1594826123468,15/07/2020 15:15:23,1594826123477,1,15/07/2020 16:15:23,10169,128,questionnaire-ljbb,,6073853,5a0c036857cee70001767a58,1714598,,complete,,5f0f1b8b1a166006878f240f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x762,Test_Checkpoint,G-2. RFG__Ins__COLOUR,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,END QUESTIONNAIRE,74372
