Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
9,1601467581466,30/09/2020 12:06:21,1601467581769,1,30/09/2020 13:06:21,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,33,2,1,fixation,fixation,fixation,500.01900000000023,,,,0,1,0,,,,,2,study_6_grey,photograph.png,grey_photo_lobster2.png
10,1601467582577,30/09/2020 12:06:22,1601467583232,1,30/09/2020 13:06:23,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,33,2,2,stim_6_grey,buttonB,response_button_image,1450.5050000734627,,photograph.png,1,1,0,0,,,,,2,study_6_grey,photograph.png,grey_photo_lobster2.png
11,1601467583655,30/09/2020 12:06:23,1601467584151,1,30/09/2020 13:06:24,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,26,3,1,fixation,fixation,fixation,499.84799999999814,,,,0,1,0,,,,,2,study_6_grey,photograph.png,grey_photo_foot1.png
12,1601467585325,30/09/2020 12:06:25,1601467585970,1,30/09/2020 13:06:25,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,26,3,2,stim_6_grey,buttonB,response_button_image,1808.2600000780076,,photograph.png,1,1,0,0,,,,,2,study_6_grey,photograph.png,grey_photo_foot1.png
13,1601467586280,30/09/2020 12:06:26,1601467586884,1,30/09/2020 13:06:26,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,28,4,1,fixation,fixation,fixation,499.8070000000007,,,,0,1,0,,,,,2,study_6_grey,photograph.png,grey_photo_hand1.png
14,1601467587549,30/09/2020 12:06:27,1601467588089,1,30/09/2020 13:06:28,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,28,4,2,stim_6_grey,buttonB,response_button_image,1194.7049999143928,,photograph.png,1,1,0,0,,,,,2,study_6_grey,photograph.png,grey_photo_hand1.png
15,1601467588440,30/09/2020 12:06:28,1601467589016,1,30/09/2020 13:06:29,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,53,5,1,fixation,fixation,fixation,499.86199999999735,,,,0,1,0,,,,,2,study_6_grey,word.png,word_giraffe.png
16,1601467589381,30/09/2020 12:06:29,1601467590031,1,30/09/2020 13:06:30,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,53,5,2,stim_6_grey,buttonA,response_button_image,1005.305000115186,,word.png,1,1,0,0,,,,,2,study_6_grey,word.png,word_giraffe.png
17,1601467590340,30/09/2020 12:06:30,1601467590949,1,30/09/2020 13:06:30,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,13,6,1,fixation,fixation,fixation,499.8550000000032,,,,0,1,0,,,,,2,study_6_grey,line-drawing.png,grey_line_fish.png
18,1601467591291,30/09/2020 12:06:31,1601467591929,1,30/09/2020 13:06:31,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,13,6,2,stim_6_grey,Zone1,response_button_image,970.204999903217,,line-drawing.png,1,1,0,0,,,,,2,study_6_grey,line-drawing.png,grey_line_fish.png
19,1601467592183,30/09/2020 12:06:32,1601467592848,1,30/09/2020 13:06:32,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,50,7,1,fixation,fixation,fixation,499.8240000000005,,,,0,1,0,,,,,2,study_6_grey,word.png,word_duck.png
20,1601467593218,30/09/2020 12:06:33,1601467593841,1,30/09/2020 13:06:33,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,50,7,2,stim_6_grey,buttonA,response_button_image,982.7149999327958,,word.png,1,1,0,0,,,,,2,study_6_grey,word.png,word_duck.png
21,1601467594124,30/09/2020 12:06:34,1601467594764,1,30/09/2020 13:06:34,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,66,8,1,fixation,fixation,fixation,499.8999999999978,,,,0,1,0,,,,,2,study_6_grey,word.png,word_window.png
22,1601467594905,30/09/2020 12:06:34,1601467595557,1,30/09/2020 13:06:35,10169,131,task-6t6c,,7016391,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-6. Study_6_GREY,4,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,study_6_grey_spreadsheet,study_6_grey_spreadsheet,66,8,2,stim_6_grey,buttonA,response_button_image,782.6649998314679,,word.png,1,1,0,0,,,,,2,study_6_grey,word.png,word_window.png
