Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601547969168,01/10/2020 10:26:09,1601547968832,1,01/10/2020 11:26:08,10169,131,questionnaire-3uxy,,7030526,5f26e5190b59d7387c7a95d6,2033293,,complete,,5f75ad16fb09d5234ea89ef7,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548024824,01/10/2020 10:27:04,1601548024498,1,01/10/2020 11:27:04,10169,131,questionnaire-3uxy,,7030526,5f26e5190b59d7387c7a95d6,2033293,,complete,,5f75ad16fb09d5234ea89ef7,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,55666
1,1601548389649,01/10/2020 10:33:09,1601548391762,1,01/10/2020 11:33:11,10169,131,questionnaire-3uxy,,7030784,5ed13181ab9bd40507b6bf82,2033350,,complete,,5f75af192b018b23d9bbabea,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548458500,01/10/2020 10:34:18,1601548460657,1,01/10/2020 11:34:20,10169,131,questionnaire-3uxy,,7030784,5ed13181ab9bd40507b6bf82,2033350,,complete,,5f75af192b018b23d9bbabea,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,68896
1,1601548470004,01/10/2020 10:34:30,1601548467898,1,01/10/2020 11:34:27,10169,131,questionnaire-3uxy,,7030845,5f033fb3d68caf21ddc4c93b,2033361,,complete,,5f75af63d010512434dd85de,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548488845,01/10/2020 10:34:48,1601548486786,1,01/10/2020 11:34:46,10169,131,questionnaire-3uxy,,7030845,5f033fb3d68caf21ddc4c93b,2033361,,complete,,5f75af63d010512434dd85de,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,18888
1,1601548697219,01/10/2020 10:38:17,1601548696567,1,01/10/2020 11:38:16,10169,131,questionnaire-3uxy,,7030988,56b4fd68a9d33a000a891ff9,2033385,,complete,,5f75af815dd4af23c47e21d8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1332x542,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548794172,01/10/2020 10:39:54,1601548793549,1,01/10/2020 11:39:53,10169,131,questionnaire-3uxy,,7030988,56b4fd68a9d33a000a891ff9,2033385,,complete,,5f75af815dd4af23c47e21d8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1332x542,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,96982
1,1601548722710,01/10/2020 10:38:42,1601548721289,1,01/10/2020 11:38:41,10169,131,questionnaire-3uxy,,7030999,5cf3e6eb75b61a0001d00e5c,2033400,,complete,,5f75b024f23f00237ebad3db,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1536x864,1536x754,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548747727,01/10/2020 10:39:07,1601548746354,1,01/10/2020 11:39:06,10169,131,questionnaire-3uxy,,7030999,5cf3e6eb75b61a0001d00e5c,2033400,,complete,,5f75b024f23f00237ebad3db,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1536x864,1536x754,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,25066
