Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1591781100329,10/06/2020 09:25:00,1591781100518,-5,10/06/2020 04:25:00,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x625,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1591781111541,10/06/2020 09:25:11,1591781111311,-5,10/06/2020 04:25:11,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x625,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,1,1,1,check,script,force_advance,10749.507,,,,0,1,0,,,,,,fullscreen_check,,
3,1591781111697,10/06/2020 09:25:11,1591781111880,-5,10/06/2020 04:25:11,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,633.2390000000014,,,,0,1,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
4,1591781114400,10/06/2020 09:25:14,1591781114650,-5,10/06/2020 04:25:14,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,2735.3500000026543,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
5,1591781115166,10/06/2020 09:25:15,1591781115418,-5,10/06/2020 04:25:15,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,450.119999999999,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1591781117544,10/06/2020 09:25:17,1591781117394,-5,10/06/2020 04:25:17,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,1873.429999977816,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1591781118028,10/06/2020 09:25:18,1591781118281,-5,10/06/2020 04:25:18,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,53,1,1,fixation,fixation,fixation,500.09500000000116,,,,0,1,0,,,,,2,study_2_col,word.png,word_clock.png
8,1591781120444,10/06/2020 09:25:20,1591781120694,-5,10/06/2020 04:25:20,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,53,1,2,stim_2_col,buttonA,response_button_image,2321.429999981774,,word.png,1,1,0,0,,,,,2,study_2_col,word.png,word_clock.png
9,1591781121682,10/06/2020 09:25:21,1591781121547,-5,10/06/2020 04:25:21,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,66,2,1,fixation,fixation,fixation,500.10399999999936,,,,0,1,0,,,,,2,study_2_col,word.png,word_watch.png
10,1591781128673,10/06/2020 09:25:28,1591781128417,-5,10/06/2020 04:25:28,10169,127,task-ijsc,,5543264,5eac8b777b60c8129709fc10,1545028,,complete,,5ee0a67385410f03c1982778,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,66,2,2,stim_2_col,buttonA,response_button_image,6800.1100000110455,,word.png,1,1,0,0,,,,,2,study_2_col,word.png,word_watch.png
