Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1594825750658,15/07/2020 15:09:10,1594825751659,1,15/07/2020 16:09:11,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x937,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1594825752815,15/07/2020 15:09:12,1594825753848,1,15/07/2020 16:09:13,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x937,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,1,1,1,check,script,force_advance,2166.619,,,,0,1,0,,,,,,fullscreen_check,,
3,1594825753238,15/07/2020 15:09:13,1594825754283,1,15/07/2020 16:09:14,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,2,1,1,filler_start_fixation,fixation,fixation,450.08100000000013,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
4,1594825755129,15/07/2020 15:09:15,1594825756191,1,15/07/2020 16:09:16,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,2,1,2,filler_start_stim,buttonA,response_button_image,1893.0900000268593,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
5,1594825756004,15/07/2020 15:09:16,1594825757067,1,15/07/2020 16:09:17,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,3,2,1,filler_start_fixation,fixation,fixation,450.0140000000001,,,,0,1,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
6,1594825757442,15/07/2020 15:09:17,1594825758507,1,15/07/2020 16:09:18,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,3,2,2,filler_start_stim,Zone1,response_button_image,1429.1850000154227,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
7,1594825758395,15/07/2020 15:09:18,1594825759433,1,15/07/2020 16:09:19,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,29,1,1,fixation,fixation,fixation,499.9260000000004,,,,0,1,0,,,,,2,study_2_col,photograph.png,col_photo_cherry1.png
8,1594825759817,15/07/2020 15:09:19,1594825760851,1,15/07/2020 16:09:20,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,29,1,2,stim_2_col,buttonB,response_button_image,1404.7000000136904,,photograph.png,1,1,0,0,,,,,2,study_2_col,photograph.png,col_photo_cherry1.png
9,1594825760707,15/07/2020 15:09:20,1594825761766,1,15/07/2020 16:09:21,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,20,2,1,fixation,fixation,fixation,500.0570000000007,,,,0,1,0,,,,,2,study_2_col,line-drawing.png,col_line_sheep.png
10,1594825761832,15/07/2020 15:09:21,1594825762901,1,15/07/2020 16:09:22,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,20,2,2,stim_2_col,Zone1,response_button_image,1122.5700000068173,,line-drawing.png,1,1,0,0,,,,,2,study_2_col,line-drawing.png,col_line_sheep.png
11,1594825762817,15/07/2020 15:09:22,1594825763816,1,15/07/2020 16:09:23,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,16,3,1,fixation,fixation,fixation,499.9899999999998,,,,0,1,0,,,,,2,study_2_col,line-drawing.png,col_line_pipe.png
12,1594825763739,15/07/2020 15:09:23,1594825764789,1,15/07/2020 16:09:24,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,16,3,2,stim_2_col,Zone1,response_button_image,960.07999998983,,line-drawing.png,1,1,0,0,,,,,2,study_2_col,line-drawing.png,col_line_pipe.png
13,1594825764676,15/07/2020 15:09:24,1594825765716,1,15/07/2020 16:09:25,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,25,4,1,fixation,fixation,fixation,499.9930000000004,,,,0,1,0,,,,,2,study_2_col,photograph.png,col_photo_basket2.png
14,1594825765707,15/07/2020 15:09:25,1594825766761,1,15/07/2020 16:09:26,10169,128,task-ijsc,,6073603,5702c03e68c641000e0d754d,1714607,,complete,,5f0f1b955f351604a99114fd,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x1080,Test_Checkpoint,E-8. Study_2_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_2_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_2_col_spreadsheet,25,4,2,stim_2_col,buttonB,response_button_image,1032.1550000226125,,photograph.png,1,1,0,0,,,,,2,study_2_col,photograph.png,col_photo_basket2.png
