Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601377869298,29/09/2020 11:11:09,1601377870593,1,29/09/2020 12:11:10,10169,131,questionnaire-xbqu,,6999046,5e8b765e88065404c4d50fe2,2021060,,complete,,5f7313496b09bd03cfc85a2c,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1280x1024,1164x830,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378050037,29/09/2020 11:14:10,1601378051253,1,29/09/2020 12:14:11,10169,131,questionnaire-xbqu,,6999046,5e8b765e88065404c4d50fe2,2021060,,complete,,5f7313496b09bd03cfc85a2c,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1280x1024,1164x830,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,180660
1,1601378057971,29/09/2020 11:14:17,1601378053948,1,29/09/2020 12:14:13,10169,131,questionnaire-xbqu,,6999172,5f3bfe9aa445a59de7c09def,2021101,,complete,,5f73133c38df3e0473e8ec8d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378091793,29/09/2020 11:14:51,1601378086423,1,29/09/2020 12:14:46,10169,131,questionnaire-xbqu,,6999172,5f3bfe9aa445a59de7c09def,2021101,,complete,,5f73133c38df3e0473e8ec8d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,32475
1,1601378094028,29/09/2020 11:14:54,1601378093254,1,29/09/2020 12:14:53,10169,131,questionnaire-xbqu,,6999229,5d5af20d7d1e600001c0f202,2021139,,complete,,5f731427a3b3020487db600a,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1536x864,1536x754,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378155964,29/09/2020 11:15:55,1601378155201,1,29/09/2020 12:15:55,10169,131,questionnaire-xbqu,,6999229,5d5af20d7d1e600001c0f202,2021139,,complete,,5f731427a3b3020487db600a,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1536x864,1536x754,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,61947
1,1601382578057,29/09/2020 12:29:38,1601382577979,1,29/09/2020 13:29:37,10169,131,questionnaire-xbqu,,7000397,5bcdaa50bdb0060001d4a4a8,2021584,,complete,,5f73254d8e33b8063ba613eb,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1920x1080,1920x968,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601382697638,29/09/2020 12:31:37,1601382697608,1,29/09/2020 13:31:37,10169,131,questionnaire-xbqu,,7000397,5bcdaa50bdb0060001d4a4a8,2021584,,complete,,5f73254d8e33b8063ba613eb,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1920x1080,1920x968,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,119629
1,1601467733038,30/09/2020 12:08:53,1601467732961,-7,30/09/2020 05:08:52,10169,131,questionnaire-xbqu,,7016485,5f0f9656513720180405ad9c,2028974,,complete,,5f74736ec9ebb301653d6b27,computer,Desktop or Laptop,Linux x86_64,Chrome 85.0.4183.127,869x412,980x413,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467777692,30/09/2020 12:09:37,1601467777559,-7,30/09/2020 05:09:37,10169,131,questionnaire-xbqu,,7016485,5f0f9656513720180405ad9c,2028974,,complete,,5f74736ec9ebb301653d6b27,computer,Desktop or Laptop,Linux x86_64,Chrome 85.0.4183.127,869x412,980x413,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,44597
