Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
57,1594826294751,15/07/2020 15:18:14,1594826294382,-7,15/07/2020 08:18:14,10169,128,task-1e3k,,6073968,5dd8c6e24c97928688acd05d,1714620,,complete,,5f0f1b8c42eee906c5e9c095,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1600x900,1600x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,Distractor__Spreadsheet,16,19,1,Questions,buttonA,response_button_text,991.7050000512972,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
58,1594826295688,15/07/2020 15:18:15,1594826295376,-7,15/07/2020 08:18:15,10169,128,task-1e3k,,6073968,5dd8c6e24c97928688acd05d,1714620,,complete,,5f0f1b8c42eee906c5e9c095,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1600x900,1600x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,Distractor__Spreadsheet,16,19,3,Correct,Zone7,timelimit_screen,999.9629999999961,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
59,1594826295907,15/07/2020 15:18:15,1594826295393,-7,15/07/2020 08:18:15,10169,128,task-1e3k,,6073968,5dd8c6e24c97928688acd05d,1714620,,complete,,5f0f1b8c42eee906c5e9c095,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1600x900,1600x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,Distractor__Spreadsheet,16,19,4,Blank,Zone1,timelimit_screen,16.453999999997905,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
60,1594826296907,15/07/2020 15:18:16,1594826296574,-7,15/07/2020 08:18:16,10169,128,task-1e3k,,6073968,5dd8c6e24c97928688acd05d,1714620,,complete,,5f0f1b8c42eee906c5e9c095,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1600x900,1600x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,Distractor__Spreadsheet,7,20,1,Questions,buttonA,response_button_text,1167.4699999857694,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
61,1594826297860,15/07/2020 15:18:17,1594826297562,-7,15/07/2020 08:18:17,10169,128,task-1e3k,,6073968,5dd8c6e24c97928688acd05d,1714620,,complete,,5f0f1b8c42eee906c5e9c095,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1600x900,1600x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,Distractor__Spreadsheet,7,20,3,Correct,Zone7,timelimit_screen,1000.1129999999976,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
62,1594826298064,15/07/2020 15:18:18,1594826297578,-7,15/07/2020 08:18:17,10169,128,task-1e3k,,6073968,5dd8c6e24c97928688acd05d,1714620,,complete,,5f0f1b8c42eee906c5e9c095,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1600x900,1600x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,Distractor__Spreadsheet,7,20,4,Blank,Zone1,timelimit_screen,16.294000000001688,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
63,1594826298064,15/07/2020 15:18:18,1594826297581,-7,15/07/2020 08:18:17,10169,128,task-1e3k,,6073968,5dd8c6e24c97928688acd05d,1714620,,complete,,5f0f1b8c42eee906c5e9c095,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1600x900,1600x900,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,,,END TASK,,,,,57273,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1594826518942,15/07/2020 15:21:58,1594826519053,1,15/07/2020 16:21:59,10169,128,task-1e3k,,6074109,5b7d4bd487d85f0001ba8b6e,1714637,,complete,,5f0f1bbc850b2306af9f2f0b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x722,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1594826522739,15/07/2020 15:22:02,1594826522840,1,15/07/2020 16:22:02,10169,128,task-1e3k,,6074109,5b7d4bd487d85f0001ba8b6e,1714637,,complete,,5f0f1bbc850b2306af9f2f0b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x722,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,1,1,1,Check,script,force_advance,3799.5119999999997,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1594826529878,15/07/2020 15:22:09,1594826530005,1,15/07/2020 16:22:10,10169,128,task-1e3k,,6074109,5b7d4bd487d85f0001ba8b6e,1714637,,complete,,5f0f1bbc850b2306af9f2f0b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x864,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,20,1,1,Questions,buttonA,response_button_text,6881.4649999840185,,16,1,1,0,0,,,,,1,MathQ,16,<h4>2 x 8 =</h4>,1,16,18,19,20,correct_1,total_1,incorrect_1,<h4>16</h4>
4,1594826530784,15/07/2020 15:22:10,1594826531004,1,15/07/2020 16:22:11,10169,128,task-1e3k,,6074109,5b7d4bd487d85f0001ba8b6e,1714637,,complete,,5f0f1bbc850b2306af9f2f0b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x864,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,20,1,3,Correct,Zone7,timelimit_screen,999.3329999999987,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,16,18,19,20,correct_1,total_1,incorrect_1,<h4>16</h4>
5,1594826530971,15/07/2020 15:22:10,1594826531023,1,15/07/2020 16:22:11,10169,128,task-1e3k,,6074109,5b7d4bd487d85f0001ba8b6e,1714637,,complete,,5f0f1bbc850b2306af9f2f0b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x864,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,20,1,4,Blank,Zone1,timelimit_screen,16.55199999999968,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,16,18,19,20,correct_1,total_1,incorrect_1,<h4>16</h4>
6,1594826543356,15/07/2020 15:22:23,1594826543516,1,15/07/2020 16:22:23,10169,128,task-1e3k,,6074109,5b7d4bd487d85f0001ba8b6e,1714637,,complete,,5f0f1bbc850b2306af9f2f0b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x864,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,19,2,1,Questions,buttonA,response_button_text,12434.320000000298,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
7,1594826544309,15/07/2020 15:22:24,1594826544517,1,15/07/2020 16:22:24,10169,128,task-1e3k,,6074109,5b7d4bd487d85f0001ba8b6e,1714637,,complete,,5f0f1bbc850b2306af9f2f0b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x864,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,19,2,3,Correct,Zone7,timelimit_screen,999.6129999999976,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
8,1594826544372,15/07/2020 15:22:24,1594826544537,1,15/07/2020 16:22:24,10169,128,task-1e3k,,6074109,5b7d4bd487d85f0001ba8b6e,1714637,,complete,,5f0f1bbc850b2306af9f2f0b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1536x864,1536x864,Test_Checkpoint,F-2. Distractor__Task,26,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,Distractor__Spreadsheet,19,2,4,Blank,Zone1,timelimit_screen,16.281999999999243,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
