Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
204,1591587914764,08/06/2020 03:45:14,1591587913460,-5,07/06/2020 22:45:13,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,92,76,3,Fixation,fixation,fixation,500.2490000000107,,,,0,1,0,,,,,2,test_A_grey,grey_photo_thimble1.png,new.png
205,1591587915779,08/06/2020 03:45:15,1591587914467,-5,07/06/2020 22:45:14,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,72,77,1,OldNew,new,response_button_image,988.0249999696389,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_photo_drum1.png,new.png
206,1591587916496,08/06/2020 03:45:16,1591587915161,-5,07/06/2020 22:45:15,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,72,77,3,Fixation,fixation,fixation,500.00599999999395,,,,0,1,0,,,,,2,test_A_grey,grey_photo_drum1.png,new.png
207,1591587917731,08/06/2020 03:45:17,1591587916425,-5,07/06/2020 22:45:16,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,105,78,1,OldNew,old,response_button_image,1232.6650000177324,,old.png,1,0,1,0,,,,,2,test_A_grey,word_kite.png,new.png
208,1591587918418,08/06/2020 03:45:18,1591587917102,-5,07/06/2020 22:45:17,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,105,78,2,RFG,old,response_button_image,467.839999939315,,recollection.png,1,0,1,0,,,,,2,test_A_grey,word_kite.png,new.png
209,1591587919136,08/06/2020 03:45:19,1591587917794,-5,07/06/2020 22:45:17,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,105,78,3,Fixation,fixation,fixation,499.97299999999814,,,,0,1,0,,,,,2,test_A_grey,word_kite.png,new.png
210,1591587920011,08/06/2020 03:45:20,1591587918688,-5,07/06/2020 22:45:18,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,118,79,1,OldNew,new,response_button_image,870.5149999586865,,new.png,1,1,0,0,,,,,2,test_A_grey,word_pipe.png,new.png
211,1591587920699,08/06/2020 03:45:20,1591587919377,-5,07/06/2020 22:45:19,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,118,79,3,Fixation,fixation,fixation,499.92499999998836,,,,0,1,0,,,,,2,test_A_grey,word_pipe.png,new.png
212,1591587921746,08/06/2020 03:45:21,1591587920437,-5,07/06/2020 22:45:20,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,17,80,1,OldNew,new,response_button_image,1045.9999999729916,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_line_candle.png,new.png
213,1591587922451,08/06/2020 03:45:22,1591587921127,-5,07/06/2020 22:45:21,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,17,80,3,Fixation,fixation,fixation,500.1049999999814,,,,0,1,0,,,,,2,test_A_grey,grey_line_candle.png,new.png
214,1591587923935,08/06/2020 03:45:23,1591587922620,-5,07/06/2020 22:45:22,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,31,81,1,OldNew,old,response_button_image,1461.8999999947846,,old.png,1,0,1,0,,,,,2,test_A_grey,grey_line_harp.png,new.png
215,1591587924639,08/06/2020 03:45:24,1591587923322,-5,07/06/2020 22:45:23,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,31,81,2,RFG,Zone1,response_button_image,503.57000005897135,,familiarity.png,1,0,1,0,,,,,2,test_A_grey,grey_line_harp.png,new.png
216,1591587925326,08/06/2020 03:45:25,1591587924009,-5,07/06/2020 22:45:24,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,31,81,3,Fixation,fixation,fixation,499.8090000000084,,,,0,1,0,,,,,2,test_A_grey,grey_line_harp.png,new.png
217,1591587926326,08/06/2020 03:45:26,1591587924993,-5,07/06/2020 22:45:24,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,125,82,1,OldNew,new,response_button_image,972.7999999886379,,new.png,1,1,0,0,,,,,2,test_A_grey,word_shirt.png,new.png
218,1591587926998,08/06/2020 03:45:26,1591587925694,-5,07/06/2020 22:45:25,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,125,82,3,Fixation,fixation,fixation,499.8979999999865,,,,0,1,0,,,,,2,test_A_grey,word_shirt.png,new.png
219,1591587927920,08/06/2020 03:45:27,1591587926577,-5,07/06/2020 22:45:26,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,73,83,1,OldNew,new,response_button_image,854.1850000619888,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_photo_fence3.png,new.png
220,1591587928592,08/06/2020 03:45:28,1591587927277,-5,07/06/2020 22:45:27,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,73,83,3,Fixation,fixation,fixation,500.05100000000675,,,,0,1,0,,,,,2,test_A_grey,grey_photo_fence3.png,new.png
221,1591587929711,08/06/2020 03:45:29,1591587928396,-5,07/06/2020 22:45:28,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,108,84,1,OldNew,old,response_button_image,1092.7099999971688,,old.png,1,0,1,0,,,,,2,test_A_grey,word_lemon.png,new.png
222,1591587930352,08/06/2020 03:45:30,1591587929054,-5,07/06/2020 22:45:29,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,108,84,2,RFG,old,response_button_image,450.0750000588596,,recollection.png,1,0,1,0,,,,,2,test_A_grey,word_lemon.png,new.png
223,1591587931056,08/06/2020 03:45:31,1591587929744,-5,07/06/2020 22:45:29,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,108,84,3,Fixation,fixation,fixation,500.04200000001583,,,,0,1,0,,,,,2,test_A_grey,word_lemon.png,new.png
224,1591587931915,08/06/2020 03:45:31,1591587930602,-5,07/06/2020 22:45:30,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,116,85,1,OldNew,new,response_button_image,844.7950000409037,,new.png,1,1,0,0,,,,,2,test_A_grey,word_pepper.png,new.png
225,1591587932617,08/06/2020 03:45:32,1591587931293,-5,07/06/2020 22:45:31,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,116,85,3,Fixation,fixation,fixation,500.0659999999916,,,,0,1,0,,,,,2,test_A_grey,word_pepper.png,new.png
226,1591587933749,08/06/2020 03:45:33,1591587932442,-5,07/06/2020 22:45:32,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,132,86,1,OldNew,old,response_button_image,1119.0300000598654,,old.png,1,0,1,0,,,,,2,test_A_grey,word_spoon.png,new.png
227,1591587934389,08/06/2020 03:45:34,1591587933078,-5,07/06/2020 22:45:33,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,132,86,2,RFG,old,response_button_image,409.79499998502433,,recollection.png,1,0,1,0,,,,,2,test_A_grey,word_spoon.png,new.png
228,1591587935131,08/06/2020 03:45:35,1591587933776,-5,07/06/2020 22:45:33,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,132,86,3,Fixation,fixation,fixation,499.9400000000023,,,,0,1,0,,,,,2,test_A_grey,word_spoon.png,new.png
229,1591587936053,08/06/2020 03:45:36,1591587934738,-5,07/06/2020 22:45:34,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,21,87,1,OldNew,new,response_button_image,947.9350000619888,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_line_comb.png,new.png
230,1591587936741,08/06/2020 03:45:36,1591587935427,-5,07/06/2020 22:45:35,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,21,87,3,Fixation,fixation,fixation,500.08400000000256,,,,0,1,0,,,,,2,test_A_grey,grey_line_comb.png,new.png
231,1591587938725,08/06/2020 03:45:38,1591587937403,-5,07/06/2020 22:45:37,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,54,88,1,OldNew,new,response_button_image,1963.7499999953434,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_photo_apple3.png,new.png
232,1591587939413,08/06/2020 03:45:39,1591587938093,-5,07/06/2020 22:45:38,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,54,88,3,Fixation,fixation,fixation,500.32200000001467,,,,0,1,0,,,,,2,test_A_grey,grey_photo_apple3.png,new.png
233,1591587940683,08/06/2020 03:45:40,1591587939378,-5,07/06/2020 22:45:39,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,130,89,1,OldNew,old,response_button_image,1254.1049999417737,,old.png,1,0,1,0,,,,,2,test_A_grey,word_snowman.png,new.png
234,1591587941433,08/06/2020 03:45:41,1591587940125,-5,07/06/2020 22:45:40,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,130,89,2,RFG,Zone1,response_button_image,541.6399999521673,,familiarity.png,1,0,1,0,,,,,2,test_A_grey,word_snowman.png,new.png
235,1591587942120,08/06/2020 03:45:42,1591587940808,-5,07/06/2020 22:45:40,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,130,89,3,Fixation,fixation,fixation,499.76900000000023,,,,0,1,0,,,,,2,test_A_grey,word_snowman.png,new.png
236,1591587943315,08/06/2020 03:45:43,1591587942017,-5,07/06/2020 22:45:42,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,66,90,1,OldNew,old,response_button_image,1198.5200000926852,,old.png,1,0,1,0,,,,,2,test_A_grey,grey_photo_chain1.png,new.png
237,1591587945269,08/06/2020 03:45:45,1591587943955,-5,07/06/2020 22:45:43,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,66,90,2,RFG,Zone1,response_button_image,1720.3649999573827,,familiarity.png,1,0,1,0,,,,,2,test_A_grey,grey_photo_chain1.png,new.png
238,1591587945957,08/06/2020 03:45:45,1591587944643,-5,07/06/2020 22:45:44,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,66,90,3,Fixation,fixation,fixation,500.1610000000219,,,,0,1,0,,,,,2,test_A_grey,grey_photo_chain1.png,new.png
239,1591587947317,08/06/2020 03:45:47,1591587946007,-5,07/06/2020 22:45:46,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,24,91,1,OldNew,new,response_button_image,1330.5699999909848,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_line_flag.png,new.png
240,1591587948007,08/06/2020 03:45:48,1591587946692,-5,07/06/2020 22:45:46,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,24,91,3,Fixation,fixation,fixation,500.00800000000163,,,,0,1,0,,,,,2,test_A_grey,grey_line_flag.png,new.png
241,1591587949211,08/06/2020 03:45:49,1591587947906,-5,07/06/2020 22:45:47,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,22,92,1,OldNew,new,response_button_image,1201.0299999965355,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_line_duck.png,new.png
242,1591587949905,08/06/2020 03:45:49,1591587948591,-5,07/06/2020 22:45:48,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,22,92,3,Fixation,fixation,fixation,499.9899999999907,,,,0,1,0,,,,,2,test_A_grey,grey_line_duck.png,new.png
243,1591587950952,08/06/2020 03:45:50,1591587949641,-5,07/06/2020 22:45:49,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,83,93,1,OldNew,new,response_button_image,1039.4450000021607,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_photo_nose3.png,new.png
244,1591587951656,08/06/2020 03:45:51,1591587950343,-5,07/06/2020 22:45:50,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,83,93,3,Fixation,fixation,fixation,500.13999999998487,,,,0,1,0,,,,,2,test_A_grey,grey_photo_nose3.png,new.png
245,1591587952649,08/06/2020 03:45:52,1591587951341,-5,07/06/2020 22:45:51,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,113,94,1,OldNew,new,response_button_image,985.1100000087172,,new.png,1,1,0,0,,,,,2,test_A_grey,word_peacock.png,new.png
246,1591587953337,08/06/2020 03:45:53,1591587952025,-5,07/06/2020 22:45:52,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,113,94,3,Fixation,fixation,fixation,499.95000000001164,,,,0,1,0,,,,,2,test_A_grey,word_peacock.png,new.png
247,1591587954285,08/06/2020 03:45:54,1591587952976,-5,07/06/2020 22:45:52,19134,4,task-7jjs,,5463189,nzg4m4e6,1523185,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x1080,Test_Checkpoint,I-1. RFG_A_GREY,38,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,test_A_grey_spreadsheet,39,95,1,OldNew,new,response_button_image,937.4900000402704,,new.png,1,1,0,0,,,,,2,test_A_grey,grey_line_onion.png,new.png
