Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601467669614,30/09/2020 12:07:49,1601467669514,1,30/09/2020 13:07:49,10169,131,questionnaire-kpni,,7016451,5f3d7f20ca5fd8141eb9bf97,2028972,,complete,,5f747373e9dbc50112e2e1a2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467777674,30/09/2020 12:09:37,1601467777607,1,30/09/2020 13:09:37,10169,131,questionnaire-kpni,,7016451,5f3d7f20ca5fd8141eb9bf97,2028972,,complete,,5f747373e9dbc50112e2e1a2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,108093
1,1601467727968,30/09/2020 12:08:47,1601467727001,1,30/09/2020 13:08:47,10169,131,questionnaire-kpni,,7016482,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467800733,30/09/2020 12:10:00,1601467799788,1,30/09/2020 13:09:59,10169,131,questionnaire-kpni,,7016482,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,72787
1,1601467827216,30/09/2020 12:10:27,1601467827792,1,30/09/2020 13:10:27,10169,131,questionnaire-kpni,,7016562,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467855293,30/09/2020 12:10:55,1601467855938,1,30/09/2020 13:10:55,10169,131,questionnaire-kpni,,7016562,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,28146
1,1601467827573,30/09/2020 12:10:27,1601467827434,1,30/09/2020 13:10:27,10169,131,questionnaire-kpni,,7016563,5f5a2b731bd09e0916838391,2028998,,complete,,5f74743031df970119ebe0fe,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467902622,30/09/2020 12:11:42,1601467902518,1,30/09/2020 13:11:42,10169,131,questionnaire-kpni,,7016563,5f5a2b731bd09e0916838391,2028998,,complete,,5f74743031df970119ebe0fe,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,75085
1,1601468086407,30/09/2020 12:14:46,1601468086114,1,30/09/2020 13:14:46,10169,131,questionnaire-kpni,,7016708,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601468171434,30/09/2020 12:16:11,1601468171220,1,30/09/2020 13:16:11,10169,131,questionnaire-kpni,,7016708,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,Test_Checkpoint,G-1. RFG__Ins__GREY,21,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,85105
