Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1601377243763,29/09/2020 11:00:43,1601377243647,1,29/09/2020 12:00:43,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1601377245797,29/09/2020 11:00:45,1601377245607,1,29/09/2020 12:00:45,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,1,1,1,check,script,force_advance,1948.448,,,,0,1,0,,,,,,fullscreen_check,,
3,1601377246201,29/09/2020 11:00:46,1601377246120,1,29/09/2020 12:00:46,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,516.1990000000001,,,,0,1,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
4,1601377248748,29/09/2020 11:00:48,1601377248685,1,29/09/2020 12:00:48,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,2541.830000001937,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
5,1601377249634,29/09/2020 11:00:49,1601377249551,1,29/09/2020 12:00:49,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,449.6199999999999,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1601377252218,29/09/2020 11:00:52,1601377252147,1,29/09/2020 12:00:52,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,2581.169999903068,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1601377253140,29/09/2020 11:00:53,1601377253064,1,29/09/2020 12:00:53,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,64,1,1,fixation,fixation,fixation,499.53900000000067,,,,0,1,0,,,,,2,study_2_grey,word.png,word_skunk.png
8,1601377255485,29/09/2020 11:00:55,1601377255323,1,29/09/2020 12:00:55,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,64,1,2,stim_2_grey,buttonA,response_button_image,2244.3200000561774,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_skunk.png
9,1601377256306,29/09/2020 11:00:56,1601377256245,1,29/09/2020 12:00:56,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,16,2,1,fixation,fixation,fixation,499.5059999999994,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pipe.png
10,1601377258763,29/09/2020 11:00:58,1601377258698,1,29/09/2020 12:00:58,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,16,2,2,stim_2_grey,Zone1,response_button_image,2440.7599999103695,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pipe.png
11,1601377259685,29/09/2020 11:00:59,1601377259625,1,29/09/2020 12:00:59,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,23,3,1,fixation,fixation,fixation,499.53799999999865,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_tiger.png
12,1601377262813,29/09/2020 11:01:02,1601377262738,1,29/09/2020 12:01:02,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,23,3,2,stim_2_grey,Zone1,response_button_image,3097.0199999865144,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_tiger.png
13,1601377263767,29/09/2020 11:01:03,1601377263655,1,29/09/2020 12:01:03,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,32,4,1,fixation,fixation,fixation,499.6499999999978,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_eagle1.png
14,1601377265642,29/09/2020 11:01:05,1601377265458,1,29/09/2020 12:01:05,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,32,4,2,stim_2_grey,buttonB,response_button_image,1790.660000173375,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_eagle1.png
15,1601377266457,29/09/2020 11:01:06,1601377266386,1,29/09/2020 12:01:06,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,57,5,1,fixation,fixation,fixation,499.53900000000067,,,,0,1,0,,,,,2,study_2_grey,word.png,word_fence.png
16,1601377267959,29/09/2020 11:01:07,1601377267842,1,29/09/2020 12:01:07,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,57,5,2,stim_2_grey,buttonA,response_button_image,1444.554999936372,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_fence.png
17,1601377268850,29/09/2020 11:01:08,1601377268767,1,29/09/2020 12:01:08,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,17,6,1,fixation,fixation,fixation,499.5529999999999,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pumpkin.png
18,1601377271661,29/09/2020 11:01:11,1601377271586,1,29/09/2020 12:01:11,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,17,6,2,stim_2_grey,Zone1,response_button_image,2806.414999999106,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pumpkin.png
19,1601377272592,29/09/2020 11:01:12,1601377272514,1,29/09/2020 12:01:12,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,14,7,1,fixation,fixation,fixation,499.6929999999993,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pepper.png
20,1601377277035,29/09/2020 11:01:17,1601377276874,1,29/09/2020 12:01:16,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,14,7,2,stim_2_grey,Zone1,response_button_image,4347.45500003919,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pepper.png
21,1601377277863,29/09/2020 11:01:17,1601377277793,1,29/09/2020 12:01:17,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,35,8,1,fixation,fixation,fixation,499.6399999999994,,,,0,1,0,,,,,2,study_2_grey,photograph.png,grey_photo_iron2.png
22,1601377279894,29/09/2020 11:01:19,1601377279578,1,29/09/2020 12:01:19,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,35,8,2,stim_2_grey,buttonB,response_button_image,1772.2599999979138,,photograph.png,1,1,0,0,,,,,2,study_2_grey,photograph.png,grey_photo_iron2.png
23,1601377280559,29/09/2020 11:01:20,1601377280490,1,29/09/2020 12:01:20,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,7,9,1,fixation,fixation,fixation,499.5880000000034,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_celery.png
24,1601377286557,29/09/2020 11:01:26,1601377286378,1,29/09/2020 12:01:26,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,7,9,2,stim_2_grey,Zone1,response_button_image,5873.954999959096,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_celery.png
25,1601377287385,29/09/2020 11:01:27,1601377287301,1,29/09/2020 12:01:27,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,18,10,1,fixation,fixation,fixation,499.54499999999825,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_ring.png
26,1601377289362,29/09/2020 11:01:29,1601377289290,1,29/09/2020 12:01:29,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,18,10,2,stim_2_grey,Zone1,response_button_image,1974.2499999701977,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_ring.png
27,1601377290299,29/09/2020 11:01:30,1601377290215,1,29/09/2020 12:01:30,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,59,11,1,fixation,fixation,fixation,499.5370000000039,,,,0,1,0,,,,,2,study_2_grey,word.png,word_needle.png
28,1601377291994,29/09/2020 11:01:31,1601377291914,1,29/09/2020 12:01:31,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,59,11,2,stim_2_grey,buttonA,response_button_image,1680.824999930337,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_needle.png
29,1601377292893,29/09/2020 11:01:32,1601377292830,1,29/09/2020 12:01:32,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,4,12,1,fixation,fixation,fixation,499.6299999999974,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_cloud.png
30,1601377295691,29/09/2020 11:01:35,1601377295490,1,29/09/2020 12:01:35,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,4,12,2,stim_2_grey,Zone1,response_button_image,2648.0100001208484,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_cloud.png
31,1601377296488,29/09/2020 11:01:36,1601377296410,1,29/09/2020 12:01:36,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,6,13,1,fixation,fixation,fixation,499.58000000000175,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_boot.png
32,1601377298831,29/09/2020 11:01:38,1601377298762,1,29/09/2020 12:01:38,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,6,13,2,stim_2_grey,Zone1,response_button_image,2340.3750001452863,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_boot.png
33,1601377299769,29/09/2020 11:01:39,1601377299690,1,29/09/2020 12:01:39,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,55,14,1,fixation,fixation,fixation,499.5400000000009,,,,0,1,0,,,,,2,study_2_grey,word.png,word_door.png
34,1601377301308,29/09/2020 11:01:41,1601377301226,1,29/09/2020 12:01:41,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,55,14,2,stim_2_grey,buttonA,response_button_image,1524.6200000401586,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_door.png
35,1601377302220,29/09/2020 11:01:42,1601377302138,1,29/09/2020 12:01:42,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,13,15,1,fixation,fixation,fixation,499.6310000000012,,,,0,1,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pencil.png
36,1601377304130,29/09/2020 11:01:44,1601377304026,1,29/09/2020 12:01:44,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,13,15,2,stim_2_grey,Zone1,response_button_image,1876.6149999573827,,line-drawing.png,1,1,0,0,,,,,2,study_2_grey,line-drawing.png,grey_line_pencil.png
37,1601377305021,29/09/2020 11:01:45,1601377304953,1,29/09/2020 12:01:44,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,66,16,1,fixation,fixation,fixation,499.5590000000011,,,,0,1,0,,,,,2,study_2_grey,word.png,word_watch.png
38,1601377306233,29/09/2020 11:01:46,1601377306066,1,29/09/2020 12:01:46,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,66,16,2,stim_2_grey,buttonA,response_button_image,1101.4199999626726,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_watch.png
39,1601377307047,29/09/2020 11:01:47,1601377306984,1,29/09/2020 12:01:46,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,51,17,1,fixation,fixation,fixation,499.4890000000014,,,,0,1,0,,,,,2,study_2_grey,word.png,word_brush.png
40,1601377309188,29/09/2020 11:01:49,1601377309115,1,29/09/2020 12:01:49,10169,131,task-iwo1,,6998717,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x864,Test_Checkpoint,E-2. Study_2_GREY,4,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_2_grey_spreadsheet,study_2_grey_spreadsheet,51,17,2,stim_2_grey,buttonA,response_button_image,2113.5500001255423,,word.png,1,1,0,0,,,,,2,study_2_grey,word.png,word_brush.png
