Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
57,1606675853297,29/11/2020 18:50:53,1606675853154,1,29/11/2020 19:50:53,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,49,26,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,blue_A_study,photo.png,watch--grey-photo.png
58,1606675854125,29/11/2020 18:50:54,1606675854013,1,29/11/2020 19:50:54,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,49,26,2,study_stim,Zone1,response_button_image,840,,,photo.png,1,1,0,0,,,,,2,blue_A_study,photo.png,watch--grey-photo.png
59,1606675855078,29/11/2020 18:50:55,1606675854940,1,29/11/2020 19:50:54,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,22,27,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,blue_A_study,word.png,fish--distinctive-word.png
60,1606675855938,29/11/2020 18:50:55,1606675855828,1,29/11/2020 19:50:55,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,22,27,2,study_stim,buttonA,response_button_image,870,,,word.png,1,1,0,0,,,,,2,blue_A_study,word.png,fish--distinctive-word.png
61,1606675856891,29/11/2020 18:50:56,1606675856759,1,29/11/2020 19:50:56,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,11,28,1,fixation,fixation,fixation,502,,,,,0,1,0,,,,,2,blue_A_study,word.png,orange--grey-word.png
62,1606675857563,29/11/2020 18:50:57,1606675857442,1,29/11/2020 19:50:57,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,11,28,2,study_stim,buttonA,response_button_image,666,,,word.png,1,1,0,0,,,,,2,blue_A_study,word.png,orange--grey-word.png
63,1606675858485,29/11/2020 18:50:58,1606675858357,1,29/11/2020 19:50:58,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,24,29,1,fixation,fixation,fixation,498,,,,,0,1,0,,,,,2,blue_A_study,drawing.png,lamp--grey-drawing.png
64,1606675859501,29/11/2020 18:50:59,1606675859381,1,29/11/2020 19:50:59,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,24,29,2,study_stim,Zone2,response_button_image,1004.9999999999927,,,drawing.png,1,1,0,0,,,,,2,blue_A_study,drawing.png,lamp--grey-drawing.png
65,1606675860423,29/11/2020 18:51:00,1606675860310,1,29/11/2020 19:51:00,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,13,30,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,blue_A_study,word.png,jacket--grey-word.png
66,1606675861159,29/11/2020 18:51:01,1606675861040,1,29/11/2020 19:51:01,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,13,30,2,study_stim,buttonA,response_button_image,712,,,word.png,1,1,0,0,,,,,2,blue_A_study,word.png,jacket--grey-word.png
67,1606675862074,29/11/2020 18:51:02,1606675861959,1,29/11/2020 19:51:01,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,55,31,1,fixation,fixation,fixation,498,,,,,0,1,0,,,,,2,blue_A_study,photo.png,swan--col-photo.png
68,1606675863787,29/11/2020 18:51:03,1606675863664,1,29/11/2020 19:51:03,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,55,31,2,study_stim,Zone1,response_button_image,1687,,,photo.png,1,1,0,0,,,,,2,blue_A_study,photo.png,swan--col-photo.png
69,1606675864709,29/11/2020 18:51:04,1606675864583,1,29/11/2020 19:51:04,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,54,32,1,fixation,fixation,fixation,507,,,,,0,1,0,,,,,2,blue_A_study,photo.png,clock--col-photo.png
70,1606675866795,29/11/2020 18:51:06,1606675866683,1,29/11/2020 19:51:06,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,54,32,2,study_stim,Zone1,response_button_image,2082,,,photo.png,1,1,0,0,,,,,2,blue_A_study,photo.png,clock--col-photo.png
71,1606675867720,29/11/2020 18:51:07,1606675867597,1,29/11/2020 19:51:07,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,32,33,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,blue_A_study,drawing.png,flower--grey-drawing.png
72,1606675868631,29/11/2020 18:51:08,1606675868496,1,29/11/2020 19:51:08,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,32,33,2,study_stim,Zone2,response_button_image,880,,,drawing.png,1,1,0,0,,,,,2,blue_A_study,drawing.png,flower--grey-drawing.png
73,1606675869538,29/11/2020 18:51:09,1606675869414,1,29/11/2020 19:51:09,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,57,34,1,fixation,fixation,fixation,501,,,,,0,1,0,,,,,2,blue_A_study,photo.png,doll--col-photo.png
74,1606675870758,29/11/2020 18:51:10,1606675870645,1,29/11/2020 19:51:10,30809,11,task-wynt,,8209063,14626,2447231,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x900,Test finished,Blue A - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,BlueA-Study-Spreadsheet,BlueA-Study-Spreadsheet,57,34,2,study_stim,Zone1,response_button_image,1212,,,photo.png,1,1,0,0,,,,,2,blue_A_study,photo.png,doll--col-photo.png
