Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1608590028990,21/12/2020 22:33:48,1608590029690,0,21/12/2020 22:33:49,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x657,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1608590031070,21/12/2020 22:33:51,1608590031787,0,21/12/2020 22:33:51,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x657,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,1,1,1,check,script,force_advance,2084.1980000000003,,,,,0,1,0,,,,,,fullscreen_check,,
3,1608590031492,21/12/2020 22:33:51,1608590032252,0,21/12/2020 22:33:52,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,2,1,1,filler_start_fixation,fixation,fixation,483.5519999999997,,,,,0,1,0,,,,,1,blue_B_study_filler_start,word.png,broom--distinctive-word.png
4,1608590033861,21/12/2020 22:33:53,1608590034623,0,21/12/2020 22:33:54,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,2,1,2,filler_start_stim,buttonA,response_button_image,2275.5100000067614,,,word.png,1,1,0,0,,,,,1,blue_B_study_filler_start,word.png,broom--distinctive-word.png
5,1608590034658,21/12/2020 22:33:54,1608590035436,0,21/12/2020 22:33:55,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,3,2,1,filler_start_fixation,fixation,fixation,450.2359999999999,,,,,0,1,0,,,,,1,blue_B_study_filler_start,photo.png,ashtray--grey-photo.png
6,1608590036858,21/12/2020 22:33:56,1608590037553,0,21/12/2020 22:33:57,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,3,2,2,filler_start_stim,Zone1,response_button_image,2058.0100000370294,,,photo.png,1,1,0,0,,,,,1,blue_B_study_filler_start,photo.png,ashtray--grey-photo.png
7,1608590037655,21/12/2020 22:33:57,1608590038421,0,21/12/2020 22:33:58,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,58,1,1,fixation,fixation,fixation,500.1890000000003,,,,,0,1,0,,,,,2,blue_B_study,photo.png,drum--col-photo.png
8,1608590039439,21/12/2020 22:33:59,1608590040200,0,21/12/2020 22:34:00,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,58,1,2,study_stim,Zone1,response_button_image,1697.580000036396,,,photo.png,1,1,0,0,,,,,2,blue_B_study,photo.png,drum--col-photo.png
9,1608590040300,21/12/2020 22:34:00,1608590041071,0,21/12/2020 22:34:01,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,40,2,1,fixation,fixation,fixation,500.15200000000004,,,,,0,1,0,,,,,2,blue_B_study,drawing.png,hammer--col-drawing.png
10,1608590041690,21/12/2020 22:34:01,1608590042464,0,21/12/2020 22:34:02,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,40,2,2,study_stim,Zone2,response_button_image,1346.0700000287034,,,drawing.png,1,1,0,0,,,,,2,blue_B_study,drawing.png,hammer--col-drawing.png
11,1608590042601,21/12/2020 22:34:02,1608590043374,0,21/12/2020 22:34:03,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,34,3,1,fixation,fixation,fixation,500.90200000000004,,,,,0,1,0,,,,,2,blue_B_study,drawing.png,book--col-drawing.png
12,1608590043632,21/12/2020 22:34:03,1608590044406,0,21/12/2020 22:34:04,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,34,3,2,study_stim,Zone2,response_button_image,962.9650000133552,,,drawing.png,1,1,0,0,,,,,2,blue_B_study,drawing.png,book--col-drawing.png
13,1608590044507,21/12/2020 22:34:04,1608590045290,0,21/12/2020 22:34:05,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,12,4,1,fixation,fixation,fixation,500.21399999999994,,,,,0,1,0,,,,,2,blue_B_study,word.png,nose--grey-word.png
14,1608590045883,21/12/2020 22:34:05,1608590046639,0,21/12/2020 22:34:06,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,12,4,2,study_stim,buttonA,response_button_image,1278.5300000105053,,,word.png,1,1,0,0,,,,,2,blue_B_study,word.png,nose--grey-word.png
15,1608590046760,21/12/2020 22:34:06,1608590047525,0,21/12/2020 22:34:07,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,27,5,1,fixation,fixation,fixation,500.21700000000055,,,,,0,1,0,,,,,2,blue_B_study,drawing.png,duck--grey-drawing.png
16,1608590048182,21/12/2020 22:34:08,1608590048944,0,21/12/2020 22:34:08,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,27,5,2,study_stim,Zone2,response_button_image,1351.8800000310875,,,drawing.png,1,1,0,0,,,,,2,blue_B_study,drawing.png,duck--grey-drawing.png
17,1608590049057,21/12/2020 22:34:09,1608590049826,0,21/12/2020 22:34:09,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,9,6,1,fixation,fixation,fixation,500.2179999999971,,,,,0,1,0,,,,,2,blue_B_study,word.png,horse--grey-word.png
18,1608590050870,21/12/2020 22:34:10,1608590051528,0,21/12/2020 22:34:11,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,9,6,2,study_stim,buttonA,response_button_image,1632.5749999959953,,,word.png,1,1,0,0,,,,,2,blue_B_study,word.png,horse--grey-word.png
19,1608590051640,21/12/2020 22:34:11,1608590052410,0,21/12/2020 22:34:12,30809,15,task-x6zh,,8777893,13921,2669332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x768,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,23,7,1,fixation,fixation,fixation,500.2330000000002,,,,,0,1,0,,,,,2,blue_B_study,word.png,thumb--distinctive-word.png
