Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
16,1608053397630,15/12/2020 17:29:57,1608053397671,0,15/12/2020 17:29:57,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,14,5,2,study_stim,buttonA,response_button_image,942.6100000273436,,,word.png,1,1,0,0,,,,,2,red_B_study,word.png,shirt--distinctive-word.png
17,1608053398537,15/12/2020 17:29:58,1608053398569,0,15/12/2020 17:29:58,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,12,6,1,fixation,fixation,fixation,500.2280000000028,,,,,0,1,0,,,,,2,red_B_study,word.png,monkey--grey-word.png
18,1608053399271,15/12/2020 17:29:59,1608053399314,0,15/12/2020 17:29:59,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,12,6,2,study_stim,buttonA,response_button_image,649.3250001221895,,,word.png,1,1,0,0,,,,,2,red_B_study,word.png,monkey--grey-word.png
19,1608053400349,15/12/2020 17:30:00,1608053400202,0,15/12/2020 17:30:00,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,29,7,1,fixation,fixation,fixation,500.14400000000023,,,,,0,1,0,,,,,2,red_B_study,drawing.png,piano--grey-drawing.png
20,1608053402039,15/12/2020 17:30:02,1608053402064,0,15/12/2020 17:30:02,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,29,7,2,study_stim,Zone2,response_button_image,1776.6299999784678,,,drawing.png,1,1,0,0,,,,,2,red_B_study,drawing.png,piano--grey-drawing.png
21,1608053403102,15/12/2020 17:30:03,1608053402951,0,15/12/2020 17:30:02,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,6,8,1,fixation,fixation,fixation,499.89400000000023,,,,,0,1,0,,,,,2,red_B_study,word.png,sheep--grey-word.png
22,1608053404446,15/12/2020 17:30:04,1608053404228,0,15/12/2020 17:30:04,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,6,8,2,study_stim,buttonA,response_button_image,1179.0449998807162,,,word.png,1,1,0,0,,,,,2,red_B_study,word.png,sheep--grey-word.png
23,1608053405087,15/12/2020 17:30:05,1608053405130,0,15/12/2020 17:30:05,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,54,9,1,fixation,fixation,fixation,499.8220000000001,,,,,0,1,0,,,,,2,red_B_study,photo.png,flag--col-photo.png
24,1608053406821,15/12/2020 17:30:06,1608053406845,0,15/12/2020 17:30:06,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,54,9,2,study_stim,Zone1,response_button_image,1636.159999994561,,,photo.png,1,1,0,0,,,,,2,red_B_study,photo.png,flag--col-photo.png
25,1608053407790,15/12/2020 17:30:07,1608053407730,0,15/12/2020 17:30:07,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,38,10,1,fixation,fixation,fixation,499.9030000000057,,,,,0,1,0,,,,,2,red_B_study,drawing.png,fish--col-drawing.png
26,1608053409242,15/12/2020 17:30:09,1608053409113,0,15/12/2020 17:30:09,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,38,10,2,study_stim,Zone2,response_button_image,1326.7749999649823,,,drawing.png,1,1,0,0,,,,,2,red_B_study,drawing.png,fish--col-drawing.png
27,1608053409978,15/12/2020 17:30:09,1608053410000,0,15/12/2020 17:30:10,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,61,11,1,fixation,fixation,fixation,499.96800000000076,,,,,0,1,0,,,,,2,red_B_study,photo.png,glasses--col-photo.png
28,1608053411274,15/12/2020 17:30:11,1608053411294,0,15/12/2020 17:30:11,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,61,11,2,study_stim,Zone1,response_button_image,1159.745000069961,,,photo.png,1,1,0,0,,,,,2,red_B_study,photo.png,glasses--col-photo.png
29,1608053412158,15/12/2020 17:30:12,1608053412182,0,15/12/2020 17:30:12,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,11,12,1,fixation,fixation,fixation,499.50999999999476,,,,,0,1,0,,,,,2,red_B_study,word.png,watch--grey-word.png
30,1608053413595,15/12/2020 17:30:13,1608053413645,0,15/12/2020 17:30:13,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,11,12,2,study_stim,buttonA,response_button_image,1356.1450000852346,,,word.png,1,1,0,0,,,,,2,red_B_study,word.png,watch--grey-word.png
31,1608053414486,15/12/2020 17:30:14,1608053414528,0,15/12/2020 17:30:14,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,43,13,1,fixation,fixation,fixation,499.8580000000002,,,,,0,1,0,,,,,2,red_B_study,drawing.png,door--col-drawing.png
32,1608053415845,15/12/2020 17:30:15,1608053415881,0,15/12/2020 17:30:15,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,43,13,2,study_stim,Zone2,response_button_image,1299.0299998782575,,,drawing.png,1,1,0,0,,,,,2,red_B_study,drawing.png,door--col-drawing.png
33,1608053416736,15/12/2020 17:30:16,1608053416765,0,15/12/2020 17:30:16,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,24,14,1,fixation,fixation,fixation,500.38099999999395,,,,,0,1,0,,,,,2,red_B_study,drawing.png,table--grey-drawing.png
34,1608053417830,15/12/2020 17:30:17,1608053417859,0,15/12/2020 17:30:17,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,24,14,2,study_stim,Zone2,response_button_image,962.1049999259412,,,drawing.png,1,1,0,0,,,,,2,red_B_study,drawing.png,table--grey-drawing.png
35,1608053418893,15/12/2020 17:30:18,1608053418748,0,15/12/2020 17:30:18,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,55,15,1,fixation,fixation,fixation,499.50799999999435,,,,,0,1,0,,,,,2,red_B_study,photo.png,snowman--col-photo.png
36,1608053419940,15/12/2020 17:30:19,1608053419986,0,15/12/2020 17:30:19,30809,15,task-j366,,8654941,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x768,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,55,15,2,study_stim,Zone1,response_button_image,1139.5999998785555,,,photo.png,1,1,0,0,,,,,2,red_B_study,photo.png,snowman--col-photo.png
