Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
11,1608307181949,18/12/2020 15:59:41,1608307180513,0,18/12/2020 15:59:40,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,5,3,2,RFG,new,response_button_image,1317.284999997355,,,guessing.png,1,0,1,0,,,,,1,filler,broom--grey-word.png,new.png
12,1608307182653,18/12/2020 15:59:42,1608307181210,0,18/12/2020 15:59:41,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,5,3,3,Fixation,fixation,fixation,499.6859999999979,,,,,0,1,0,,,,,1,filler,broom--grey-word.png,new.png
13,1608307184360,18/12/2020 15:59:44,1608307182912,0,18/12/2020 15:59:42,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,9,4,1,OldNew,new,response_button_image,1660.234999988461,,,new.png,1,1,0,0,,,,,1,filler,bicycle--col-photo.png,new.png
14,1608307185110,18/12/2020 15:59:45,1608307183609,0,18/12/2020 15:59:43,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,9,4,3,Fixation,fixation,fixation,499.6720000000023,,,,,0,1,0,,,,,1,filler,bicycle--col-photo.png,new.png
15,1608307187671,18/12/2020 15:59:47,1608307186186,0,18/12/2020 15:59:46,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,6,5,1,OldNew,old,response_button_image,2545.464999973774,,,old.png,1,0,1,0,,,,,1,filler,ashtray--col-drawing.png,new.png
16,1608307188971,18/12/2020 15:59:48,1608307187540,0,18/12/2020 15:59:47,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,6,5,2,RFG,old,response_button_image,1113.920000003418,,,recollection.png,1,0,1,0,,,,,1,filler,ashtray--col-drawing.png,new.png
17,1608307189678,18/12/2020 15:59:49,1608307188240,0,18/12/2020 15:59:48,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,6,5,3,Fixation,fixation,fixation,499.79499999999825,,,,,0,1,0,,,,,1,filler,ashtray--col-drawing.png,new.png
18,1608307191635,18/12/2020 15:59:51,1608307190186,0,18/12/2020 15:59:50,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,10,6,1,OldNew,new,response_button_image,1903.4600000013597,,,new.png,1,1,0,0,,,,,1,filler,dresser--grey-photo.png,new.png
19,1608307192339,18/12/2020 15:59:52,1608307190889,0,18/12/2020 15:59:50,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,10,6,3,Fixation,fixation,fixation,499.734000000004,,,,,0,1,0,,,,,1,filler,dresser--grey-photo.png,new.png
20,1608307193807,18/12/2020 15:59:53,1608307192360,0,18/12/2020 15:59:52,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,7,7,1,OldNew,new,response_button_image,1448.2000000134576,,,new.png,1,1,0,0,,,,,1,filler,candle--col-drawing.png,new.png
21,1608307194495,18/12/2020 15:59:54,1608307193054,0,18/12/2020 15:59:53,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,7,7,3,Fixation,fixation,fixation,499.737000000001,,,,,0,1,0,,,,,1,filler,candle--col-drawing.png,new.png
22,1608307206775,18/12/2020 16:00:06,1608307205331,0,18/12/2020 16:00:05,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,4,8,1,OldNew,old,response_button_image,12232.37500002142,,,old.png,1,0,1,0,,,,,1,filler,stool--grey-drawing.png,new.png
23,1608307210588,18/12/2020 16:00:10,1608307209137,0,18/12/2020 16:00:09,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,4,8,2,RFG,new,response_button_image,3573.6200000101235,,,guessing.png,1,0,1,0,,,,,1,filler,stool--grey-drawing.png,new.png
24,1608307211322,18/12/2020 16:00:11,1608307209828,0,18/12/2020 16:00:09,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,4,8,3,Fixation,fixation,fixation,499.7609999999986,,,,,0,1,0,,,,,1,filler,stool--grey-drawing.png,new.png
25,1608307212853,18/12/2020 16:00:12,1608307211412,0,18/12/2020 16:00:11,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,23,1,1,OldNew,old,response_button_image,1565.2549999940675,,,old.png,1,0,1,0,,,,,2,green_test,bread--grey-drawing.png,new.png
26,1608307213931,18/12/2020 16:00:13,1608307212498,0,18/12/2020 16:00:12,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,23,1,2,RFG,old,response_button_image,853.3599999791477,,,recollection.png,1,0,1,0,,,,,2,green_test,bread--grey-drawing.png,new.png
27,1608307214634,18/12/2020 16:00:14,1608307213193,0,18/12/2020 16:00:13,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,23,1,3,Fixation,fixation,fixation,499.7900000000009,,,,,0,1,0,,,,,2,green_test,bread--grey-drawing.png,new.png
28,1608307217061,18/12/2020 16:00:17,1608307215614,0,18/12/2020 16:00:15,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,90,2,1,OldNew,new,response_button_image,2382.7349999919534,,,new.png,1,1,0,0,,,,,2,green_test,penguin--col-drawing.png,new.png
29,1608307217779,18/12/2020 16:00:17,1608307216324,0,18/12/2020 16:00:16,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,90,2,3,Fixation,fixation,fixation,499.65200000000186,,,,,0,1,0,,,,,2,green_test,penguin--col-drawing.png,new.png
30,1608307220524,18/12/2020 16:00:20,1608307219078,0,18/12/2020 16:00:19,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,119,3,1,OldNew,new,response_button_image,2734.4349999912083,,,new.png,1,1,0,0,,,,,2,green_test,tiger--grey-photo.png,new.png
31,1608307221244,18/12/2020 16:00:21,1608307219772,0,18/12/2020 16:00:19,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,119,3,3,Fixation,fixation,fixation,499.7809999999881,,,,,0,1,0,,,,,2,green_test,tiger--grey-photo.png,new.png
32,1608307222759,18/12/2020 16:00:22,1608307221294,0,18/12/2020 16:00:21,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,81,4,1,OldNew,old,response_button_image,1503.870000015013,,,old.png,1,0,1,0,,,,,2,green_test,nose--distinctive-word.png,new.png
33,1608307230213,18/12/2020 16:00:30,1608307228757,0,18/12/2020 16:00:28,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,81,4,2,RFG,Zone1,response_button_image,7218.525000003865,,,familiarity.png,1,0,1,0,,,,,2,green_test,nose--distinctive-word.png,new.png
34,1608307230916,18/12/2020 16:00:30,1608307229467,0,18/12/2020 16:00:29,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,81,4,3,Fixation,fixation,fixation,499.721000000005,,,,,0,1,0,,,,,2,green_test,nose--distinctive-word.png,new.png
35,1608307232511,18/12/2020 16:00:32,1608307231072,0,18/12/2020 16:00:31,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,107,5,1,OldNew,old,response_button_image,1585.4099999996834,,,old.png,1,0,1,0,,,,,2,green_test,skunk--col-photo.png,new.png
36,1608307233855,18/12/2020 16:00:33,1608307232412,0,18/12/2020 16:00:32,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,107,5,2,RFG,old,response_button_image,1111.6000000038184,,,recollection.png,1,0,1,0,,,,,2,green_test,skunk--col-photo.png,new.png
37,1608307234559,18/12/2020 16:00:34,1608307233115,0,18/12/2020 16:00:33,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,107,5,3,Fixation,fixation,fixation,499.69199999999546,,,,,0,1,0,,,,,2,green_test,skunk--col-photo.png,new.png
38,1608307236107,18/12/2020 16:00:36,1608307234656,0,18/12/2020 16:00:34,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,42,6,1,OldNew,new,response_button_image,1520.5349999887403,,,new.png,1,1,0,0,,,,,2,green_test,drum--grey-word.png,new.png
39,1608307236812,18/12/2020 16:00:36,1608307235364,0,18/12/2020 16:00:35,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,42,6,3,Fixation,fixation,fixation,499.75100000000384,,,,,0,1,0,,,,,2,green_test,drum--grey-word.png,new.png
40,1608307238204,18/12/2020 16:00:38,1608307236764,0,18/12/2020 16:00:36,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,26,7,1,OldNew,new,response_button_image,1381.729999993695,,,new.png,1,1,0,0,,,,,2,green_test,camel--col-photo.png,new.png
41,1608307238938,18/12/2020 16:00:38,1608307237462,0,18/12/2020 16:00:37,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,26,7,3,Fixation,fixation,fixation,499.7820000000065,,,,,0,1,0,,,,,2,green_test,camel--col-photo.png,new.png
42,1608307239907,18/12/2020 16:00:39,1608307238463,0,18/12/2020 16:00:38,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,73,8,1,OldNew,new,response_button_image,980.8149999880698,,,new.png,1,1,0,0,,,,,2,green_test,lobster--col-photo.png,new.png
43,1608307240595,18/12/2020 16:00:40,1608307239160,0,18/12/2020 16:00:39,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,73,8,3,Fixation,fixation,fixation,499.39899999999034,,,,,0,1,0,,,,,2,green_test,lobster--col-photo.png,new.png
44,1608307242360,18/12/2020 16:00:42,1608307240854,0,18/12/2020 16:00:40,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,57,9,1,OldNew,old,response_button_image,1677.2550000168849,,,old.png,1,0,1,0,,,,,2,green_test,hammer--grey-photo.png,new.png
45,1608307243673,18/12/2020 16:00:43,1608307242226,0,18/12/2020 16:00:42,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,57,9,2,RFG,old,response_button_image,1150.7649999985006,,,recollection.png,1,0,1,0,,,,,2,green_test,hammer--grey-photo.png,new.png
46,1608307244395,18/12/2020 16:00:44,1608307242926,0,18/12/2020 16:00:42,30809,15,task-6vny,,8736011,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x720,Test finished,Green Test,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,Green-Test-Spreadsheet,Green-Test-Spreadsheet,57,9,3,Fixation,fixation,fixation,499.6970000000001,,,,,0,1,0,,,,,2,green_test,hammer--grey-photo.png,new.png
