Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
1,1608401009700,19/12/2020 18:03:29,1608401008755,0,19/12/2020 18:03:28,30809,15,questionnaire-qqmw,,8749959,13971,2660648,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,BEGIN QUESTIONNAIRE,
2,1608401034214,19/12/2020 18:03:54,1608401033135,0,19/12/2020 18:03:53,30809,15,questionnaire-qqmw,,8749959,13971,2660648,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1349x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,END QUESTIONNAIRE,24380
1,1608398364819,19/12/2020 17:19:24,1608398364740,0,19/12/2020 17:19:24,30809,15,questionnaire-qqmw,,8749539,14028,2660493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,No,BEGIN QUESTIONNAIRE,
2,1608398469924,19/12/2020 17:21:09,1608398469781,0,19/12/2020 17:21:09,30809,15,questionnaire-qqmw,,8749539,14028,2660493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,No,END QUESTIONNAIRE,105042
1,1608397163066,19/12/2020 16:59:23,1608397165334,0,19/12/2020 16:59:25,30809,15,questionnaire-qqmw,,8749278,13924,2660419,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608397178388,19/12/2020 16:59:38,1608397180721,0,19/12/2020 16:59:40,30809,15,questionnaire-qqmw,,8749278,13924,2660419,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1263x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,15388
1,1608394347163,19/12/2020 16:12:27,1608394347476,0,19/12/2020 16:12:27,30809,15,questionnaire-qqmw,,8748820,13875,2660272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.88,1440x900,1440x789,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608394360777,19/12/2020 16:12:40,1608394361093,0,19/12/2020 16:12:41,30809,15,questionnaire-qqmw,,8748820,13875,2660272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.88,1440x900,1440x789,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,13618
1,1608311006860,18/12/2020 17:03:26,1608311007252,0,18/12/2020 17:03:27,30809,15,questionnaire-qqmw,,8737384,14009,2657264,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,BEGIN QUESTIONNAIRE,
2,1608311016415,18/12/2020 17:03:36,1608311016862,0,18/12/2020 17:03:36,30809,15,questionnaire-qqmw,,8737384,14009,2657264,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1349x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,END QUESTIONNAIRE,9610
1,1608307537888,18/12/2020 16:05:37,1608307537705,0,18/12/2020 16:05:37,30809,15,questionnaire-qqmw,,8736174,14595,2656900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1366x625,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608307556114,18/12/2020 16:05:56,1608307555952,0,18/12/2020 16:05:55,30809,15,questionnaire-qqmw,,8736174,14595,2656900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1366x768,1349x625,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,18247
1,1608306973865,18/12/2020 15:56:13,1608306972382,0,18/12/2020 15:56:12,30809,15,questionnaire-qqmw,,8735934,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608306993320,18/12/2020 15:56:33,1608306991880,0,18/12/2020 15:56:31,30809,15,questionnaire-qqmw,,8735934,14651,2656814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1263x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,19498
1,1608203839749,17/12/2020 11:17:19,1608203840044,0,17/12/2020 11:17:20,30809,15,questionnaire-qqmw,,8699244,13901,2644646,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,1280x720,1280x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608203853649,17/12/2020 11:17:33,1608203854013,0,17/12/2020 11:17:34,30809,15,questionnaire-qqmw,,8699244,13901,2644646,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,1280x720,1263x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,END QUESTIONNAIRE,13969
1,1608117073605,16/12/2020 11:11:13,1608117074612,0,16/12/2020 11:11:14,30809,15,questionnaire-qqmw,,8671230,14493,2635846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,1366x768,1366x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,BEGIN QUESTIONNAIRE,
2,1608117089882,16/12/2020 11:11:29,1608117090850,0,16/12/2020 11:11:30,30809,15,questionnaire-qqmw,,8671230,14493,2635846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,1366x768,1349x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,END QUESTIONNAIRE,16239
1,1608063539394,15/12/2020 20:18:59,1608063537939,0,15/12/2020 20:18:57,30809,15,questionnaire-qqmw,,8660182,13112,2632254,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1280x610,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608063566663,15/12/2020 20:19:26,1608063565151,0,15/12/2020 20:19:25,30809,15,questionnaire-qqmw,,8660182,13112,2632254,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,1263x610,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,27212
1,1608053527869,15/12/2020 17:32:07,1608053527839,0,15/12/2020 17:32:07,30809,15,questionnaire-qqmw,,8655007,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1366x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608053537562,15/12/2020 17:32:17,1608053537400,0,15/12/2020 17:32:17,30809,15,questionnaire-qqmw,,8655007,14435,2630735,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1366x768,1349x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,9561
1,1608049806369,15/12/2020 16:30:06,1608049805977,0,15/12/2020 16:30:05,30809,15,questionnaire-qqmw,,8653468,14920,2630149,,complete,,,computer,Desktop or Laptop,Chromium OS 13505.63.0,Chrome 87.0.4280.88,1366x768,1366x617,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608049831718,15/12/2020 16:30:31,1608049831349,0,15/12/2020 16:30:31,30809,15,questionnaire-qqmw,,8653468,14920,2630149,,complete,,,computer,Desktop or Laptop,Chromium OS 13505.63.0,Chrome 87.0.4280.88,1366x768,1366x617,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,25372
1,1608049320843,15/12/2020 16:22:00,1608049432285,0,15/12/2020 16:23:52,30809,15,questionnaire-qqmw,,8653291,14410,2630080,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.0,Opera 72.0.3815.400,1440x900,1403x714,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1608049333994,15/12/2020 16:22:13,1608049445437,0,15/12/2020 16:24:05,30809,15,questionnaire-qqmw,,8653291,14410,2630080,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.0,Opera 72.0.3815.400,1440x900,1403x714,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,END QUESTIONNAIRE,13153
END OF FILE
