Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
1,1606242943823,24/11/2020 18:35:43,1606242943678,0,24/11/2020 18:35:43,30809,11,questionnaire-5wxm,,8089657,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x657,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,BEGIN QUESTIONNAIRE,
2,1606243006876,24/11/2020 18:36:46,1606243006781,0,24/11/2020 18:36:46,30809,11,questionnaire-5wxm,,8089657,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1349x657,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,debrief_comments,
3,1606243006938,24/11/2020 18:36:46,1606243006784,0,24/11/2020 18:36:46,30809,11,questionnaire-5wxm,,8089657,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1349x657,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,END QUESTIONNAIRE,63106
1,1606307545663,25/11/2020 12:32:25,1606307545586,0,25/11/2020 12:32:25,30809,11,questionnaire-5wxm,,8103824,14707,2409478,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1366x768,1366x655,Test finished,Debrief,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606307631511,25/11/2020 12:33:51,1606307631425,0,25/11/2020 12:33:51,30809,11,questionnaire-5wxm,,8103824,14707,2409478,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1366x768,1350x655,Test finished,Debrief,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,debrief_comments,"no confusion, clear instruction as to what to do, no negative feedback."
3,1606307631574,25/11/2020 12:33:51,1606307631431,0,25/11/2020 12:33:51,30809,11,questionnaire-5wxm,,8103824,14707,2409478,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1366x768,1350x655,Test finished,Debrief,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,85845
1,1606314751199,25/11/2020 14:32:31,1606314752096,0,25/11/2020 14:32:32,30809,11,questionnaire-5wxm,,8108746,14692,2411125,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1440x960,1440x850,Test finished,Debrief,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606314757217,25/11/2020 14:32:37,1606314758154,0,25/11/2020 14:32:38,30809,11,questionnaire-5wxm,,8108746,14692,2411125,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1440x960,1423x850,Test finished,Debrief,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,debrief_comments,
3,1606314757310,25/11/2020 14:32:37,1606314758158,0,25/11/2020 14:32:38,30809,11,questionnaire-5wxm,,8108746,14692,2411125,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1440x960,1423x850,Test finished,Debrief,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,6062
1,1606324462717,25/11/2020 17:14:22,1606324462834,0,25/11/2020 17:14:22,30809,11,questionnaire-5wxm,,8115477,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Debrief,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
