Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
11,1607032724196,03/12/2020 21:58:44,1607032724127,0,03/12/2020 21:58:44,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,7,3,3,Fixation,fixation,fixation,500.4500000000007,,,,,0,1,0,,,,,1,filler,candle--grey-photo.png,new.png
12,1607032727166,03/12/2020 21:58:47,1607032727097,0,03/12/2020 21:58:47,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,3,4,1,OldNew,old,response_button_image,2944.725000008475,,,old.png,1,0,1,0,,,,,1,filler,cake--grey-drawing.png,new.png
13,1607032729616,03/12/2020 21:58:49,1607032729545,0,03/12/2020 21:58:49,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,3,4,2,RFG,Zone1,response_button_image,2231.31000000285,,,familiarity.png,1,0,1,0,,,,,1,filler,cake--grey-drawing.png,new.png
14,1607032730304,03/12/2020 21:58:50,1607032730245,0,03/12/2020 21:58:50,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,3,4,3,Fixation,fixation,fixation,500.5689999999995,,,,,0,1,0,,,,,1,filler,cake--grey-drawing.png,new.png
15,1607032733069,03/12/2020 21:58:53,1607032733003,0,03/12/2020 21:58:53,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,5,5,1,OldNew,new,response_button_image,2736.1200000159442,,,new.png,1,1,0,0,,,,,1,filler,broom--distinctive-word.png,new.png
16,1607032733820,03/12/2020 21:58:53,1607032733711,0,03/12/2020 21:58:53,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,5,5,3,Fixation,fixation,fixation,499.737000000001,,,,,0,1,0,,,,,1,filler,broom--distinctive-word.png,new.png
17,1607032735906,03/12/2020 21:58:55,1607032735818,0,03/12/2020 21:58:55,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,6,6,1,OldNew,new,response_button_image,2087.5949999899603,,,new.png,1,1,0,0,,,,,1,filler,ashtray--grey-photo.png,new.png
18,1607032737172,03/12/2020 21:58:57,1607032736511,0,03/12/2020 21:58:56,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,6,6,3,Fixation,fixation,fixation,499.96800000000076,,,,,0,1,0,,,,,1,filler,ashtray--grey-photo.png,new.png
19,1607032738656,03/12/2020 21:58:58,1607032738595,0,03/12/2020 21:58:58,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,9,7,1,OldNew,new,response_button_image,2063.1000000284985,,,new.png,1,1,0,0,,,,,1,filler,bicycle--col-drawing.png,new.png
20,1607032739361,03/12/2020 21:58:59,1607032739295,0,03/12/2020 21:58:59,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,9,7,3,Fixation,fixation,fixation,499.85699999999633,,,,,0,1,0,,,,,1,filler,bicycle--col-drawing.png,new.png
21,1607032740705,03/12/2020 21:59:00,1607032740640,0,03/12/2020 21:59:00,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,10,8,1,OldNew,new,response_button_image,1311.6700000246055,,,new.png,1,1,0,0,,,,,1,filler,dresser--col-photo.png,new.png
22,1607032741400,03/12/2020 21:59:01,1607032741346,0,03/12/2020 21:59:01,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,10,8,3,Fixation,fixation,fixation,500.58400000000256,,,,,0,1,0,,,,,1,filler,dresser--col-photo.png,new.png
23,1607032743619,03/12/2020 21:59:03,1607032743555,0,03/12/2020 21:59:03,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,86,1,1,OldNew,new,response_button_image,2192.01499997871,,,new.png,1,1,0,0,,,,,2,blue_test,peacock--grey-drawing.png,new.png
24,1607032744341,03/12/2020 21:59:04,1607032744263,0,03/12/2020 21:59:04,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,86,1,3,Fixation,fixation,fixation,500.109000000004,,,,,0,1,0,,,,,2,blue_test,peacock--grey-drawing.png,new.png
25,1607032746451,03/12/2020 21:59:06,1607032746353,0,03/12/2020 21:59:06,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,61,2,1,OldNew,old,response_button_image,2058.214999968186,,,old.png,1,0,1,0,,,,,2,blue_test,house--grey-photo.png,new.png
26,1607032749014,03/12/2020 21:59:09,1607032748956,0,03/12/2020 21:59:08,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,61,2,2,RFG,Zone1,response_button_image,2379.2450000182725,,,familiarity.png,1,0,1,0,,,,,2,blue_test,house--grey-photo.png,new.png
27,1607032749717,03/12/2020 21:59:09,1607032749646,0,03/12/2020 21:59:09,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,61,2,3,Fixation,fixation,fixation,500.0509999999995,,,,,0,1,0,,,,,2,blue_test,house--grey-photo.png,new.png
28,1607032756049,03/12/2020 21:59:16,1607032755399,0,03/12/2020 21:59:15,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,43,3,1,OldNew,old,response_button_image,5730.475000047591,,,old.png,1,0,1,0,,,,,2,blue_test,duck--grey-drawing.png,new.png
29,1607032757338,03/12/2020 21:59:17,1607032757267,0,03/12/2020 21:59:17,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,43,3,2,RFG,new,response_button_image,1656.4249999937601,,,guessing.png,1,0,1,0,,,,,2,blue_test,duck--grey-drawing.png,new.png
30,1607032758025,03/12/2020 21:59:18,1607032757964,0,03/12/2020 21:59:17,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,43,3,3,Fixation,fixation,fixation,500.512999999999,,,,,0,1,0,,,,,2,blue_test,duck--grey-drawing.png,new.png
31,1607032760841,03/12/2020 21:59:20,1607032760775,0,03/12/2020 21:59:20,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,27,4,1,OldNew,old,response_button_image,2791.540000005625,,,old.png,1,0,1,0,,,,,2,blue_test,cannon--grey-word.png,new.png
32,1607032762170,03/12/2020 21:59:22,1607032762101,0,03/12/2020 21:59:22,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,27,4,2,RFG,Zone1,response_button_image,1105.7650000439025,,,familiarity.png,1,0,1,0,,,,,2,blue_test,cannon--grey-word.png,new.png
33,1607032762873,03/12/2020 21:59:22,1607032762797,0,03/12/2020 21:59:22,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,27,4,3,Fixation,fixation,fixation,500.1030000000028,,,,,0,1,0,,,,,2,blue_test,cannon--grey-word.png,new.png
34,1607032764531,03/12/2020 21:59:24,1607032764451,0,03/12/2020 21:59:24,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,72,5,1,OldNew,old,response_button_image,1635.3899999521673,,,old.png,1,0,1,0,,,,,2,blue_test,lips--col-drawing.png,new.png
35,1607032766188,03/12/2020 21:59:26,1607032766133,0,03/12/2020 21:59:26,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,72,5,2,RFG,Zone1,response_button_image,1465.2050000149757,,,familiarity.png,1,0,1,0,,,,,2,blue_test,lips--col-drawing.png,new.png
36,1607032766892,03/12/2020 21:59:26,1607032766830,0,03/12/2020 21:59:26,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,72,5,3,Fixation,fixation,fixation,500.0400000000009,,,,,0,1,0,,,,,2,blue_test,lips--col-drawing.png,new.png
37,1607032769192,03/12/2020 21:59:29,1607032769128,0,03/12/2020 21:59:29,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,111,6,1,OldNew,new,response_button_image,2278.5900000017136,,,new.png,1,1,0,0,,,,,2,blue_test,socks--grey-photo.png,new.png
38,1607032769895,03/12/2020 21:59:29,1607032769831,0,03/12/2020 21:59:29,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,111,6,3,Fixation,fixation,fixation,500.0540000000037,,,,,0,1,0,,,,,2,blue_test,socks--grey-photo.png,new.png
39,1607032771660,03/12/2020 21:59:31,1607032771585,0,03/12/2020 21:59:31,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,94,7,1,OldNew,old,response_button_image,1737.3999999836087,,,old.png,1,0,1,0,,,,,2,blue_test,pliers--distinctive-word.png,new.png
40,1607032775114,03/12/2020 21:59:35,1607032775043,0,03/12/2020 21:59:35,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,94,7,2,RFG,new,response_button_image,3244.674999965355,,,guessing.png,1,0,1,0,,,,,2,blue_test,pliers--distinctive-word.png,new.png
41,1607032775817,03/12/2020 21:59:35,1607032775748,0,03/12/2020 21:59:35,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,94,7,3,Fixation,fixation,fixation,500.1420000000071,,,,,0,1,0,,,,,2,blue_test,pliers--distinctive-word.png,new.png
42,1607032778460,03/12/2020 21:59:38,1607032778393,0,03/12/2020 21:59:38,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,33,8,1,OldNew,new,response_button_image,2618.12999995891,,,new.png,1,1,0,0,,,,,2,blue_test,chicken--grey-photo.png,new.png
43,1607032779166,03/12/2020 21:59:39,1607032779098,0,03/12/2020 21:59:39,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,33,8,3,Fixation,fixation,fixation,499.97000000000116,,,,,0,1,0,,,,,2,blue_test,chicken--grey-photo.png,new.png
44,1607032780822,03/12/2020 21:59:40,1607032780745,0,03/12/2020 21:59:40,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,46,9,1,OldNew,old,response_button_image,1629.2300000204705,,,old.png,1,0,1,0,,,,,2,blue_test,fish--distinctive-word.png,new.png
45,1607032782439,03/12/2020 21:59:42,1607032782380,0,03/12/2020 21:59:42,30809,12,task-kh1z,,8323321,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x897,Test finished,Blue Test,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,Blue-Test-Spreadsheet,Blue-Test-Spreadsheet,46,9,2,RFG,old,response_button_image,1419.2850000108592,,,recollection.png,1,0,1,0,,,,,2,blue_test,fish--distinctive-word.png,new.png
