Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1607365766636,07/12/2020 18:29:26,1607365767463,0,07/12/2020 18:29:27,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x722,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1607365768870,07/12/2020 18:29:28,1607365769632,0,07/12/2020 18:29:29,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x722,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,1,1,1,check,script,force_advance,2183.4030000000002,,,,,0,1,0,,,,,,fullscreen_check,,
3,1607365769324,07/12/2020 18:29:29,1607365770197,0,07/12/2020 18:29:30,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,2,1,1,filler_start_fixation,fixation,fixation,583.2939999999999,,,,,0,1,0,,,,,1,blue_B_study_filler_start,word.png,broom--distinctive-word.png
4,1607365772440,07/12/2020 18:29:32,1607365773099,0,07/12/2020 18:29:33,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,2,1,2,filler_start_stim,buttonA,response_button_image,2871.525000082329,,,word.png,1,1,0,0,,,,,1,blue_B_study_filler_start,word.png,broom--distinctive-word.png
5,1607365773100,07/12/2020 18:29:33,1607365773964,0,07/12/2020 18:29:33,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,3,2,1,filler_start_fixation,fixation,fixation,450.009,,,,,0,1,0,,,,,1,blue_B_study_filler_start,photo.png,ashtray--grey-photo.png
6,1607365775897,07/12/2020 18:29:35,1607365776769,0,07/12/2020 18:29:36,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,3,2,2,filler_start_stim,Zone1,response_button_image,2782.450000056997,,,photo.png,1,1,0,0,,,,,1,blue_B_study_filler_start,photo.png,ashtray--grey-photo.png
7,1607365776803,07/12/2020 18:29:36,1607365777680,0,07/12/2020 18:29:37,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,5,1,1,fixation,fixation,fixation,499.991,,,,,0,1,0,,,,,2,blue_B_study,word.png,swing--grey-word.png
8,1607365778867,07/12/2020 18:29:38,1607365779701,0,07/12/2020 18:29:39,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,5,1,2,study_stim,buttonA,response_button_image,1963.895000051707,,,word.png,1,1,0,0,,,,,2,blue_B_study,word.png,swing--grey-word.png
9,1607365779758,07/12/2020 18:29:39,1607365780613,0,07/12/2020 18:29:40,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,31,2,1,fixation,fixation,fixation,500.0110000000004,,,,,0,1,0,,,,,2,blue_B_study,drawing.png,banana--grey-drawing.png
10,1607365781836,07/12/2020 18:29:41,1607365782710,0,07/12/2020 18:29:42,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,31,2,2,study_stim,Zone2,response_button_image,2076.1100000236183,,,drawing.png,1,1,0,0,,,,,2,blue_B_study,drawing.png,banana--grey-drawing.png
11,1607365782759,07/12/2020 18:29:42,1607365783630,0,07/12/2020 18:29:43,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,49,3,1,fixation,fixation,fixation,499.97000000000116,,,,,0,1,0,,,,,2,blue_B_study,photo.png,brush--grey-photo.png
12,1607365785103,07/12/2020 18:29:45,1607365785971,0,07/12/2020 18:29:45,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,49,3,2,study_stim,Zone1,response_button_image,2320.8850000519305,,,photo.png,1,1,0,0,,,,,2,blue_B_study,photo.png,brush--grey-photo.png
13,1607365786024,07/12/2020 18:29:46,1607365786896,0,07/12/2020 18:29:46,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,18,4,1,fixation,fixation,fixation,500.09300000000076,,,,,0,1,0,,,,,2,blue_B_study,word.png,racoon--distinctive-word.png
14,1607365788577,07/12/2020 18:29:48,1607365789455,0,07/12/2020 18:29:49,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,18,4,2,study_stim,buttonA,response_button_image,2536.830000113696,,,word.png,1,1,0,0,,,,,2,blue_B_study,word.png,racoon--distinctive-word.png
15,1607365789514,07/12/2020 18:29:49,1607365790380,0,07/12/2020 18:29:50,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,6,5,1,fixation,fixation,fixation,499.98799999999756,,,,,0,1,0,,,,,2,blue_B_study,word.png,shoe--grey-word.png
16,1607365790937,07/12/2020 18:29:50,1607365791805,0,07/12/2020 18:29:51,30809,14,task-x6zh,,8397390,14697,2557625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1536x864,1536x864,Test finished,Blue B - Study,2,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,BlueB-Study-Spreadsheet,BlueB-Study-Spreadsheet,6,5,2,study_stim,buttonA,response_button_image,1403.2749999314547,,,word.png,1,1,0,0,,,,,2,blue_B_study,word.png,shoe--grey-word.png
