Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
12,1607031239891,03/12/2020 21:33:59,1607031239798,0,03/12/2020 21:33:59,30809,12,questionnaire-z6yh,,8322885,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,842x385,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,ethnicity3,
13,1607031239891,03/12/2020 21:33:59,1607031239798,0,03/12/2020 21:33:59,30809,12,questionnaire-z6yh,,8322885,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,842x385,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,mixed_other,
14,1607031239891,03/12/2020 21:33:59,1607031239798,0,03/12/2020 21:33:59,30809,12,questionnaire-z6yh,,8322885,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,842x385,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,response-6,
15,1607031239891,03/12/2020 21:33:59,1607031239799,0,03/12/2020 21:33:59,30809,12,questionnaire-z6yh,,8322885,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,842x385,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,response-7,
16,1607031239891,03/12/2020 21:33:59,1607031239799,0,03/12/2020 21:33:59,30809,12,questionnaire-z6yh,,8322885,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,842x385,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,response-9,
17,1607031239891,03/12/2020 21:33:59,1607031239799,0,03/12/2020 21:33:59,30809,12,questionnaire-z6yh,,8322885,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,842x385,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,response-15,
18,1607031239891,03/12/2020 21:33:59,1607031239799,0,03/12/2020 21:33:59,30809,12,questionnaire-z6yh,,8322885,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,842x385,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,END QUESTIONNAIRE,22827
1,1607031962949,03/12/2020 21:46:02,1607031962849,0,03/12/2020 21:46:02,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1435x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1607032011512,03/12/2020 21:46:51,1607032011448,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,age,49
3,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,age-quantised,32
4,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,gender,female
5,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,EngFirstLang,Yes
6,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,EngFirstLang-quantised,1
7,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity,White
8,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity-quantised,1
9,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,white_other,
10,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity2,
11,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-4,
12,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity3,
13,1607032011623,03/12/2020 21:46:51,1607032011450,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,mixed_other,
14,1607032011623,03/12/2020 21:46:51,1607032011451,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-6,
15,1607032011623,03/12/2020 21:46:51,1607032011451,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-7,
16,1607032011623,03/12/2020 21:46:51,1607032011451,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-9,
17,1607032011623,03/12/2020 21:46:51,1607032011451,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-15,
18,1607032011623,03/12/2020 21:46:51,1607032011451,0,03/12/2020 21:46:51,30809,12,questionnaire-z6yh,,8323124,14509,2485111,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1076x673,1412x759,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,48602
1,1607034244401,03/12/2020 22:24:04,1607034246684,0,03/12/2020 22:24:06,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1607034281168,03/12/2020 22:24:41,1607034283549,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,age,19
3,1607034281231,03/12/2020 22:24:41,1607034283550,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,age-quantised,2
4,1607034281231,03/12/2020 22:24:41,1607034283551,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,gender,Male
5,1607034281231,03/12/2020 22:24:41,1607034283551,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,EngFirstLang,No
6,1607034281231,03/12/2020 22:24:41,1607034283551,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,EngFirstLang-quantised,2
7,1607034281231,03/12/2020 22:24:41,1607034283551,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity,White
8,1607034281231,03/12/2020 22:24:41,1607034283551,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity-quantised,1
9,1607034281231,03/12/2020 22:24:41,1607034283552,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,white_other,
10,1607034281231,03/12/2020 22:24:41,1607034283552,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity2,Mixed / Multiple ethnic groups
11,1607034281231,03/12/2020 22:24:41,1607034283552,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity2-quantised,1
12,1607034281231,03/12/2020 22:24:41,1607034283552,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-4,Russian and Afghani
13,1607034281231,03/12/2020 22:24:41,1607034283552,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity3,
14,1607034281231,03/12/2020 22:24:41,1607034283552,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mixed_other,
15,1607034281231,03/12/2020 22:24:41,1607034283552,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-6,
16,1607034281231,03/12/2020 22:24:41,1607034283553,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-7,
17,1607034281231,03/12/2020 22:24:41,1607034283553,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-9,
18,1607034281231,03/12/2020 22:24:41,1607034283553,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-15,
19,1607034281231,03/12/2020 22:24:41,1607034283553,0,03/12/2020 22:24:43,30809,12,questionnaire-z6yh,,8323714,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,36869
1,1607055259677,04/12/2020 04:14:19,1607055259540,0,04/12/2020 04:14:19,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1522x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1607055333722,04/12/2020 04:15:33,1607055333671,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,age,23
3,1607055333863,04/12/2020 04:15:33,1607055333672,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,age-quantised,6
4,1607055333863,04/12/2020 04:15:33,1607055333673,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,gender,FTM Transgender
5,1607055333863,04/12/2020 04:15:33,1607055333673,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,EngFirstLang,No
6,1607055333863,04/12/2020 04:15:33,1607055333673,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,EngFirstLang-quantised,2
7,1607055333863,04/12/2020 04:15:33,1607055333673,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity,White
8,1607055333863,04/12/2020 04:15:33,1607055333673,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity-quantised,1
9,1607055333863,04/12/2020 04:15:33,1607055333674,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,white_other,White (South European)
10,1607055333863,04/12/2020 04:15:33,1607055333674,0,04/12/2020 04:15:33,30809,12,questionnaire-z6yh,,8326269,14582,2486675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1506x738,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity2,
