Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1607031338796,03/12/2020 21:35:38,1607031338730,0,03/12/2020 21:35:38,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x385,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1607031341268,03/12/2020 21:35:41,1607031341221,0,03/12/2020 21:35:41,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x385,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,1,1,1,check,script,force_advance,2482.7929999999997,,,,,0,1,0,,,,,,fullscreen_check,,
3,1607031351297,03/12/2020 21:35:51,1607031351243,0,03/12/2020 21:35:51,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x480,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,0,1,0,,,,,,,,
4,1607031361200,03/12/2020 21:36:01,1607031361156,0,03/12/2020 21:36:01,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x480,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,2,1,1,filler_start_fixation,fixation,fixation,449.6399999999994,,,,,0,1,0,,,,,1,purple_B_study_filler_start,drawing.png,broom--grey-drawing.png
5,1607031364402,03/12/2020 21:36:04,1607031364298,0,03/12/2020 21:36:04,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x480,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,2,1,2,filler_start_stim,Zone2,response_button_image,3125.179999973625,,,drawing.png,1,1,0,0,,,,,1,purple_B_study_filler_start,drawing.png,broom--grey-drawing.png
6,1607031365189,03/12/2020 21:36:05,1607031365154,0,03/12/2020 21:36:05,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x480,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,3,2,1,filler_start_fixation,fixation,fixation,450.33300000000236,,,,,0,1,0,,,,,1,purple_B_study_filler_start,photo.png,ashtray--col-photo.png
7,1607031366516,03/12/2020 21:36:06,1607031366485,0,03/12/2020 21:36:06,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x480,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,3,2,2,filler_start_stim,Zone1,response_button_image,1319.969999953173,,,photo.png,1,1,0,0,,,,,1,purple_B_study_filler_start,photo.png,ashtray--col-photo.png
8,1607031367438,03/12/2020 21:36:07,1607031367403,0,03/12/2020 21:36:07,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x480,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,55,1,1,fixation,fixation,fixation,499.8299999999981,,,,,0,1,0,,,,,2,purple_B_study,photo.png,shoe--col-photo.png
9,1607031369579,03/12/2020 21:36:09,1607031369551,0,03/12/2020 21:36:09,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x480,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,55,1,2,study_stim,Zone1,response_button_image,2135.5400000466034,,,photo.png,1,1,0,0,,,,,2,purple_B_study,photo.png,shoe--col-photo.png
10,1607031370501,03/12/2020 21:36:10,1607031370468,0,03/12/2020 21:36:10,30809,12,task-tk6j,,8322926,13920,2485071,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1280x720,853x480,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,56,2,1,fixation,fixation,fixation,499.85699999999997,,,,,0,1,0,,,,,2,purple_B_study,photo.png,table--col-photo.png
