Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
122,1607422852529,08/12/2020 10:20:52,1607422851292,0,08/12/2020 10:20:51,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,25,58,2,study_stim,Zone2,response_button_image,1120.9700000472367,,,drawing.png,1,1,0,0,,,,,2,green_A_study,drawing.png,chain--grey-drawing.png
123,1607422853438,08/12/2020 10:20:53,1607422852216,0,08/12/2020 10:20:52,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,35,59,1,fixation,fixation,fixation,499.997000000003,,,,,0,1,0,,,,,2,green_A_study,drawing.png,toaster--col-drawing.png
124,1607422854688,08/12/2020 10:20:54,1607422853449,0,08/12/2020 10:20:53,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,35,59,2,study_stim,Zone2,response_button_image,1215.474999975413,,,drawing.png,1,1,0,0,,,,,2,green_A_study,drawing.png,toaster--col-drawing.png
125,1607422855659,08/12/2020 10:20:55,1607422854366,0,08/12/2020 10:20:54,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,30,60,1,fixation,fixation,fixation,499.99299999998766,,,,,0,1,0,,,,,2,green_A_study,drawing.png,rabbit--grey-drawing.png
126,1607422856855,08/12/2020 10:20:56,1607422855613,0,08/12/2020 10:20:55,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,30,60,2,study_stim,Zone2,response_button_image,1228.4650000510737,,,drawing.png,1,1,0,0,,,,,2,green_A_study,drawing.png,rabbit--grey-drawing.png
127,1607422857714,08/12/2020 10:20:57,1607422856483,0,08/12/2020 10:20:56,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,65,1,1,filler_end_fixation,fixation,fixation,449.9549999999872,,,,,0,1,0,,,,,3,green_A_study_filler_end,drawing.png,ashtray--col-drawing.png
128,1607422859466,08/12/2020 10:20:59,1607422857371,0,08/12/2020 10:20:57,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,65,1,2,filler_end_stim,Zone2,response_button_image,866.5349999791943,,,drawing.png,1,1,0,0,,,,,3,green_A_study_filler_end,drawing.png,ashtray--col-drawing.png
129,1607422859544,08/12/2020 10:20:59,1607422858249,0,08/12/2020 10:20:58,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,64,2,1,filler_end_fixation,fixation,fixation,449.9860000000044,,,,,0,1,0,,,,,3,green_A_study_filler_end,word.png,broom--grey-word.png
130,1607422860810,08/12/2020 10:21:00,1607422859590,0,08/12/2020 10:20:59,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,64,2,2,filler_end_stim,buttonA,response_button_image,1320.5450000241399,,,word.png,1,1,0,0,,,,,3,green_A_study_filler_end,word.png,broom--grey-word.png
131,1607422861985,08/12/2020 10:21:01,1607422860020,0,08/12/2020 10:21:00,30809,14,task-25hn,,8416570,14438,2562484,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x864,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,,,END TASK,,,,,150896,,,,,0,1,0,,,,,,,,
