Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1607625089685,10/12/2020 18:31:29,1607625090064,0,10/12/2020 18:31:30,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x548,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1607625091766,10/12/2020 18:31:31,1607625092119,0,10/12/2020 18:31:32,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1124x548,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,1,1,1,check,script,force_advance,2033.2110000000002,,,,,0,1,0,,,,,,fullscreen_check,,
3,1607625092216,10/12/2020 18:31:32,1607625092667,0,10/12/2020 18:31:32,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x640,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,600.0259999999998,,,,,0,1,0,,,,,1,red_B_study_filler_start,drawing.png,ashtray--grey-drawing.png
4,1607625096387,10/12/2020 18:31:36,1607625096784,0,10/12/2020 18:31:36,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x640,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,3,1,2,filler_start_stim,Zone2,response_button_image,4022.7600000216626,,,drawing.png,1,1,0,0,,,,,1,red_B_study_filler_start,drawing.png,ashtray--grey-drawing.png
5,1607625097168,10/12/2020 18:31:37,1607625097620,0,10/12/2020 18:31:37,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x640,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,450.1220000000012,,,,,0,1,0,,,,,1,red_B_study_filler_start,photo.png,broom--col-photo.png
6,1607625099552,10/12/2020 18:31:39,1607625099959,0,10/12/2020 18:31:39,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x640,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,2,2,2,filler_start_stim,Zone1,response_button_image,2295.4800000297837,,,photo.png,1,1,0,0,,,,,1,red_B_study_filler_start,photo.png,broom--col-photo.png
7,1607625100409,10/12/2020 18:31:40,1607625100866,0,10/12/2020 18:31:40,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x640,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,54,1,1,fixation,fixation,fixation,499.96600000000035,,,,,0,1,0,,,,,2,red_B_study,photo.png,flag--col-photo.png
8,1607625102129,10/12/2020 18:31:42,1607625102561,0,10/12/2020 18:31:42,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x640,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,54,1,2,study_stim,Zone1,response_button_image,1632.2550000040792,,,photo.png,1,1,0,0,,,,,2,red_B_study,photo.png,flag--col-photo.png
9,1607625103009,10/12/2020 18:31:43,1607625103465,0,10/12/2020 18:31:43,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x640,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,46,2,1,fixation,fixation,fixation,499.97499999999854,,,,,0,1,0,,,,,2,red_B_study,photo.png,lamp--grey-photo.png
10,1607625104823,10/12/2020 18:31:44,1607625105276,0,10/12/2020 18:31:45,30809,14,task-j366,,8548165,14633,2598092,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.57,1366x768,1138x640,Test finished,Red B - Study,2,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,RedB-Study-Spreadsheet,RedB-Study-Spreadsheet,46,2,2,study_stim,Zone1,response_button_image,1742.015000025276,,,photo.png,1,1,0,0,,,,,2,red_B_study,photo.png,lamp--grey-photo.png
