Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1606335998815,25/11/2020 20:26:38,1606335999102,0,25/11/2020 20:26:39,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x657,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1606336000020,25/11/2020 20:26:40,1606336000318,0,25/11/2020 20:26:40,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x657,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,1,1,1,check,script,force_advance,1200.4470000000001,,,,,0,1,0,,,,,,fullscreen_check,,
3,1606336000831,25/11/2020 20:26:40,1606336000795,0,25/11/2020 20:26:40,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x800,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,2,1,1,filler_start_fixation,fixation,fixation,483.17499999999995,,,,,0,1,0,,,,,1,yellow_B_study_filler_start,photo.png,broom--grey-photo.png
4,1606336003315,25/11/2020 20:26:43,1606336003660,0,25/11/2020 20:26:43,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x800,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,2,1,2,filler_start_stim,Zone1,response_button_image,2851.585000054911,,,photo.png,1,1,0,0,,,,,1,yellow_B_study_filler_start,photo.png,broom--grey-photo.png
5,1606336004274,25/11/2020 20:26:44,1606336004528,0,25/11/2020 20:26:44,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x800,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,3,2,1,filler_start_fixation,fixation,fixation,449.90099999999984,,,,,0,1,0,,,,,1,yellow_B_study_filler_start,word.png,ashtray--distinctive-word.png
6,1606336005338,25/11/2020 20:26:45,1606336005677,0,25/11/2020 20:26:45,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x800,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,3,2,2,filler_start_stim,buttonA,response_button_image,1140.929999994114,,,word.png,1,1,0,0,,,,,1,yellow_B_study_filler_start,word.png,ashtray--distinctive-word.png
7,1606336006260,25/11/2020 20:26:46,1606336006596,0,25/11/2020 20:26:46,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x800,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,57,1,1,fixation,fixation,fixation,499.90200000000004,,,,,0,1,0,,,,,2,yellow_B_study,photo.png,snake--col-photo.png
8,1606336007809,25/11/2020 20:26:47,1606336008145,0,25/11/2020 20:26:48,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x800,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,57,1,2,study_stim,Zone1,response_button_image,1537.0950000360608,,,photo.png,1,1,0,0,,,,,2,yellow_B_study,photo.png,snake--col-photo.png
9,1606336008732,25/11/2020 20:26:48,1606336009063,0,25/11/2020 20:26:49,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x800,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,37,2,1,fixation,fixation,fixation,500.10599999999977,,,,,0,1,0,,,,,2,yellow_B_study,drawing.png,barrel--col-drawing.png
10,1606336009560,25/11/2020 20:26:49,1606336009896,0,25/11/2020 20:26:49,30809,11,task-u43z,,8119586,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x800,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,37,2,2,study_stim,Zone2,response_button_image,823.4299999894574,,,drawing.png,1,1,0,0,,,,,2,yellow_B_study,drawing.png,barrel--col-drawing.png
