Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1607426949605,08/12/2020 11:29:09,1607426949518,0,08/12/2020 11:29:09,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x649,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1607426953131,08/12/2020 11:29:13,1607426953080,0,08/12/2020 11:29:13,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x649,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,1,1,1,check,script,force_advance,3442,,,,,0,1,0,,,,,,fullscreen_check,,
3,1607426954099,08/12/2020 11:29:14,1607426953623,0,08/12/2020 11:29:13,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x768,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,583,,,,,0,1,0,,,,,1,green_B_study_filler_start,drawing.png,ashtray--col-drawing.png
4,1607426966421,08/12/2020 11:29:26,1607426966256,0,08/12/2020 11:29:26,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x768,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,12600,,,photo.png,1,0,1,0,,,,,1,green_B_study_filler_start,drawing.png,ashtray--col-drawing.png
5,1607426967140,08/12/2020 11:29:27,1607426967090,0,08/12/2020 11:29:27,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x768,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,450,,,,,0,1,0,,,,,1,green_B_study_filler_start,word.png,broom--grey-word.png
6,1607426989461,08/12/2020 11:29:49,1607426989412,0,08/12/2020 11:29:49,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x768,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,22271.999999999996,,,word.png,1,1,0,0,,,,,1,green_B_study_filler_start,word.png,broom--grey-word.png
7,1607426990338,08/12/2020 11:29:50,1607426990292,0,08/12/2020 11:29:50,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x768,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,6,1,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,green_B_study,word.png,thimble--grey-word.png
8,1607426992338,08/12/2020 11:29:52,1607426992297,0,08/12/2020 11:29:52,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x768,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,6,1,2,study_stim,buttonA,response_button_image,1938,,,word.png,1,1,0,0,,,,,2,green_B_study,word.png,thimble--grey-word.png
9,1607426993259,08/12/2020 11:29:53,1607426993207,0,08/12/2020 11:29:53,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x768,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,20,2,1,fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,green_B_study,word.png,frog--distinctive-word.png
10,1607427004649,08/12/2020 11:30:04,1607427004605,0,08/12/2020 11:30:04,30809,14,task-qamv,,8418861,14519,2563023,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,768x1024,1024x768,Test finished,Green B - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,GreenB-Study-Spreadsheet,GreenB-Study-Spreadsheet,20,2,2,study_stim,Zone2,response_button_image,11367,,,drawing.png,1,0,1,0,,,,,2,green_B_study,word.png,frog--distinctive-word.png
