Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
1,1610032853496,07/01/2021 15:20:53,1610032853223,2,07/01/2021 17:20:53,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1429x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610032889244,07/01/2021 15:21:29,1610032889041,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,age,29
3,1610032889368,07/01/2021 15:21:29,1610032889045,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,age-quantised,12
4,1610032889368,07/01/2021 15:21:29,1610032889045,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,gender,Female
5,1610032889368,07/01/2021 15:21:29,1610032889045,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,EngFirstLang,Yes
6,1610032889368,07/01/2021 15:21:29,1610032889045,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,EngFirstLang-quantised,1
7,1610032889368,07/01/2021 15:21:29,1610032889045,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity,White
8,1610032889368,07/01/2021 15:21:29,1610032889046,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity-quantised,1
9,1610032889368,07/01/2021 15:21:29,1610032889046,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,white_other,Cypriot
10,1610032889368,07/01/2021 15:21:29,1610032889046,2,07/01/2021 17:21:29,37334,3,questionnaire-z6yh,,8956944,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1414x815,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity2,
