Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
11,1606241769139,24/11/2020 18:16:09,1606241768984,0,24/11/2020 18:16:08,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,3,4,Blank,Zone1,timelimit_screen,19.998999999999796,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
12,1606241770663,24/11/2020 18:16:10,1606241770595,0,24/11/2020 18:16:10,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,4,1,Questions,buttonB,response_button_text,1532.0599999977276,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
13,1606241771647,24/11/2020 18:16:11,1606241771578,0,24/11/2020 18:16:11,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,4,3,Correct,Zone7,timelimit_screen,991.1219999999994,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
14,1606241771741,24/11/2020 18:16:11,1606241771599,0,24/11/2020 18:16:11,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,4,4,Blank,Zone1,timelimit_screen,19.998999999999796,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
15,1606241773460,24/11/2020 18:16:13,1606241773399,0,24/11/2020 18:16:13,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,5,1,Questions,buttonC,response_button_text,1735.3649999713525,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
16,1606241774477,24/11/2020 18:16:14,1606241774398,0,24/11/2020 18:16:14,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,5,3,Correct,Zone7,timelimit_screen,1004.887999999999,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
17,1606241774570,24/11/2020 18:16:14,1606241774419,0,24/11/2020 18:16:14,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,5,4,Blank,Zone1,timelimit_screen,19.998999999999796,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
18,1606241777648,24/11/2020 18:16:17,1606241777574,0,24/11/2020 18:16:17,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,6,1,Questions,buttonB,response_button_text,3082.8850000398234,,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
19,1606241778634,24/11/2020 18:16:18,1606241778569,0,24/11/2020 18:16:18,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,6,3,Correct,Zone7,timelimit_screen,1004.6219999999994,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
20,1606241778728,24/11/2020 18:16:18,1606241778589,0,24/11/2020 18:16:18,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,6,4,Blank,Zone1,timelimit_screen,19.999000000003434,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
21,1606241781603,24/11/2020 18:16:21,1606241781359,0,24/11/2020 18:16:21,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,7,1,Questions,buttonD,response_button_text,2708.500000066124,,,21,1,1,0,0,,,,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
22,1606241782432,24/11/2020 18:16:22,1606241782356,0,24/11/2020 18:16:22,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,7,3,Correct,Zone7,timelimit_screen,1006.7760000000017,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
23,1606241782510,24/11/2020 18:16:22,1606241782377,0,24/11/2020 18:16:22,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,7,4,Blank,Zone1,timelimit_screen,19.998999999999796,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
24,1606241785340,24/11/2020 18:16:25,1606241785277,0,24/11/2020 18:16:25,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,8,1,Questions,buttonC,response_button_text,2832.5699999695644,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
25,1606241786356,24/11/2020 18:16:26,1606241786284,0,24/11/2020 18:16:26,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,8,3,Correct,Zone7,timelimit_screen,1006.0459999999985,,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
26,1606241786450,24/11/2020 18:16:26,1606241786306,0,24/11/2020 18:16:26,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,8,4,Blank,Zone1,timelimit_screen,19.999000000003434,,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
27,1606241794325,24/11/2020 18:16:34,1606241794253,0,24/11/2020 18:16:34,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,9,1,Questions,buttonB,response_button_text,7883.124999934807,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
28,1606241795325,24/11/2020 18:16:35,1606241795247,0,24/11/2020 18:16:35,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,9,3,Correct,Zone7,timelimit_screen,1004.8000000000029,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
29,1606241795403,24/11/2020 18:16:35,1606241795268,0,24/11/2020 18:16:35,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,9,4,Blank,Zone1,timelimit_screen,19.99899999999616,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
30,1606241804360,24/11/2020 18:16:44,1606241804306,0,24/11/2020 18:16:44,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,10,1,Questions,buttonC,response_button_text,8979.384999955073,,,27,1,1,0,0,,,,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
31,1606241805376,24/11/2020 18:16:45,1606241805299,0,24/11/2020 18:16:45,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,10,3,Correct,Zone7,timelimit_screen,1004.8849999999948,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
32,1606241805454,24/11/2020 18:16:45,1606241805321,0,24/11/2020 18:16:45,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,10,4,Blank,Zone1,timelimit_screen,19.999000000003434,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
33,1606241809196,24/11/2020 18:16:49,1606241809130,0,24/11/2020 18:16:49,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,11,1,Questions,buttonA,response_button_text,3749.420000007376,,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
34,1606241810213,24/11/2020 18:16:50,1606241810133,0,24/11/2020 18:16:50,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,11,3,Correct,Zone7,timelimit_screen,1004.6320000000051,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
35,1606241810603,24/11/2020 18:16:50,1606241810154,0,24/11/2020 18:16:50,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,11,4,Blank,Zone1,timelimit_screen,19.99899999999616,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
36,1606241816874,24/11/2020 18:16:56,1606241816687,0,24/11/2020 18:16:56,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,12,1,Questions,buttonD,response_button_text,6473.194999969564,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
37,1606241817765,24/11/2020 18:16:57,1606241817688,0,24/11/2020 18:16:57,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,12,3,Correct,Zone7,timelimit_screen,1006.3190000000031,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
38,1606241818109,24/11/2020 18:16:58,1606241817708,0,24/11/2020 18:16:57,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,12,4,Blank,Zone1,timelimit_screen,19.99899999999616,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
39,1606241820843,24/11/2020 18:17:00,1606241820777,0,24/11/2020 18:17:00,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,13,1,Questions,buttonA,response_button_text,2992.0850000344217,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
40,1606241821844,24/11/2020 18:17:01,1606241821778,0,24/11/2020 18:17:01,30809,11,task-y5ql,,8089247,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x768,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,13,3,Correct,Zone7,timelimit_screen,1003.8880000000063,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
