Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
1,1606241688304,24/11/2020 18:14:48,1606241688179,0,24/11/2020 18:14:48,30809,11,questionnaire-qqmw,,8089221,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1366x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,BEGIN QUESTIONNAIRE,
2,1606241752249,24/11/2020 18:15:52,1606241752172,0,24/11/2020 18:15:52,30809,11,questionnaire-qqmw,,8089221,14930,2404850,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1366x768,1349x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,END QUESTIONNAIRE,63993
1,1606314043334,25/11/2020 14:20:43,1606314044219,0,25/11/2020 14:20:44,30809,11,questionnaire-qqmw,,8108244,14692,2411125,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1440x960,1440x850,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606314071143,25/11/2020 14:21:11,1606314072068,0,25/11/2020 14:21:12,30809,11,questionnaire-qqmw,,8108244,14692,2411125,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1440x960,1423x850,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,27850
1,1606335602152,25/11/2020 20:20:02,1606335601775,0,25/11/2020 20:20:01,30809,11,questionnaire-qqmw,,8119471,14683,2414977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1366x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606335630734,25/11/2020 20:20:30,1606335630090,0,25/11/2020 20:20:30,30809,11,questionnaire-qqmw,,8119471,14683,2414977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_B,,,,,,,Blue B: study finished,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,28316
1,1606336119743,25/11/2020 20:28:39,1606336120047,0,25/11/2020 20:28:40,30809,11,questionnaire-qqmw,,8119620,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1280x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,BEGIN QUESTIONNAIRE,
2,1606336129865,25/11/2020 20:28:49,1606336130176,0,25/11/2020 20:28:50,30809,11,questionnaire-qqmw,,8119620,14487,2415052,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x800,1263x657,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,END QUESTIONNAIRE,10129
1,1606336253861,25/11/2020 20:30:53,1606336253175,0,25/11/2020 20:30:53,30809,11,questionnaire-qqmw,,8119648,14503,2415050,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606336265543,25/11/2020 20:31:05,1606336264935,0,25/11/2020 20:31:04,30809,11,questionnaire-qqmw,,8119648,14503,2415050,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1425x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,11761
1,1606386887509,26/11/2020 10:34:47,1606386887349,0,26/11/2020 10:34:47,30809,11,questionnaire-qqmw,,8127334,14682,2417632,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.198,1440x900,1440x789,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606386910631,26/11/2020 10:35:10,1606386910581,0,26/11/2020 10:35:10,30809,11,questionnaire-qqmw,,8127334,14682,2417632,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.198,1440x900,1425x789,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,23232
1,1606388092147,26/11/2020 10:54:52,1606388091783,0,26/11/2020 10:54:51,30809,11,questionnaire-qqmw,,8127914,14928,2417806,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,BEGIN QUESTIONNAIRE,
2,1606388182391,26/11/2020 10:56:22,1606388182092,0,26/11/2020 10:56:22,30809,11,questionnaire-qqmw,,8127914,14928,2417806,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1263x578,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,END QUESTIONNAIRE,90309
1,1606390963783,26/11/2020 11:42:43,1606390963679,0,26/11/2020 11:42:43,30809,11,questionnaire-qqmw,,8129357,14668,2418388,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606390986342,26/11/2020 11:43:06,1606390986329,0,26/11/2020 11:43:06,30809,11,questionnaire-qqmw,,8129357,14668,2418388,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0,1440x900,1440x900,Test finished,Distractor Instructions,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,22650
