Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1606335978093,25/11/2020 20:26:18,1606335977365,0,25/11/2020 20:26:17,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1606335979734,25/11/2020 20:26:19,1606335979016,0,25/11/2020 20:26:19,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,1,1,1,check,script,force_advance,1650.29,,,,,0,1,0,,,,,,fullscreen_check,,
3,1606335980124,25/11/2020 20:26:20,1606335979461,0,25/11/2020 20:26:19,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,2,1,1,filler_start_fixation,fixation,fixation,449.96500000000015,,,,,0,1,0,,,,,1,orange_B_study_filler_start,drawing.png,broom--col-drawing.png
4,1606335982812,25/11/2020 20:26:22,1606335982148,0,25/11/2020 20:26:22,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,2,1,2,filler_start_stim,Zone2,response_button_image,2643.775000004098,,,drawing.png,1,1,0,0,,,,,1,orange_B_study_filler_start,drawing.png,broom--col-drawing.png
5,1606335983671,25/11/2020 20:26:23,1606335983011,0,25/11/2020 20:26:23,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,3,2,1,filler_start_fixation,fixation,fixation,449.9890000000005,,,,,0,1,0,,,,,1,orange_B_study_filler_start,word.png,ashtray--grey-word.png
6,1606335986126,25/11/2020 20:26:26,1606335985465,0,25/11/2020 20:26:25,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,3,2,2,filler_start_stim,buttonA,response_button_image,2423.5200001858175,,,word.png,1,1,0,0,,,,,1,orange_B_study_filler_start,word.png,ashtray--grey-word.png
7,1606335987047,25/11/2020 20:26:27,1606335986378,0,25/11/2020 20:26:26,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,47,1,1,fixation,fixation,fixation,499.84000000000015,,,,,0,1,0,,,,,2,orange_B_study,photo.png,screw--grey-photo.png
8,1606335989125,25/11/2020 20:26:29,1606335988458,0,25/11/2020 20:26:28,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,47,1,2,study_stim,Zone1,response_button_image,2042.2549999784678,,,photo.png,1,1,0,0,,,,,2,orange_B_study,photo.png,screw--grey-photo.png
9,1606335990047,25/11/2020 20:26:30,1606335989377,0,25/11/2020 20:26:29,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,15,2,1,fixation,fixation,fixation,500.0660000000007,,,,,0,1,0,,,,,2,orange_B_study,word.png,bottle--distinctive-word.png
10,1606335991876,25/11/2020 20:26:31,1606335991222,0,25/11/2020 20:26:31,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,15,2,2,study_stim,buttonA,response_button_image,1808.3599999081343,,,word.png,1,1,0,0,,,,,2,orange_B_study,word.png,bottle--distinctive-word.png
11,1606335992815,25/11/2020 20:26:32,1606335992145,0,25/11/2020 20:26:32,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,57,3,1,fixation,fixation,fixation,499.8230000000003,,,,,0,1,0,,,,,2,orange_B_study,photo.png,rabbit--col-photo.png
12,1606335994369,25/11/2020 20:26:34,1606335993693,0,25/11/2020 20:26:33,30809,11,task-d4d8,,8119575,14510,2415047,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,Test finished,Orange B - Study,2,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,,Orange B: study finished,,,orange_B,,OrangeB-Study-Spreadsheet,OrangeB-Study-Spreadsheet,57,3,2,study_stim,Zone1,response_button_image,1513.6200000997633,,,photo.png,1,1,0,0,,,,,2,orange_B_study,photo.png,rabbit--col-photo.png
