Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
15,1610307158125,10/01/2021 19:32:38,1610307158089,0,10/01/2021 19:32:38,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,5,6,1,OldNew,old,response_button_image,936.9500000029802,,,old.png,1,0,1,0,,,,,1,filler,broom--col-photo.png,new.png
16,1610307158593,10/01/2021 19:32:38,1610307158553,0,10/01/2021 19:32:38,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,5,6,2,RFG,old,response_button_image,243.49500000244007,,,recollection.png,1,0,1,0,,,,,1,filler,broom--col-photo.png,new.png
17,1610307159312,10/01/2021 19:32:39,1610307159264,0,10/01/2021 19:32:39,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,5,6,3,Fixation,fixation,fixation,499.97999999999956,,,,,0,1,0,,,,,1,filler,broom--col-photo.png,new.png
18,1610307162731,10/01/2021 19:32:42,1610307162689,0,10/01/2021 19:32:42,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,10,7,1,OldNew,old,response_button_image,3404.870000027586,,,old.png,1,0,1,0,,,,,1,filler,dresser--col-drawing.png,new.png
19,1610307163309,10/01/2021 19:32:43,1610307163268,0,10/01/2021 19:32:43,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,10,7,2,RFG,Zone1,response_button_image,354.99500000150874,,,familiarity.png,1,0,1,0,,,,,1,filler,dresser--col-drawing.png,new.png
20,1610307164418,10/01/2021 19:32:44,1610307163963,0,10/01/2021 19:32:43,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,10,7,3,Fixation,fixation,fixation,499.97999999999956,,,,,0,1,0,,,,,1,filler,dresser--col-drawing.png,new.png
21,1610307165059,10/01/2021 19:32:45,1610307165022,0,10/01/2021 19:32:45,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,4,8,1,OldNew,old,response_button_image,1041.785000008531,,,old.png,1,0,1,0,,,,,1,filler,stool--distinctive-word.png,new.png
22,1610307166762,10/01/2021 19:32:46,1610307166726,0,10/01/2021 19:32:46,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,4,8,2,RFG,old,response_button_image,1482.9599999939092,,,recollection.png,1,0,1,0,,,,,1,filler,stool--distinctive-word.png,new.png
23,1610307167481,10/01/2021 19:32:47,1610307167429,0,10/01/2021 19:32:47,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,4,8,3,Fixation,fixation,fixation,499.97999999999956,,,,,0,1,0,,,,,1,filler,stool--distinctive-word.png,new.png
24,1610307168560,10/01/2021 19:32:48,1610307168521,0,10/01/2021 19:32:48,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,25,1,1,OldNew,new,response_button_image,1074.6649999637157,,,new.png,1,1,0,0,,,,,2,red_test,button--grey-drawing.png,new.png
25,1610307169263,10/01/2021 19:32:49,1610307169220,0,10/01/2021 19:32:49,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,25,1,3,Fixation,fixation,fixation,499.97999999999956,,,,,0,1,0,,,,,2,red_test,button--grey-drawing.png,new.png
26,1610307169971,10/01/2021 19:32:49,1610307169934,0,10/01/2021 19:32:49,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,69,2,1,OldNew,new,response_button_image,698.000000033062,,,new.png,1,1,0,0,,,,,2,red_test,leaf--col-drawing.png,new.png
27,1610307170692,10/01/2021 19:32:50,1610307170635,0,10/01/2021 19:32:50,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,69,2,3,Fixation,fixation,fixation,499.97999999999956,,,,,0,1,0,,,,,2,red_test,leaf--col-drawing.png,new.png
28,1610307171692,10/01/2021 19:32:51,1610307171645,0,10/01/2021 19:32:51,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,43,3,1,OldNew,old,response_button_image,993.895000021439,,,old.png,1,0,1,0,,,,,2,red_test,duck--grey-photo.png,new.png
29,1610307172239,10/01/2021 19:32:52,1610307172185,0,10/01/2021 19:32:52,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,43,3,2,RFG,old,response_button_image,318.4400000027381,,,recollection.png,1,0,1,0,,,,,2,red_test,duck--grey-photo.png,new.png
30,1610307172932,10/01/2021 19:32:52,1610307172887,0,10/01/2021 19:32:52,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,43,3,3,Fixation,fixation,fixation,499.97999999999956,,,,,0,1,0,,,,,2,red_test,duck--grey-photo.png,new.png
31,1610307174354,10/01/2021 19:32:54,1610307174108,0,10/01/2021 19:32:54,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,111,4,1,OldNew,old,response_button_image,1202.3300000000745,,,old.png,1,0,1,0,,,,,2,red_test,socks--grey-word.png,new.png
32,1610307174932,10/01/2021 19:32:54,1610307174800,0,10/01/2021 19:32:54,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,111,4,2,RFG,Zone1,response_button_image,468.63000001758337,,,familiarity.png,1,0,1,0,,,,,2,red_test,socks--grey-word.png,new.png
33,1610307175541,10/01/2021 19:32:55,1610307175503,0,10/01/2021 19:32:55,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,111,4,3,Fixation,fixation,fixation,499.9800000000032,,,,,0,1,0,,,,,2,red_test,socks--grey-word.png,new.png
34,1610307176464,10/01/2021 19:32:56,1610307176421,0,10/01/2021 19:32:56,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,50,5,1,OldNew,old,response_button_image,901.2649999931455,,,old.png,1,0,1,0,,,,,2,red_test,foot--col-photo.png,new.png
35,1610307177079,10/01/2021 19:32:57,1610307177024,0,10/01/2021 19:32:57,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,50,5,2,RFG,old,response_button_image,390.39499999489635,,,recollection.png,1,0,1,0,,,,,2,red_test,foot--col-photo.png,new.png
36,1610307177782,10/01/2021 19:32:57,1610307177736,0,10/01/2021 19:32:57,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,50,5,3,Fixation,fixation,fixation,499.9799999999959,,,,,0,1,0,,,,,2,red_test,foot--col-photo.png,new.png
37,1610307179173,10/01/2021 19:32:59,1610307179126,0,10/01/2021 19:32:59,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,129,6,1,OldNew,new,response_button_image,1372.5249999552034,,,new.png,1,1,0,0,,,,,2,red_test,window--grey-word.png,new.png
38,1610307179893,10/01/2021 19:32:59,1610307179835,0,10/01/2021 19:32:59,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,129,6,3,Fixation,fixation,fixation,499.9799999999959,,,,,0,1,0,,,,,2,red_test,window--grey-word.png,new.png
39,1610307180801,10/01/2021 19:33:00,1610307180770,0,10/01/2021 19:33:00,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,91,7,1,OldNew,new,response_button_image,917.6549999974668,,,new.png,1,1,0,0,,,,,2,red_test,pepper--grey-photo.png,new.png
40,1610307181511,10/01/2021 19:33:01,1610307181469,0,10/01/2021 19:33:01,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,91,7,3,Fixation,fixation,fixation,499.9800000000032,,,,,0,1,0,,,,,2,red_test,pepper--grey-photo.png,new.png
41,1610307182530,10/01/2021 19:33:02,1610307182487,0,10/01/2021 19:33:02,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,49,8,1,OldNew,old,response_button_image,1000.8450000314042,,,old.png,1,0,1,0,,,,,2,red_test,flute--col-photo.png,new.png
42,1610307183000,10/01/2021 19:33:03,1610307182961,0,10/01/2021 19:33:02,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,49,8,2,RFG,old,response_button_image,263.35000002291054,,,recollection.png,1,0,1,0,,,,,2,red_test,flute--col-photo.png,new.png
43,1610307183719,10/01/2021 19:33:03,1610307183668,0,10/01/2021 19:33:03,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,49,8,3,Fixation,fixation,fixation,499.9799999999959,,,,,0,1,0,,,,,2,red_test,flute--col-photo.png,new.png
44,1610307186364,10/01/2021 19:33:06,1610307186292,0,10/01/2021 19:33:06,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,103,9,1,OldNew,old,response_button_image,2607.1349999983795,,,old.png,1,0,1,0,,,,,2,red_test,sheep--grey-word.png,new.png
45,1610307186821,10/01/2021 19:33:06,1610307186775,0,10/01/2021 19:33:06,30809,18,task-yxhp,,9009187,%z%,2742573,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.141,1680x1050,1680x1050,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,103,9,2,RFG,Zone1,response_button_image,260.6699999887496,,,familiarity.png,1,0,1,0,,,,,2,red_test,sheep--grey-word.png,new.png
