Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1608566761676,21/12/2020 16:06:01,1608566761540,0,21/12/2020 16:06:01,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x789,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1608566763368,21/12/2020 16:06:03,1608566763223,0,21/12/2020 16:06:03,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x789,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,1,1,1,check,script,force_advance,1666.6,,,,,0,1,0,,,,,,fullscreen_check,,
3,1608566763759,21/12/2020 16:06:03,1608566763663,0,21/12/2020 16:06:03,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,449.98199999999997,,,,,0,1,0,,,,,1,yellow_B_study_filler_start,word.png,ashtray--distinctive-word.png
4,1608566766774,21/12/2020 16:06:06,1608566766664,0,21/12/2020 16:06:06,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,3,1,2,filler_start_stim,buttonA,response_button_image,2977.7999999987514,,,word.png,1,1,0,0,,,,,1,yellow_B_study_filler_start,word.png,ashtray--distinctive-word.png
5,1608566767649,21/12/2020 16:06:07,1608566767529,0,21/12/2020 16:06:07,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,449.98199999999997,,,,,0,1,0,,,,,1,yellow_B_study_filler_start,photo.png,broom--grey-photo.png
6,1608566769196,21/12/2020 16:06:09,1608566769100,0,21/12/2020 16:06:09,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,2,2,2,filler_start_stim,Zone1,response_button_image,1549.8649999990448,,,photo.png,1,1,0,0,,,,,1,yellow_B_study_filler_start,photo.png,broom--grey-photo.png
7,1608566770119,21/12/2020 16:06:10,1608566770012,0,21/12/2020 16:06:10,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,25,1,1,fixation,fixation,fixation,499.97999999999956,,,,,0,1,0,,,,,2,yellow_B_study,drawing.png,swan--grey-drawing.png
8,1608566771307,21/12/2020 16:06:11,1608566771204,0,21/12/2020 16:06:11,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,25,1,2,study_stim,Zone2,response_button_image,1171.8799999998737,,,drawing.png,1,1,0,0,,,,,2,yellow_B_study,drawing.png,swan--grey-drawing.png
9,1608566772229,21/12/2020 16:06:12,1608566772126,0,21/12/2020 16:06:12,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,18,2,1,fixation,fixation,fixation,496.98099999999977,,,,,0,1,0,,,,,2,yellow_B_study,word.png,watch--distinctive-word.png
10,1608566773463,21/12/2020 16:06:13,1608566773360,0,21/12/2020 16:06:13,30809,15,task-u43z,,8771842,14116,2667536,,complete,,,computer,Desktop or Laptop,Mac OS 11.0.1,Chrome 87.0.4280.88,1440x900,1440x900,Test finished,Yellow B - Study,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,YellowB-Study-Spreadsheet,YellowB-Study-Spreadsheet,18,2,2,study_stim,buttonA,response_button_image,1210.3950000000623,,,word.png,1,1,0,0,,,,,2,yellow_B_study,word.png,watch--distinctive-word.png
