Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1607034396425,03/12/2020 22:26:36,1607034398761,0,03/12/2020 22:26:38,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x969,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1607034397879,03/12/2020 22:26:37,1607034400244,0,03/12/2020 22:26:40,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x969,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,1,1,1,check,script,force_advance,1466.2489999999998,,,,,0,1,0,,,,,,fullscreen_check,,
3,1607034398410,03/12/2020 22:26:38,1607034400779,0,03/12/2020 22:26:40,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,549.8229999999999,,,,,0,1,0,,,,,1,red_A_study_filler_start,word.png,stool--distinctive-word.png
4,1607034400601,03/12/2020 22:26:40,1607034402986,0,03/12/2020 22:26:42,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,3,1,2,filler_start_stim,buttonA,response_button_image,2186.280000023544,,,word.png,1,1,0,0,,,,,1,red_A_study_filler_start,word.png,stool--distinctive-word.png
5,1607034401476,03/12/2020 22:26:41,1607034403861,0,03/12/2020 22:26:43,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,449.8270000000002,,,,,0,1,0,,,,,1,red_A_study_filler_start,word.png,cake--grey-word.png
6,1607034403570,03/12/2020 22:26:43,1607034405949,0,03/12/2020 22:26:45,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,2072.1649999031797,,,word.png,1,1,0,0,,,,,1,red_A_study_filler_start,word.png,cake--grey-word.png
7,1607034404492,03/12/2020 22:26:44,1607034406861,0,03/12/2020 22:26:46,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,61,1,1,fixation,fixation,fixation,499.84299999999894,,,,,0,1,0,,,,,2,red_A_study,photo.png,ladder--col-photo.png
8,1607034406862,03/12/2020 22:26:46,1607034409244,0,03/12/2020 22:26:49,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,61,1,2,study_stim,Zone2,response_button_image,2368.239999981597,,,drawing.png,1,0,1,0,,,,,2,red_A_study,photo.png,ladder--col-photo.png
9,1607034407783,03/12/2020 22:26:47,1607034410159,0,03/12/2020 22:26:50,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,36,2,1,fixation,fixation,fixation,499.871000000001,,,,,0,1,0,,,,,2,red_A_study,drawing.png,cannon--col-drawing.png
10,1607034408941,03/12/2020 22:26:48,1607034411325,0,03/12/2020 22:26:51,30809,12,task-4uo8,,8323749,14577,2485661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,36,2,2,study_stim,Zone2,response_button_image,1151.0049999924377,,,drawing.png,1,1,0,0,,,,,2,red_A_study,drawing.png,cannon--col-drawing.png
