Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
87,1608560428907,21/12/2020 14:20:28,1608560437009,0,21/12/2020 14:20:37,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,46,41,1,fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,purple_B_study,photo.png,plug--grey-photo.png
88,1608560430196,21/12/2020 14:20:30,1608560438306,0,21/12/2020 14:20:38,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,46,41,2,study_stim,Zone1,response_button_image,1285,,,photo.png,1,1,0,0,,,,,2,purple_B_study,photo.png,plug--grey-photo.png
89,1608560431151,21/12/2020 14:20:31,1608560439226,0,21/12/2020 14:20:39,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,54,42,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,purple_B_study,photo.png,hand--col-photo.png
90,1608560432310,21/12/2020 14:20:32,1608560440418,0,21/12/2020 14:20:40,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,54,42,2,study_stim,Zone1,response_button_image,1178,,,photo.png,1,1,0,0,,,,,2,purple_B_study,photo.png,hand--col-photo.png
91,1608560433236,21/12/2020 14:20:33,1608560441345,0,21/12/2020 14:20:41,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,61,43,1,fixation,fixation,fixation,501,,,,,0,1,0,,,,,2,purple_B_study,photo.png,lock--col-photo.png
92,1608560434188,21/12/2020 14:20:34,1608560442290,0,21/12/2020 14:20:42,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,61,43,2,study_stim,Zone1,response_button_image,932,,,photo.png,1,1,0,0,,,,,2,purple_B_study,photo.png,lock--col-photo.png
93,1608560435094,21/12/2020 14:20:35,1608560443211,0,21/12/2020 14:20:43,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,39,44,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,purple_B_study,drawing.png,camel--col-drawing.png
94,1608560436165,21/12/2020 14:20:36,1608560444282,0,21/12/2020 14:20:44,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,39,44,2,study_stim,Zone2,response_button_image,1058,,,drawing.png,1,1,0,0,,,,,2,purple_B_study,drawing.png,camel--col-drawing.png
95,1608560437086,21/12/2020 14:20:37,1608560445197,0,21/12/2020 14:20:45,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,24,45,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,purple_B_study,drawing.png,tiger--grey-drawing.png
96,1608560438040,21/12/2020 14:20:38,1608560446152,0,21/12/2020 14:20:46,30809,15,task-tk6j,,8769770,14569,2666954,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x800,Test finished,Purple B - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,PurpleB-Study-Spreadsheet,PurpleB-Study-Spreadsheet,24,45,2,study_stim,Zone2,response_button_image,942,,,drawing.png,1,1,0,0,,,,,2,purple_B_study,drawing.png,tiger--grey-drawing.png
