Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
11,1610015787162,07/01/2021 10:36:27,1610015783219,-5,07/01/2021 05:36:23,37334,2,questionnaire-h32i,,8950625,5fd993f9ab00c64aa9f73da5,2726271,,complete,,5ff6e0fe530ada2ad78e6624,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x937,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,60426
1,1610015875503,07/01/2021 10:37:55,1610015878724,0,07/01/2021 10:37:58,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610015928689,07/01/2021 10:38:48,1610015931954,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,rec_justification,I recalled seeing it
3,1610015928768,07/01/2021 10:38:48,1610015931956,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,fam_justification,I thought I had seen it before
4,1610015928768,07/01/2021 10:38:48,1610015931956,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,guess_justification,"I think I had seen it, but I wasn't confident with my answer"
5,1610015928768,07/01/2021 10:38:48,1610015931956,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_1,a little better
6,1610015928768,07/01/2021 10:38:48,1610015931956,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_1-quantised,2
7,1610015928768,07/01/2021 10:38:48,1610015931957,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_2,the same
8,1610015928768,07/01/2021 10:38:48,1610015931958,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_2-quantised,3
9,1610015928768,07/01/2021 10:38:48,1610015931958,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,attention_check,a lot better
10,1610015928768,07/01/2021 10:38:48,1610015931958,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,attention_check-quantised,1
11,1610015928768,07/01/2021 10:38:48,1610015931958,0,07/01/2021 10:38:51,37334,2,questionnaire-h32i,,8950658,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,53234
1,1610016103661,07/01/2021 10:41:43,1610016099560,0,07/01/2021 10:41:39,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610016161359,07/01/2021 10:42:41,1610016157270,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,rec_justification,I can remember it clearly
3,1610016161515,07/01/2021 10:42:41,1610016157271,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,fam_justification,I might have seen something similar but can't be sure
4,1610016161515,07/01/2021 10:42:41,1610016157271,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,guess_justification,As it says
5,1610016161515,07/01/2021 10:42:41,1610016157271,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,mem_skills_1,a little better
6,1610016161515,07/01/2021 10:42:41,1610016157272,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,mem_skills_1-quantised,2
7,1610016161515,07/01/2021 10:42:41,1610016157272,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,mem_skills_2,a little worse
8,1610016161515,07/01/2021 10:42:41,1610016157272,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,mem_skills_2-quantised,4
9,1610016161515,07/01/2021 10:42:41,1610016157272,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,attention_check,a lot better
10,1610016161515,07/01/2021 10:42:41,1610016157272,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,attention_check-quantised,1
11,1610016161515,07/01/2021 10:42:41,1610016157272,0,07/01/2021 10:42:37,37334,2,questionnaire-h32i,,8950713,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,57712
1,1610016110161,07/01/2021 10:41:50,1610016114875,1,07/01/2021 11:41:54,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1440x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610016314165,07/01/2021 10:45:14,1610016318461,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,rec_justification,I clicked regognition when i was 90 % certain that I had seen that picture
3,1610016314461,07/01/2021 10:45:14,1610016318464,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,fam_justification,I clicked familiarity when i did recognised a old picture but i had associated to a feeling. For example the picture of a a moon I told myself that isn't very well drawn. 
4,1610016314461,07/01/2021 10:45:14,1610016318465,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,guess_justification,I clicked on guess because after clicking on old I suddently ahd a doubt.
5,1610016314461,07/01/2021 10:45:14,1610016318466,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_1,a little better
6,1610016314461,07/01/2021 10:45:14,1610016318466,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_1-quantised,2
7,1610016314461,07/01/2021 10:45:14,1610016318466,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_2,a little better
8,1610016314461,07/01/2021 10:45:14,1610016318467,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_2-quantised,2
9,1610016314461,07/01/2021 10:45:14,1610016318467,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,attention_check,a lot better
10,1610016314461,07/01/2021 10:45:14,1610016318468,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,attention_check-quantised,1
11,1610016314461,07/01/2021 10:45:14,1610016318468,1,07/01/2021 11:45:18,37334,2,questionnaire-h32i,,8950715,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,203593
1,1610017208585,07/01/2021 11:00:08,1610017208779,0,07/01/2021 11:00:08,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610017303743,07/01/2021 11:01:43,1610017303867,0,07/01/2021 11:01:43,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,rec_justification,when I remember seeing the picture/word/phot before
3,1610017303835,07/01/2021 11:01:43,1610017303869,0,07/01/2021 11:01:43,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,fam_justification,where it looked familiar but couldn't quite recall if I had seen it. 
4,1610017303835,07/01/2021 11:01:43,1610017303871,0,07/01/2021 11:01:43,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,guess_justification,i didnt find the picture/word/photo familiar or remember seeing it before
5,1610017303835,07/01/2021 11:01:43,1610017303871,0,07/01/2021 11:01:43,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_1,the same
6,1610017303835,07/01/2021 11:01:43,1610017303872,0,07/01/2021 11:01:43,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_1-quantised,3
7,1610017303835,07/01/2021 11:01:43,1610017303872,0,07/01/2021 11:01:43,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_2,a little worse
8,1610017303835,07/01/2021 11:01:43,1610017303872,0,07/01/2021 11:01:43,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mem_skills_2-quantised,4
9,1610017303835,07/01/2021 11:01:43,1610017303872,0,07/01/2021 11:01:43,37334,2,questionnaire-h32i,,8950992,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,RFG Justifications,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,attention_check,the same
