Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
1,1606251760333,24/11/2020 21:02:40,1606251760786,0,24/11/2020 21:02:40,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1366x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606251785431,24/11/2020 21:03:05,1606251785945,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,age,19
3,1606251785509,24/11/2020 21:03:05,1606251785950,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,age-quantised,2
4,1606251785509,24/11/2020 21:03:05,1606251785950,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,gender,female
5,1606251785509,24/11/2020 21:03:05,1606251785951,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,EngFirstLang,Yes
6,1606251785509,24/11/2020 21:03:05,1606251785952,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,EngFirstLang-quantised,1
7,1606251785509,24/11/2020 21:03:05,1606251785953,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,ethnicity,White
8,1606251785509,24/11/2020 21:03:05,1606251785954,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,ethnicity-quantised,1
9,1606251785509,24/11/2020 21:03:05,1606251785955,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,white_other,
10,1606251785509,24/11/2020 21:03:05,1606251785955,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,ethnicity2,
11,1606251785509,24/11/2020 21:03:05,1606251785955,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,response-4,
12,1606251785509,24/11/2020 21:03:05,1606251785956,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,ethnicity3,
13,1606251785509,24/11/2020 21:03:05,1606251785956,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,mixed_other,
14,1606251785509,24/11/2020 21:03:05,1606251785956,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,response-6,
15,1606251785509,24/11/2020 21:03:05,1606251785956,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,response-7,
16,1606251785509,24/11/2020 21:03:05,1606251785957,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,response-9,
17,1606251785509,24/11/2020 21:03:05,1606251785957,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,response-15,
18,1606251785509,24/11/2020 21:03:05,1606251785957,0,24/11/2020 21:03:05,30809,11,questionnaire-z6yh,,8093009,14914,2406311,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.41,1366x768,1349x657,Test finished,Demographics,1,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,25171
1,1606323465564,25/11/2020 16:57:45,1606323465687,0,25/11/2020 16:57:45,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606323523719,25/11/2020 16:58:43,1606323523801,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,age,18
3,1606323523799,25/11/2020 16:58:43,1606323523805,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,age-quantised,1
4,1606323523799,25/11/2020 16:58:43,1606323523808,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,gender,female
5,1606323523799,25/11/2020 16:58:43,1606323523808,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,EngFirstLang,Yes
6,1606323523799,25/11/2020 16:58:43,1606323523808,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,EngFirstLang-quantised,1
7,1606323523799,25/11/2020 16:58:43,1606323523809,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity,White
8,1606323523799,25/11/2020 16:58:43,1606323523809,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity-quantised,1
9,1606323523799,25/11/2020 16:58:43,1606323523809,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,white_other,
10,1606323523799,25/11/2020 16:58:43,1606323523809,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity2,Mixed / Multiple ethnic groups
11,1606323523799,25/11/2020 16:58:43,1606323523810,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity2-quantised,1
12,1606323523799,25/11/2020 16:58:43,1606323523810,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-4,
13,1606323523799,25/11/2020 16:58:43,1606323523810,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity3,Asian / Asian British
14,1606323523799,25/11/2020 16:58:43,1606323523811,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,ethnicity3-quantised,1
15,1606323523799,25/11/2020 16:58:43,1606323523811,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,mixed_other,British Pakistani
16,1606323523799,25/11/2020 16:58:43,1606323523811,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-6,
17,1606323523799,25/11/2020 16:58:43,1606323523811,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-7,
18,1606323523799,25/11/2020 16:58:43,1606323523812,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-9,
19,1606323523799,25/11/2020 16:58:43,1606323523812,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,response-15,
20,1606323523799,25/11/2020 16:58:43,1606323523812,0,25/11/2020 16:58:43,30809,11,questionnaire-z6yh,,8114934,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Demographics,1,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,58125
1,1606326996016,25/11/2020 17:56:36,1606334217795,-1,25/11/2020 18:56:57,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606327017256,25/11/2020 17:56:57,1606334239093,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,age,18
3,1606327017381,25/11/2020 17:56:57,1606334239095,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,age-quantised,1
4,1606327017381,25/11/2020 17:56:57,1606334239095,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,gender,Female
5,1606327017381,25/11/2020 17:56:57,1606334239095,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,EngFirstLang,Yes
6,1606327017381,25/11/2020 17:56:57,1606334239096,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,EngFirstLang-quantised,1
7,1606327017381,25/11/2020 17:56:57,1606334239096,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,ethnicity,
8,1606327017381,25/11/2020 17:56:57,1606334239096,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,white_other,
9,1606327017381,25/11/2020 17:56:57,1606334239097,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,ethnicity2,
10,1606327017381,25/11/2020 17:56:57,1606334239097,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,response-4,
11,1606327017381,25/11/2020 17:56:57,1606334239098,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,ethnicity3,
12,1606327017381,25/11/2020 17:56:57,1606334239098,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,mixed_other,
13,1606327017381,25/11/2020 17:56:57,1606334239098,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,response-6,
14,1606327017381,25/11/2020 17:56:57,1606334239099,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,response-7,
15,1606327017381,25/11/2020 17:56:57,1606334239099,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,response-9,
16,1606327017381,25/11/2020 17:56:57,1606334239099,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,response-15,
17,1606327017381,25/11/2020 17:56:57,1606334239099,-1,25/11/2020 18:57:19,30809,11,questionnaire-z6yh,,8116814,14578,2414100,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1519x722,Test finished,Demographics,1,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,21305
1,1606330890582,25/11/2020 19:01:30,1606330889410,0,25/11/2020 19:01:29,30809,11,questionnaire-z6yh,,8118074,14698,2414591,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1366x768,1366x617,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,BEGIN QUESTIONNAIRE,
2,1606330906807,25/11/2020 19:01:46,1606330905569,0,25/11/2020 19:01:45,30809,11,questionnaire-z6yh,,8118074,14698,2414591,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1366x768,1366x617,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,age,18
3,1606330906886,25/11/2020 19:01:46,1606330905573,0,25/11/2020 19:01:45,30809,11,questionnaire-z6yh,,8118074,14698,2414591,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1366x768,1366x617,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,age-quantised,1
4,1606330906886,25/11/2020 19:01:46,1606330905574,0,25/11/2020 19:01:45,30809,11,questionnaire-z6yh,,8118074,14698,2414591,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1366x768,1366x617,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,gender,female
5,1606330906886,25/11/2020 19:01:46,1606330905575,0,25/11/2020 19:01:45,30809,11,questionnaire-z6yh,,8118074,14698,2414591,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1366x768,1366x617,Test finished,Demographics,1,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,EngFirstLang,Yes
