Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
11,1610033122179,07/01/2021 15:25:22,1610033121740,2,07/01/2021 17:25:21,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,3,4,Blank,Zone1,timelimit_screen,17,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
12,1610033125226,07/01/2021 15:25:25,1610033125034,2,07/01/2021 17:25:25,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,4,1,Questions,buttonB,response_button_text,3253,,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
13,1610033126229,07/01/2021 15:25:26,1610033126026,2,07/01/2021 17:25:26,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,4,3,Correct,Zone7,timelimit_screen,1003,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
14,1610033126527,07/01/2021 15:25:26,1610033126043,2,07/01/2021 17:25:26,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,4,4,Blank,Zone1,timelimit_screen,16,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
15,1610033130522,07/01/2021 15:25:30,1610033130336,2,07/01/2021 17:25:30,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,5,1,Questions,buttonC,response_button_text,4254,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
16,1610033131514,07/01/2021 15:25:31,1610033131329,2,07/01/2021 17:25:31,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,5,3,Correct,Zone7,timelimit_screen,1002,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
17,1610033131794,07/01/2021 15:25:31,1610033131345,2,07/01/2021 17:25:31,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,5,4,Blank,Zone1,timelimit_screen,17,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
18,1610033152531,07/01/2021 15:25:52,1610033152352,2,07/01/2021 17:25:52,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,6,1,Questions,buttonD,response_button_text,20967,,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
19,1610033153531,07/01/2021 15:25:53,1610033153346,2,07/01/2021 17:25:53,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,6,3,Correct,Zone7,timelimit_screen,1000,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
20,1610033153781,07/01/2021 15:25:53,1610033153363,2,07/01/2021 17:25:53,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,6,4,Blank,Zone1,timelimit_screen,17,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
21,1610033157343,07/01/2021 15:25:57,1610033157096,2,07/01/2021 17:25:57,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,7,1,Questions,buttonD,response_button_text,3693,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
22,1610033158296,07/01/2021 15:25:58,1610033158083,2,07/01/2021 17:25:58,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,7,3,Correct,Zone7,timelimit_screen,1001,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
23,1610033158609,07/01/2021 15:25:58,1610033158099,2,07/01/2021 17:25:58,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,7,4,Blank,Zone1,timelimit_screen,16,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
24,1610033161251,07/01/2021 15:26:01,1610033161068,2,07/01/2021 17:26:01,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,8,1,Questions,buttonC,response_button_text,2930.9999999999927,,,27,1,1,0,0,,,,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
25,1610033162251,07/01/2021 15:26:02,1610033162058,2,07/01/2021 17:26:02,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,8,3,Correct,Zone7,timelimit_screen,1000,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
26,1610033162517,07/01/2021 15:26:02,1610033162074,2,07/01/2021 17:26:02,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,8,4,Blank,Zone1,timelimit_screen,16,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
27,1610033163892,07/01/2021 15:26:03,1610033163708,2,07/01/2021 17:26:03,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,9,1,Questions,buttonB,response_button_text,1594,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
28,1610033164957,07/01/2021 15:26:04,1610033164709,2,07/01/2021 17:26:04,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,9,3,Correct,Zone7,timelimit_screen,1001,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
29,1610033165222,07/01/2021 15:26:05,1610033164725,2,07/01/2021 17:26:04,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,3,9,4,Blank,Zone1,timelimit_screen,17,,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,21,18,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
30,1610033168505,07/01/2021 15:26:08,1610033168254,2,07/01/2021 17:26:08,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,10,1,Questions,buttonB,response_button_text,3488.9999999999927,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
31,1610033169443,07/01/2021 15:26:09,1610033169244,2,07/01/2021 17:26:09,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,10,3,Correct,Zone7,timelimit_screen,1000,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
32,1610033169771,07/01/2021 15:26:09,1610033169261,2,07/01/2021 17:26:09,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,10,4,Blank,Zone1,timelimit_screen,16,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
33,1610033171490,07/01/2021 15:26:11,1610033171286,2,07/01/2021 17:26:11,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,11,1,Questions,buttonB,response_button_text,1988,,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
34,1610033172552,07/01/2021 15:26:12,1610033172279,2,07/01/2021 17:26:12,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,11,3,Correct,Zone7,timelimit_screen,1000,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
35,1610033172850,07/01/2021 15:26:12,1610033172295,2,07/01/2021 17:26:12,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,11,4,Blank,Zone1,timelimit_screen,16,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
36,1610033176196,07/01/2021 15:26:16,1610033175790,2,07/01/2021 17:26:15,37334,3,task-y5ql,,8957115,5f11e7c45f0aa10d57a758ae,2728046,,complete,,5ff726b13b6fbb34706f5f68,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1680x1050,1680x1050,Test finished,Distractor,2,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,12,1,Questions,buttonB,response_button_text,3456,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
