Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
1,1609948395010,06/01/2021 15:53:15,1609948394775,0,06/01/2021 15:53:14,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1609948424999,06/01/2021 15:53:44,1609948424878,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,age,58
3,1609948425467,06/01/2021 15:53:45,1609948424880,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,age-quantised,41
4,1609948425467,06/01/2021 15:53:45,1609948424880,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,gender,FEMALE
5,1609948425467,06/01/2021 15:53:45,1609948424880,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,EngFirstLang,Yes
6,1609948425467,06/01/2021 15:53:45,1609948424880,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,EngFirstLang-quantised,1
7,1609948425467,06/01/2021 15:53:45,1609948424881,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity,White
8,1609948425467,06/01/2021 15:53:45,1609948424881,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity-quantised,1
9,1609948425467,06/01/2021 15:53:45,1609948424881,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,white_other,
10,1609948425467,06/01/2021 15:53:45,1609948424881,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity2,
11,1609948425467,06/01/2021 15:53:45,1609948424881,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-4,
12,1609948425467,06/01/2021 15:53:45,1609948424881,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,ethnicity3,
13,1609948425467,06/01/2021 15:53:45,1609948424881,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,mixed_other,
14,1609948425467,06/01/2021 15:53:45,1609948424882,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-6,
15,1609948425467,06/01/2021 15:53:45,1609948424882,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-7,
16,1609948425467,06/01/2021 15:53:45,1609948424882,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-9,
17,1609948425467,06/01/2021 15:53:45,1609948424882,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,response-15,
18,1609948425467,06/01/2021 15:53:45,1609948424882,0,06/01/2021 15:53:44,30809,16,questionnaire-z6yh,,8939625,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,30107
1,1609950381460,06/01/2021 16:26:21,1609950393574,0,06/01/2021 16:26:33,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1290x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1609950410115,06/01/2021 16:26:50,1609950422277,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,age,36
3,1609950410349,06/01/2021 16:26:50,1609950422278,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,age-quantised,19
4,1609950410349,06/01/2021 16:26:50,1609950422279,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,gender,Male
5,1609950410349,06/01/2021 16:26:50,1609950422279,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,EngFirstLang,Yes
6,1609950410349,06/01/2021 16:26:50,1609950422279,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,EngFirstLang-quantised,1
7,1609950410349,06/01/2021 16:26:50,1609950422279,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,ethnicity,White
8,1609950410349,06/01/2021 16:26:50,1609950422279,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,ethnicity-quantised,1
9,1609950410349,06/01/2021 16:26:50,1609950422279,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,white_other,British
10,1609950410349,06/01/2021 16:26:50,1609950422279,0,06/01/2021 16:27:02,30809,16,questionnaire-z6yh,,8940484,%q%,2720367,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1273x910,Test finished,Demographics,1,Consent Given,Consented,Test finished,red_group,Red,red_B,,,,,Red B: study finished,,,,,,,Distractor finished,,,,,,,No,ethnicity2,
