Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1609948482895,06/01/2021 15:54:42,1609948482732,0,06/01/2021 15:54:42,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1609948493207,06/01/2021 15:54:53,1609948493098,0,06/01/2021 15:54:53,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x744,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,1,1,1,check,script,force_advance,10270,,,,,0,1,0,,,,,,fullscreen_check,,
3,1609948493647,06/01/2021 15:54:53,1609948493554,0,06/01/2021 15:54:53,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,2,1,1,filler_start_fixation,fixation,fixation,475,,,,,0,1,0,,,,,1,red_A_study_filler_start,word.png,cake--grey-word.png
4,1609948498526,06/01/2021 15:54:58,1609948498429,0,06/01/2021 15:54:58,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,2,1,2,filler_start_stim,buttonA,response_button_image,4853,,,word.png,1,1,0,0,,,,,1,red_A_study_filler_start,word.png,cake--grey-word.png
5,1609948499386,06/01/2021 15:54:59,1609948499291,0,06/01/2021 15:54:59,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,3,2,1,filler_start_fixation,fixation,fixation,450,,,,,0,1,0,,,,,1,red_A_study_filler_start,word.png,stool--distinctive-word.png
6,1609948507549,06/01/2021 15:55:07,1609948507437,0,06/01/2021 15:55:07,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,3,2,2,filler_start_stim,buttonA,response_button_image,8124,,,word.png,1,1,0,0,,,,,1,red_A_study_filler_start,word.png,stool--distinctive-word.png
7,1609948508457,06/01/2021 15:55:08,1609948508357,0,06/01/2021 15:55:08,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,47,1,1,fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,red_A_study,photo.png,lion--grey-photo.png
8,1609948514278,06/01/2021 15:55:14,1609948514104,0,06/01/2021 15:55:14,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,47,1,2,study_stim,Zone1,response_button_image,5725,,,photo.png,1,1,0,0,,,,,2,red_A_study,photo.png,lion--grey-photo.png
9,1609948515106,06/01/2021 15:55:15,1609948515014,0,06/01/2021 15:55:15,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,9,2,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_A_study,word.png,lobster--grey-word.png
10,1609948518716,06/01/2021 15:55:18,1609948518613,0,06/01/2021 15:55:18,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,9,2,2,study_stim,buttonA,response_button_image,3587,,,word.png,1,1,0,0,,,,,2,red_A_study,word.png,lobster--grey-word.png
11,1609948519626,06/01/2021 15:55:19,1609948519534,0,06/01/2021 15:55:19,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,60,3,1,fixation,fixation,fixation,501,,,,,0,1,0,,,,,2,red_A_study,photo.png,tree--col-photo.png
12,1609948524015,06/01/2021 15:55:24,1609948523918,0,06/01/2021 15:55:23,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,60,3,2,study_stim,Zone1,response_button_image,4361.999999999993,,,photo.png,1,1,0,0,,,,,2,red_A_study,photo.png,tree--col-photo.png
13,1609948524937,06/01/2021 15:55:24,1609948524833,0,06/01/2021 15:55:24,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,16,4,1,fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_A_study,word.png,ring--distinctive-word.png
14,1609948529282,06/01/2021 15:55:29,1609948529081,0,06/01/2021 15:55:29,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,16,4,2,study_stim,buttonA,response_button_image,4216,,,word.png,1,1,0,0,,,,,2,red_A_study,word.png,ring--distinctive-word.png
15,1609948530110,06/01/2021 15:55:30,1609948530005,0,06/01/2021 15:55:30,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,14,5,1,fixation,fixation,fixation,498,,,,,0,1,0,,,,,2,red_A_study,word.png,drum--distinctive-word.png
16,1609948535569,06/01/2021 15:55:35,1609948535469,0,06/01/2021 15:55:35,30809,16,task-4uo8,,8939651,%a%,2719678,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1440x900,Test finished,Red A - Study,4,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,RedA-Study-Spreadsheet,RedA-Study-Spreadsheet,14,5,2,study_stim,buttonA,response_button_image,5442,,,word.png,1,1,0,0,,,,,2,red_A_study,word.png,drum--distinctive-word.png
