Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1607081137703,04/12/2020 11:25:37,1607081137600,0,04/12/2020 11:25:37,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x821,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1607081139781,04/12/2020 11:25:39,1607081139712,0,04/12/2020 11:25:39,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x821,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,1,1,1,check,script,force_advance,2099.9159999999997,,,,,0,1,0,,,,,,fullscreen_check,,
3,1607081140218,04/12/2020 11:25:40,1607081140156,0,04/12/2020 11:25:40,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,449.98199999999997,,,,,0,1,0,,,,,1,purple_A_study_filler_start,photo.png,stool--grey-photo.png
4,1607081143375,04/12/2020 11:25:43,1607081143320,0,04/12/2020 11:25:43,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,3140.0999999999613,,,photo.png,1,1,0,0,,,,,1,purple_A_study_filler_start,photo.png,stool--grey-photo.png
5,1607081144233,04/12/2020 11:25:44,1607081144195,0,04/12/2020 11:25:44,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,449.98199999999997,,,,,0,1,0,,,,,1,purple_A_study_filler_start,drawing.png,cake--col-drawing.png
6,1607081145483,04/12/2020 11:25:45,1607081145438,0,04/12/2020 11:25:45,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,2,2,2,filler_start_stim,Zone2,response_button_image,1221.9850000000188,,,drawing.png,1,1,0,0,,,,,1,purple_A_study_filler_start,drawing.png,cake--col-drawing.png
7,1607081146391,04/12/2020 11:25:46,1607081146346,0,04/12/2020 11:25:46,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,24,1,1,fixation,fixation,fixation,499.97999999999956,,,,,0,1,0,,,,,2,purple_A_study,drawing.png,flag--grey-drawing.png
8,1607081148015,04/12/2020 11:25:48,1607081147950,0,04/12/2020 11:25:47,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,24,1,2,study_stim,Zone2,response_button_image,1580.2649999999394,,,drawing.png,1,1,0,0,,,,,2,purple_A_study,drawing.png,flag--grey-drawing.png
9,1607081148907,04/12/2020 11:25:48,1607081148860,0,04/12/2020 11:25:48,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,55,2,1,fixation,fixation,fixation,499.9800000000014,,,,,0,1,0,,,,,2,purple_A_study,photo.png,pumpkin--col-photo.png
10,1607081150437,04/12/2020 11:25:50,1607081150376,0,04/12/2020 11:25:50,30809,14,task-peds,,8331171,14486,2488178,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Purple A - Study,2,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,PurpleA-Study-Spreadsheet,PurpleA-Study-Spreadsheet,55,2,2,study_stim,Zone1,response_button_image,1501.305000000002,,,photo.png,1,1,0,0,,,,,2,purple_A_study,photo.png,pumpkin--col-photo.png
