Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1583248914129,03/03/2020 15:21:54,1583248901616,0,03/03/2020 15:21:41,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x657,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1583248916832,03/03/2020 15:21:56,1583248904354,0,03/03/2020 15:21:44,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x657,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,1,1,1,check,script,force_advance,2730.84,,,,0,1,0,,,,,,fullscreen_check,,
3,1583248917316,03/03/2020 15:21:57,1583248904851,0,03/03/2020 15:21:44,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x768,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,2,1,1,filler_start_fixation,fixation,fixation,516.2700000000004,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
4,1583248918910,03/03/2020 15:21:58,1583248906452,0,03/03/2020 15:21:46,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x768,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,2,1,2,filler_start_stim,buttonA,response_button_image,1543.685000000096,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
5,1583248919709,03/03/2020 15:21:59,1583248907280,0,03/03/2020 15:21:47,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x768,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,3,2,1,filler_start_fixation,fixation,fixation,449.7049999999999,,,,0,1,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
6,1583248921332,03/03/2020 15:22:01,1583248908891,0,03/03/2020 15:21:48,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x768,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,3,2,2,filler_start_stim,Zone1,response_button_image,1573.6950000000434,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
7,1583248922191,03/03/2020 15:22:02,1583248909745,0,03/03/2020 15:21:49,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x768,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,10,1,1,fixation,fixation,fixation,499.646999999999,,,,0,1,0,,,,,2,study_4_grey,line-drawing.png,grey_line_flower.png
8,1583248923332,03/03/2020 15:22:03,1583248910903,0,03/03/2020 15:21:50,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x768,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,10,1,2,stim_4_grey,Zone1,response_button_image,1122.1049999999195,,line-drawing.png,1,1,0,0,,,,,2,study_4_grey,line-drawing.png,grey_line_flower.png
9,1583248924207,03/03/2020 15:22:04,1583248911777,0,03/03/2020 15:21:51,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x768,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,33,2,1,fixation,fixation,fixation,499.4950000000008,,,,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_crown2.png
10,1583248925645,03/03/2020 15:22:05,1583248913193,0,03/03/2020 15:21:53,10169,123,task-gb72,,4073126,13916,1154698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1366x768,1366x768,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,33,2,2,stim_4_grey,Zone1,response_button_image,1379.6950000000834,,line-drawing.png,1,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_crown2.png
