Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1594825725332,15/07/2020 15:08:45,1594825723718,-7,15/07/2020 08:08:43,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1267x864,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1594825727254,15/07/2020 15:08:47,1594825725671,-7,15/07/2020 08:08:45,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1267x864,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,1,1,1,check,script,force_advance,1883.32,,,,0,1,0,,,,,,fullscreen_check,,
3,1594825727676,15/07/2020 15:08:47,1594825726109,-7,15/07/2020 08:08:46,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x1080,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,450,,,,0,1,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
4,1594825729098,15/07/2020 15:08:49,1594825727527,-7,15/07/2020 08:08:47,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x1080,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,1393,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
5,1594825729973,15/07/2020 15:08:49,1594825728391,-7,15/07/2020 08:08:48,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x1080,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,450,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1594825731677,15/07/2020 15:08:51,1594825729403,-7,15/07/2020 08:08:49,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x1080,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,999,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1594825731943,15/07/2020 15:08:51,1594825730325,-7,15/07/2020 08:08:50,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x1080,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,16,1,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_4_col,line-drawing.png,col_line_leaf.png
8,1594825733068,15/07/2020 15:08:53,1594825731498,-7,15/07/2020 08:08:51,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x1080,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,16,1,2,stim_4_col,Zone1,response_button_image,1155,,line-drawing.png,1,1,0,0,,,,,2,study_4_col,line-drawing.png,col_line_leaf.png
9,1594825733989,15/07/2020 15:08:53,1594825732425,-7,15/07/2020 08:08:52,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x1080,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,23,2,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_4_col,line-drawing.png,col_line_whistle.png
10,1594825734989,15/07/2020 15:08:54,1594825733431,-7,15/07/2020 08:08:53,10169,128,task-41u6,,6073574,5e3164a8c544f6148598e5d3,1714624,,complete,,5f0f1b94363557072aceb614,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x1080,Test_Checkpoint,E-10. Study_4_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_4_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_4_col_spreadsheet,23,2,2,stim_4_col,Zone1,response_button_image,987,,line-drawing.png,1,1,0,0,,,,,2,study_4_col,line-drawing.png,col_line_whistle.png
